Datetime,Tweet Id,text,usernames,Stomach,Place,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
2022-04-11 14:17:01 + 00:00,1.51E+18,"4/11 [Let's talk about current events] Xi Jinping is doing his best to prevent the epidemic in China. How long is the road to complete the closure of the city? https://t.co/MB7FIgZ39D From a
 dreamer in one word, holding the 20th National Congress as soon as possible will allow him to be re-elected to the National Congress, including Shanghai, and the epidemic lockdown pattern across the country, including Shanghai, has been completely solved. Big brother Heng Qing 👍👍👍 @LiHengqing @YouTube",Edward60967407,,,4 11 let s talk current event xi jinping best prevent epidemic china long road complete closure city http t mb7figz39d a dreamer word holding 20th national congress soon possible allow elected national congress including shanghai epidemic lockdown pattern country including shanghai completely solved big brother heng qing 👍👍👍 lihengqing youtube,approval,0.928232849,optimism,0.02316276,neutral,0.021627674
2022-04-11 14:12:49 + 00:00,1.51E+18,"@Rebecca_Joo wait, after getting through this period, I will have positive energy again. Thank you to the motherland, thank you for the closure of the city due to the epidemic, which reduced me from 180 kg fat to a standard weight of 140 kg. What kind of high blood pressure and diabetes kept me away.",Alexajinyu,,,rebecca joo wait getting period positive energy thank motherland thank closure city epidemic reduced 180 fat standard weight 140 kind high blood pressure diabetes kept away,approval,0.996036112,neutral,0.000709732,gratitude,0.000663266
2022-04-11 14:05:05 + 00:00,1.51E+18,"China has blocked the city many times.
 What is the point where the video of the closure of the city of Shanghai ended up being sent to foreign countries? 

What is everyone's opinion? 

As soon as I started, I thought that because Shanghai is a big city and is
 relatively international, the
 movie ended up being broadcast in Lai,

 but then I went back and forth, the Shanghai section asked the world to watch:
 “The epidemic is so severe, you must be amazed; if you don't listen, I'll catch pigeons at you”? 

Is everyone ordering?",HKFISHBALL 1,,,china blocked city time point video closure city shanghai ended sent foreign country what s opinion a soon started thought shanghai big city is relatively international the movie ended broadcast lai went forth shanghai section asked world watch “ the epidemic severe amazed t listen ll catch pigeon you ” is ordering,surprise,0.940852821,amusement,0.032287195,neutral,0.007437294
2022-04-11 14:03:53 + 00:00,1.51E+18,"@xchen156 (The disaster of everything was protecting one's face and refusing to enter an effective vaccine. This was my tweet when the mRNA vaccine was first marketed about a year ago) The

 biopharmaceutical industry is two generations different in the level of research and development between China, Europe, the US, and Japan, and even a generation away from India (Yakujin movies can be seen). The ultimate solution to this outbreak is a safe and effective vaccine. The Chinese government must face this reality and implement international procurement as soon as possible; otherwise, it can only close the city year after year.",Travelernjusa,,,xchen156 disaster protecting s face refusing enter effective vaccine tweet mrna vaccine marketed year ago the biopharmaceutical industry generation different level research development china europe japan generation away india yakujin movie seen ultimate solution outbreak safe effective vaccine chinese government face reality implement international procurement soon possible close city year year,approval,0.995553672,optimism,0.001620668,neutral,0.000937543
2022-04-11 14:00:01 + 00:00,1.51E+18,"[Effects of the closure of the city] NIO Auto delayed delivery due to suppliers facing an epidemic.
 https://t.co/sWrit6xfgL

 Chinese electric vehicle manufacturer NIO said that due to the pandemic forcing many suppliers to stop production, the company temporarily suspended vehicle production and delayed delivery. The company said that several of its suppliers are still in a state of shutdown, including suppliers in Jilin and Shanghai. Tesla closed its Shanghai factory due to the pandemic, and Toyota, Ford, etc. are also about to stop production. https://t.co/r4QoIKDl6Q",BloombergBWcn,,,effect closure city nio auto delayed delivery supplier facing epidemic http t swrit6xfgl chinese electric vehicle manufacturer nio said pandemic forcing supplier stop production company temporarily suspended vehicle production delayed delivery company said supplier state shutdown including supplier jilin shanghai tesla closed shanghai factory pandemic toyota ford stop production http t r4qoikdl6q,sadness,0.991490185,approval,0.002181353,neutral,0.001388631
2022-04-11 13:57:19 + 00:00,1.51E+18,"[China Greater Changchun Anti-epidemic Report] Stayed
 at home for the 31st day due to the epidemic. 
There is enough food. I ordered another order of fruit in the community today. It is estimated that it will be at least two weeks until the closure of the city is lifted. 
After staying at home for a long time, I'm a little excited. I will continue to dedicate myself to my country! https://t.co/OX99zP47X0",Edmundsunxq,,,china greater changchun anti epidemic report stayed home 31st day epidemic there food ordered order fruit community today estimated week closure city lifted after staying home long time m little excited continue dedicate country ! http t ox99zp47x0,approval,0.988416433,nervousness,0.003588715,excitement,0.002158829
2022-04-11 13:55:56 + 00:00,1.51E+18,"Goal - Continued closure of the city! You can do whatever it takes! The real reason why many neighborhoods in Shanghai inexplicably tested positive! The closure of Shanghai, the political battle of the Shanghai epidemic https://t.co/eC6AERXkq2 from @YouTube",Youjijiulang2nd,,,goal continued closure city ! take ! real reason neighborhood shanghai inexplicably tested positive ! closure shanghai political battle shanghai epidemic http t ec6aerxkq2 youtube,approval,0.918806434,disapproval,0.049080852,neutral,0.015382079
2022-04-11 13:43:51 + 00:00,1.51E+18,"The closure of the Shanghai epidemic highlights the CCP's evil nature. Ordinary people are treated like pigs and dogs by the CCP 🤬
 Shanghai epidemic the CCP's Shanghai lockdown vaccine disaster https://t.co/983u2ixxRK",Sweety27g,,,closure shanghai epidemic highlight ccp s evil nature ordinary people treated like pig dog ccp 🤬 shanghai epidemic ccp s shanghai lockdown vaccine disaster http t 983u2ixxrk,disapproval,0.92824465,approval,0.017375464,neutral,0.011455164
2022-04-11 13:38:06 + 00:00,1.51E+18,"Many days after the closure of Shanghai, it will be changed to three-level control, and residents in 7624 sealed zones will still be prohibited from leaving their homes
 Apple International to prevent the spread of COVID-19 COVID19 Shanghai Apple News Network Taiwan appledailytw appledailytw AppledailyApple Exclusive
 https://t.co/47TPdzrVYN",TW_nextMedia,,,day closure shanghai changed level control resident 7624 sealed zone prohibited leaving home apple international prevent spread covid 19 covid19 shanghai apple news network taiwan appledailytw appledailytw appledailyapple exclusive http t 47tpdzrvyn,approval,0.993061483,amusement,0.003515808,neutral,0.000607365
2022-04-11 13:25:35 + 00:00,1.51E+18,@ashesinpain Is it wrong for the epidemic to be so severe that the city was closed down? Will the blockade have to be lifted when your grandpa dies? Is your grandpa the lord of the city?,Songjiakun1,,,ashesinpain wrong epidemic severe city closed blockade lifted grandpa dy grandpa lord city,neutral,0.579681754,fear,0.340755701,sadness,0.026697531
2022-04-11 13:13:11 + 00:00,1.51E+18,"“Looking at Money in the Times” 🗞 20220411” Chen Ning watched! The closure of Shanghai, Kunshan, and Guangzhou in China! Mainland stocks, Hong Kong stocks, and Taiwanese stocks fell sharply! The Taiwanese dollar fell sharply below 29 yuan! The US dollar index stands at 100! Putin takes nuclear soccer, Johnson & Johnson visits Kiev! The local epidemic in Taiwan hasn't reached its peak yet?! Guests: Wang Zhisheng, Lin Yingran, Chen Weiliang, Wu Mingjie, and Huang Shizi https://t.co/ce9FCeiUVf https://t.co/NymwwBFSP4",Tumidas,,,“ looking money time ” 🗞 20220411 ” chen ning watched ! closure shanghai kunshan guangzhou china ! mainland stock hong kong stock taiwanese stock fell sharply ! taiwanese dollar fell sharply 29 yuan ! dollar index stand 100 ! putin take nuclear soccer johnson johnson visit kiev ! local epidemic taiwan hasn t reached peak ! guest wang zhisheng lin yingran chen weiliang wu mingjie huang shizi http t ce9fceiuvf http t nymwwbfsp4,realization,0.988682151,approval,0.004898842,neutral,0.002156581
2022-04-11 13:09:42 + 00:00,1.51E+18,The closure of the Shanghai epidemic highlights the essence of the CCP's evil https://t.co/YoYNtI7hem,ujlv2ry6fqx9926,,,closure shanghai epidemic highlight essence ccp s evil http t yoynti7hem,realization,0.979213536,disgust,0.003320738,neutral,0.003235922
2022-04-11 13:03:07 + 00:00,1.51E+18,"Taiwan Stocks
, Taiwan Dollars,
 Kunshan
 Financial Management Talent Show

 (00:10) Will Shanghai Unblock Work Until May Day? Is the Taiwanese dollar depreciated by 29 plus is it doing well? 
(05:55) The epidemic and the closure of the city both killed many, and the final defense battle, 17158, was the key to a decisive year that could not be lowered! 
(09:20) The shutdown of 161 companies is over! Safe havens are unaffected in Class 2, and the prospects are promising for bargain trading",Zongzhecai,,,taiwan stock taiwan dollar kunshan financial management talent show 00 10 shanghai unblock work day taiwanese dollar depreciated 29 plus 05 55 epidemic closure city killed final defense battle 17158 key decisive year lowered ! 09 20 shutdown 161 company over ! safe haven unaffected class 2 prospect promising bargain trading,approval,0.997400045,admiration,0.00065835,neutral,0.000359132
2022-04-11 12:48:20 + 00:00,1.51E+18,@TGTM_Official The closure of this wave of the epidemic is really very clear. The government really doesn't have much credibility now,736SVUZQQuWAEMS,,,tgtm official closure wave epidemic clear government t credibility,realization,0.995824695,approval,0.001979584,neutral,0.000599638
2022-04-11 12:44:35 + 00:00,1.51E+18,"As long as people die because of the closure of the city, there's no need to keep records of deaths due to virus infections. In this way, the epidemic data can be maintained at zero. What, that's reasonable, isn't it",character_void,,,long people die closure city s need record death virus infection way epidemic data maintained zero s reasonable isn t,realization,0.971140981,sadness,0.010754913,neutral,0.009479232
2022-04-11 12:40:09 + 00:00,1.51E+18,"Zhu Minze: Xi Jinping's excessive epidemic prevention and power defense war
 in the spring of 2022. The Shanghai epidemic attracted the attention of Chinese people around the world. People were all concerned about the social disaster under the CCP's ridiculous “zero out” policy. Out of hundreds of thousands of infected people, when there was only one severe case, the Xi Party reactionaries consistently imposed a “lockdown” on Shanghai and other cities, thereby artificially creating a series of epidemic prevention and humanitarian disasters. 
https://t.co/qp7B3HUosg https://t.co/sgCPLmWo8V",caichu88,,,zhu minze xi jinping s excessive epidemic prevention power defense war spring 2022 shanghai epidemic attracted attention chinese people world people concerned social disaster ccp s ridiculous “ zero out ” policy hundred thousand infected people severe case xi party reactionary consistently imposed “ lockdown ” shanghai city artificially creating series epidemic prevention humanitarian disaster http t qp7b3huosg http t sgcplmwo8v,optimism,0.991593719,approval,0.002906885,neutral,0.00161267
2022-04-11 12:36:28 + 00:00,1.51E+18,"@keenz_eth @realwuzhe From a national perspective, this incident estimates that the city of Shanghai, if it were closed down from the beginning of the epidemic, it would probably be a bit difficult; there must be suffering to be told. The country is working hard to do this, but the results have yet to meet people's expectations.",Hewenrenn,,,keenz eth realwuzhe national perspective incident estimate city shanghai closed beginning epidemic probably bit difficult suffering told country working hard result meet people s expectation,optimism,0.977515519,desire,0.006268048,neutral,0.006009423
2022-04-11 12:25:50 + 00:00,1.51E+18,Shanghai epidemic: Shanghainese people ridicule the closure of the city for 7 days and 7 days~ Shanghai Pudong dialect https://t.co/AFu2RGVxUZ,Alextutu,,,shanghai epidemic shanghainese people ridicule closure city 7 day 7 day shanghai pudong dialect http t afu2rgvxuz,approval,0.993668735,amusement,0.002618797,neutral,0.001949138
2022-04-11 12:25:32 + 00:00,1.51E+18,"For the K-song game experience, if you want to buy a golden throat and throat tablet to play, there
 is actually “Sales suspended due to the epidemic” 😅 If you want the city closed down, don't the elderly and children have no medicine at home, can they die even if they have a small cold (https://t.co/qIfJ4Q3Ym1",JiaYi36128020,,,k song game experience want buy golden throat throat tablet play there actually “ sale suspended epidemic ” 😅 want city closed t elderly child medicine home die small cold http t qifj4q3ym1,desire,0.901576459,approval,0.058300927,neutral,0.013300612
2022-04-11 12:11:11 + 00:00,1.51E+18,"On the evening program of April 10, Lutheran analyzed that the
 CCP promoted a unified market - Cultural Revolution 2.0

 management methods -
 effective comprehensive monitoring of the epidemic

 and secret agents 1 related to the closure of Guangzhou,
 control of the industrial chain
 2 countries advance and retreat
 3 pairs of weapons of the West
 4 internal
 gridding 5 imprisoning of the supply chain - slavery
 6 cost reduction on rationing the

 industrial chain
 biotechnology
 military industry 

Reason
 1: Xi is afraid of being beheaded
 2 and Meidou
 3 strengthen the meat grinder system to

 unify the monopoly, and there is no law https://t.co/PDyiA3H4vr",JENNIFE04955231,,,evening program april 10 lutheran analyzed the ccp promoted unified market cultural revolution 2 0 management method effective comprehensive monitoring epidemic secret agent 1 related closure guangzhou control industrial chain 2 country advance retreat 3 pair weapon west 4 internal gridding 5 imprisoning supply chain slavery 6 cost reduction rationing the industrial chain biotechnology military industry reason 1 xi afraid beheaded 2 meidou 3 strengthen meat grinder to unify monopoly law http t pdyia3h4vr,neutral,0.961247921,nervousness,0.02684371,fear,0.002687937
2022-04-11 12:05:29 + 00:00,1.51E+18,"🔥 Watch the live broadcast 👉 https://t.co/yJx1ss48LM

 🔥📣 In the face of the lockdown situation of the epidemic in China, are there any suggestions so that the public can proceed with early prevention and treatment in order to help the public better overcome this epidemic? [Health 1+1] https://t.co/VS4A7DmbU0",zhihui999,,,🔥 watch live broadcast 👉 http t yjx1ss48lm 🔥📣 face lockdown situation epidemic china suggestion public proceed early prevention treatment order help public better overcome epidemic health 1+1 http t vs4a7dmbu0,caring,0.345783204,desire,0.33282426,neutral,0.145054877
2022-04-11 11:53:53 + 00:00,1.51E+21,"Because of the CCP's political needs, the Guangzhou epidemic is rapidly heating up! Building blocks overnight, part of the city closed down, all tested for nucleic acid. Guangzhou will soon become “Shanghai” https://t.co/59eTYMtQkx",O1xNS,,,ccp s political need guangzhou epidemic rapidly heating up ! building block overnight city closed tested nucleic acid guangzhou soon “ shanghai ” http t 59etymtqkx,approval,0.974733472,desire,0.013833359,neutral,0.003773284
2022-04-11 11:50:46 + 00:00,1.51E+18,"@whiskymeowhazel @Jam79922967 hehe, extreme hostility? The number of outbreaks in Shanghai is increasing by 20,000 a day! They're still running around blindly, and they don't wear masks when they go out. Who is hostile to who? With the recent spread of the epidemic across the country, more than half have returned from Shanghai! Because Shanghai has put in place precise prevention and control, it's still all green codes, and there are no high-risk zones. If this is fine, other provinces and cities have been closed down as high-risk zones. Who is hostile?",Y5qqld76g5sszL3,,,whiskymeowhazel jam79922967 hehe extreme hostility number outbreak shanghai increasing 20 000 day ! running blindly t wear mask hostile recent spread epidemic country half returned shanghai ! shanghai place precise prevention control s green code high risk zone fine province city closed high risk zone hostile,amusement,0.551307142,approval,0.439709902,neutral,0.002672534
2022-04-11 11:34:43 + 00:00,1.51E+18,"https://t.co/abbfj3QF4V The

 standards of Taiwan and Shanghai are different. There is really no need to worry about the Shanghai epidemic and Taiwan's “lockdown”",Ninamctsou,,,http t abbfj3qf4v the standard taiwan shanghai different need worry shanghai epidemic taiwan s “ lockdown ”,approval,0.990679324,fear,0.002084847,neutral,0.001381916
2022-04-11 11:32:33 + 00:00,1.51E+18,"Seeing the chaos of people scrambling together in various cities, I remember that at the beginning of the epidemic, there was a shortage of masks everywhere. One supplier said there were 25,000 pieces, but they had to oversell them once. I immediately bought them first, asked my colleagues to buy them at their original price. After a day's split, I left some of them for people in need. It's not that everyone wants to do this; there are lots of rich people in Shanghai; buy first, then split, and transfer the rest. How many rewards can you get from eating on your own, getting in touch with your neighbors, and doing good deeds. Isn't it just about saving money to stay alive and not to be caught by birds?",Sanzhao41,,,seeing chaos people scrambling city remember beginning epidemic shortage mask supplier said 25 000 piece oversell immediately bought asked colleague buy original price day s split left people need s want lot rich people shanghai buy split transfer rest reward eating getting touch neighbor good deed isn t saving money stay alive caught bird,approval,0.995251536,admiration,0.001523888,neutral,0.001069398
2022-04-11 11:26:33 + 00:00,1.51E+18,"Shanghai outbreak: April Fool's Day 4.1, the scene on the first day of the closure of Puxi in Shanghai. An empty city of 30 million people was staged for the first time since the opening of the port on the beach in 1843. https://t.co/LUGdb7RbMz",Alextutu,,,shanghai outbreak april fool s day 4 1 scene day closure puxi shanghai city 30 million people staged time opening port beach 1843 http t lugdb7rbmz,approval,0.993436992,admiration,0.004006372,neutral,0.000741611
2022-04-11 10:50:32 + 00:00,1.51E+18,The closure of the Shanghai epidemic highlights the essence of the CCP's evil https://t.co/6s6op1WgAT,yixiaojie0000,,,closure shanghai epidemic highlight essence ccp s evil http t 6s6op1wgat,realization,0.980221927,disgust,0.003578153,neutral,0.002702296
2022-04-11 10:41:44 + 00:00,1.51E+18,"It's not very hurtful, and it's extremely humiliating,
 Shanghai government and enterprise held an online cooking competition last night. At a time when the epidemic was severe and the city was closed down, one mandu that bit two bites won the overwhelming championship... https://t.co/1J1iWruPK0",milkfish323,,,s hurtful s extremely humiliating shanghai government enterprise held online cooking competition night time epidemic severe city closed mandu bit bite won overwhelming championship http t 1j1iwrupk0,disappointment,0.272034764,disgust,0.230435267,annoyance,0.213767439
2022-04-11 10:23:09 + 00:00,1.51E+18,"The concealment of epidemic data has caused the lockdown measures to be questioned. 
According to the data released by the Turkish Communist Party, there was no need
 to close the city; the severity of the closure showed that there were serious deaths and illnesses. 
Which one is real? 
According to Hong Kong's experience, the number of cases and deaths is probably very frightening.",ZheFuw,,,concealment epidemic data caused lockdown measure questioned according data released turkish communist party need close city severity closure showed death illness which real according hong kong s experience number case death probably frightening,sadness,0.523054421,neutral,0.284184664,fear,0.131747797
2022-04-11 10:18:10 + 00:00,1.51E+18,"At the beginning, New York Governor Cuomo falsely reported the number of deaths from the New York epidemic and refused to close the city, leaving patients in New York scattered across the country, leading to a major outbreak of the epidemic across the country, and finally successfully prevented Trump from being re-elected... have experienced it in your eyes",zmt021,,,beginning new york governor cuomo falsely reported number death new york epidemic refused close city leaving patient new york scattered country leading major outbreak epidemic country finally successfully prevented trump elected experienced eye,approval,0.951097965,realization,0.022255015,neutral,0.018702386
2022-04-11 10:00:47 + 00:00,1.51E+18,"[SHANGHAI CLOSURE] Residents starved and gathered to protest and shouted “send materials” and the CCP still emphasized that Xi's deployment “shows solid strength”. The recent outbreak of the epidemic in Shanghai was severe by the authorities, and demonstrations and protests by residents broke out in housing estates. Late Friday night, April 8, Shanghai https://t.co/wI5So1yrOG",RFachInese,,,shanghai closure resident starved gathered protest shouted “ send material ” ccp emphasized xi s deployment “ show solid strength ” recent outbreak epidemic shanghai severe authority demonstration protest resident broke housing estate late friday night april 8 shanghai http t wi5so1yrog,approval,0.992248893,optimism,0.003877064,neutral,0.000841403
2022-04-11 09:51:01 + 00:00,1.51E+18,"Tea delivery in Taipei. Tea delivery in Taichung. Changhua Tea Delivery Chen Haomin and his wife Chiang Lisha opened a live broadcast a few days ago. The closure of the city due to the epidemic caused a family of 8 to eat three meals. They then pulled out a bill saying that someone else bought vegetable packs outside Tainan Tea House

 ingredients included 1 kg of vegetables, 2 cucumbers, 2 red tomatoes, 20 eggs, and a bag of rice. The total price was 1,500 yuan (about NT$6,914), plus the shipping costs were as high as https://t.co/p8O3IrbiFe",fnnryj45tg,,,tea delivery taipei tea delivery taichung changhua tea delivery chen haomin wife chiang lisha opened live broadcast day ago closure city epidemic caused family 8 eat meal pulled saying bought vegetable pack outside tainan tea house ingredient included 1 vegetable 2 cucumber 2 red tomato 20 egg bag rice total price 1 500 yuan nt 6 914 plus shipping cost high http t p8o3irbife,approval,0.992678523,sadness,0.0023761,neutral,0.000861241
2022-04-11 09:47:55 + 00:00,1.51E+18,"@zhuqianqi I don't know if for underdeveloped regions, city closures are scarier than the epidemic? Even during the period when mortality was highest at the beginning of the epidemic, starving to death was scarier than getting sick. According to the wooden barrel effect, clearing zero itself is unrealistic; instead of blaming others for lying flat, it is better to blame them for being poor.",Miyanaganodoka,,,zhuqianqi t know underdeveloped region city closure scarier epidemic period mortality highest beginning epidemic starving death scarier getting sick according wooden barrel effect clearing zero unrealistic instead blaming lying flat better blame poor,sadness,0.872291267,disappointment,0.098743446,neutral,0.006913648
2022-04-11 09:42:28 + 00:00,1.51E+18,"It has been more than two weeks since the closure of the city of Shanghai was cleared, but the epidemic became more severe and severe. Protests and small-scale clashes continued to be reported in every district, and
 Shanghai's epidemic prevention personnel were mocking the people who came to fight eggs. Also, “Currently, there are many pots and pans at home. There are many pots and pans at home. There are a lot of dishes and no rice. It's not just that you don't have eggs.” 
Shanghai China

 https://t.co/hhgRH3sIsQ",mnews_tw,,,week closure city shanghai cleared epidemic severe severe protest small scale clash continued reported district and shanghai s epidemic prevention personnel mocking people came fight egg “ currently pot pan home pot pan home lot dish rice s t egg ” shanghai china http t hhgrh3sisq,amusement,0.993540466,sadness,0.002926697,neutral,0.00072298
2022-04-11 09:36:30 + 00:00,1.51E+18,"Although Wo Xiao is from Shanghai and Black, “the closure of the city far exceeded expectations and ran out of food”, “asked for help from someone I didn't know on WeChat and went to his house to eat”, “Transfer the account on WeChat and it was over”, “Saying that I have a boyfriend will definitely be theoretical after the epidemic is over”, “I'm completely overwhelmed, I don't know who to talk to”. It's so classic. If it weren't for literary creation, how could one person be so stupid and just right? This is for one person to win several Darwin Survival Awards",Tuiburen,,,wo xiao shanghai black “ the closure city far exceeded expectation ran food ” “ asked help t know wechat went house eat ” “ transfer account wechat over ” “ saying boyfriend definitely theoretical epidemic over ” “ i m completely overwhelmed t know talk to ” s classic weren t literary creation person stupid right person win darwin survival award,neutral,0.371942222,anger,0.2776649,annoyance,0.166365072
2022-04-11 09:17:32 + 00:00,1.51E+18,"Damn it, the domestic epidemic, the closure of the city, the war abroad, the key A-shares are still falling, leaving people alive!! https://t.co/lti8o9Vsjg",CGuoCan,,,damn domestic epidemic closure city war abroad key share falling leaving people alive ! ! http t lti8o9vsjg,neutral,0.858833075,disappointment,0.097470857,sadness,0.026268313
2022-04-11 09:13:37 + 00:00,1.51E+18,"When pneumoconiosis first began, there was no closure of the city. Before the closure of the village,
 I really thought, ah, that the epidemic would be over soon.
 When I bought masks, even though the government hadn't entered the market and the supply of masks was very sufficient, I only bought 30 of them. 
It's just that I didn't expect it to last that long. Unbeknownst to me, the epidemic is already three years old",meowmeowmeowu,,,pneumoconiosis began closure city closure village thought ah epidemic soon bought mask government hadn t entered market supply mask sufficient bought 30 it s t expect long unbeknownst epidemic year old,sadness,0.958854973,realization,0.016335133,neutral,0.008864001
2022-04-11 09:00:21 + 00:00,1.51E+18,"Zhang Anle is the CCP's red force lurking in Taiwan. Investigating their money flow is enough to convict him and put him in jail. Zhang Anle stood up at this point to unravel the “Shanghai epidemic closure” chaos that the Taiwanese media are focusing on, to break the siege of the CCP, and then cooperate with the CCP to proclaim “the resurgence of the Taiwan epidemic, a mess.” At a time when Taiwan faced the CCP's military threat, the Taiwanese police should resolutely arrest and punish co-spy Zhang Anle. https://t.co/zzVecSeZDK",caojitw,,,zhang anle ccp s red force lurking taiwan investigating money flow convict jail zhang anle stood point unravel “ shanghai epidemic closure ” chaos taiwanese medium focusing break siege ccp cooperate ccp proclaim “ the resurgence taiwan epidemic mess ” time taiwan faced ccp s military threat taiwanese police resolutely arrest punish spy zhang anle http t zzvecsezdk,approval,0.996564448,admiration,0.000954055,neutral,0.000804572
2022-04-11 08:59:49 + 00:00,1.51E+18,"·
 [Lang Xianping's mother also “left” due to the closure of the city]

 Professor Lang was not spared. So it's important to tell the truth. This time in Shanghai, many famous people, including famous singers who sing I Love You from China, have gone with the epidemic. There are no complete eggs underneath the nest. When you're singing hymns with your eyes closed, be careful that there may be a deep abyss under your feet. (Retweeted) https://t.co/o3zpuA6Tmn",FuZhenChuan,,,· lang xianping s mother “ left ” closure city professor lang spared s important tell truth time shanghai famous people including famous singer sing love china gone epidemic complete egg underneath nest singing hymn eye closed careful deep abyss foot retweeted http t o3zpua6tmn,sadness,0.957675934,love,0.022495719,neutral,0.005798211
2022-04-11 08:55:58 + 00:00,1.51E+18,"@ZH_mzghg The closure of the city was to use the name of the epidemic to cut off all normal logistics businesses, then monopolize them and profiteer them.",sylvial13544257,,,zh mzghg closure city use epidemic cut normal logistics business monopolize profiteer,approval,0.9957425,sadness,0.001402823,neutral,0.000704876
2022-04-11 08:35:55 + 00:00,1.51E+18,@__Inty__ There wouldn't be so many cars on the road to the closure of the city due to the closure of the city; this probably wasn't a river that jumped because of the closure of the city.,DLXVWMVEH9QI5XT,,,inty wouldn t car road closure city closure city probably wasn t river jumped closure city,disapproval,0.752187788,annoyance,0.220555171,neutral,0.012412003
2022-04-11 08:34:35 + 00:00,1.51E+18,"@DTH03597062 I've read reports that at the beginning of the outbreak of the epidemic, a large number of people entered the hospital and there was a serious medical shortage. There were many confirmed deaths at the time, but it got better after a while, and there were relatively few deaths due to complications from the closure of the city in the middle to late stages. Once you get used to the rhythm, it's fine... The closure of the city can also be adjusted. I'm just afraid that medical treatment will run out.",qpyj69gofwctpqk,,,dth03597062 ve read report beginning outbreak epidemic large number people entered hospital medical shortage confirmed death time got better relatively death complication closure city middle late stage rhythm s fine closure city adjusted m afraid medical treatment run,nervousness,0.991337061,approval,0.003005491,fear,0.000845
2022-04-11 08:24:38 + 00:00,1.51E+18,"@Gs_5213 @Jam79922967 So are you saying that if Shanghai doesn't close down, will it be possible for the epidemic to spread endlessly? If 1.4 billion people don't manage the spread of the epidemic uniformly like Europe and America, it will be an irretrievable loss. It is true that a lot of bad things will happen, but if the country does its best to remedy it, what else can we do? If you can do it, you'll just knock on the keyboard. If you talk about how to solve the problem, the keyboard dog is also compatible",kxdaucuh0ctnxgm,,,g 5213 jam79922967 saying shanghai t close possible epidemic spread endlessly 1 4 billion people t manage spread epidemic uniformly like europe america irretrievable loss true lot bad thing happen country best remedy ll knock keyboard talk solve problem keyboard dog compatible,approval,0.723292172,realization,0.217670262,neutral,0.026667653
2022-04-11 08:14:38 + 00:00,1.51E+18,"The domestic debt crisis continues, and China's Evergrande has three more subsidiaries frozen. Zhengrong Real Estate (06158), which is also in deep trouble, is also experiencing cyclical funding difficulties due to the “closure” of the Shanghai epidemic. There have been cyclical funding difficulties. There have been two bill defaults, and at least three bills have failed to pay interest as scheduled. Evergrande's trading is still suspended, and Zhengrong Real Estate is currently down 8.75%. https://t.co/pVDpskQNGj",HKCD_COM,,,domestic debt crisis continues china s evergrande subsidiary frozen zhengrong real estate 06158 deep trouble experiencing cyclical funding difficulty “ closure ” shanghai epidemic cyclical funding difficulty default bill failed pay scheduled evergrande s trading suspended zhengrong real estate currently 8 75 http t pvdpskqngj,sadness,0.975429833,disappointment,0.009506094,neutral,0.004872128
2022-04-11 07:55:24 + 00:00,1.51E+18,"@ngsiou2 @bbcchinese My dad needed an imported medicine because of the closure of Shanghai. Because of the closure of Shanghai, the logistics supply chain has now been interrupted, and chemotherapy cannot be carried out as scheduled. I wonder if this round of the epidemic, compared to people infected with COVID-19, those with heart disease, uremia, and cancer are more serious? Is the death rate also higher than COVID-19? They have been secondarily affected by the blockade. Grassroots governments have stepped up prevention and control, and their one-size-fits-all policies. What should we do? You answered my question",GalaxyGlory 4,,,ngsiou2 bbcchinese dad needed imported medicine closure shanghai closure shanghai logistics supply chain interrupted chemotherapy carried scheduled wonder round epidemic compared people infected covid 19 heart disease uremia cancer death rate higher covid 19 secondarily affected blockade grassroots government stepped prevention control size fit policy answered question,approval,0.998146892,admiration,0.000418834,neutral,0.000336421
2022-04-11 07:45:50 + 00:00,1.51E+18,"@Dickson54426017 @wangzhian8848 That's probably because those are the only people you know. Go ask the students who couldn't graduate from the closure of the city, the students who couldn't get out of studying abroad due to the pandemic, the people who couldn't buy medicine, the owners of the small stores that went out of business",D23784423,,,dickson54426017 wangzhian8848 s probably people know ask student couldn t graduate closure city student couldn t studying abroad pandemic people couldn t buy medicine owner small store went business,approval,0.997243285,optimism,0.000646258,neutral,0.00035707
2022-04-11 07:12:22 + 00:00,1.51E+18,"@5959gai @LaoshiChu Oh that's for sure, so how do you tell the difference between rumors and facts? When the epidemic broke out, the government said it was a rumor, when the square cabin hospital was built, the government said it was a rumor, the government before the closure of the city said it was a rumor, and the government before the closure of the city said it was a rumor, so how can you tell the people in Shanghai still believe in the official credibility? My family has only delivered vegetables once when they live in the city. What should people in the suburbs do? I want to ask? Is it true that if your family is full of food, other people must have supplies to give them?",DZJT0711,,,5959gai laoshichu oh s sure tell difference rumor fact epidemic broke government said rumor square cabin hospital built government said rumor government closure city said rumor government closure city said rumor tell people shanghai believe official credibility family delivered vegetable live city people suburb want ask true family food people supply,approval,0.994244516,optimism,0.002041701,neutral,0.001023946
