conversation_id,created_at,author_id,text,Id,edit_history_tweet_ids,author_name,original_text,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
1.64E+18,2023-03-28T01:41:06 .000Z,9.78E+17,"@timoskyflan wont central state-owned enterprises consider school recruitment? Counterpart majors did 7,000 internships at my place, became 9000, and after three years it was generally 13,000-15,000. After three years, this was still after deducting five insurances and one fund. A double break from 9 to 5 weeks. Wages were paid during the closure of the city due to the pandemic. At the end of the year, they ranged from 6w-50w depending on the position",1.64E+18,[1640529414357233664,Ichocolate15,"@timoskyflan wont central state-owned enterprises consider school recruitment? Counterpart majors did 7,000 internships at my place, became 9000, and after three years it was generally 13,000-15,000. After three years, this was still after deducting five insurances and one fund. A double break from 9 to 5 weeks. Wages were paid during the closure of the city due to the pandemic. At the end of the year, they ranged from 6w-50w depending on the position",disapproval,0.992054582,neutral,0.003293986,approval,0.002407052
1.64E+18,2023-03-28T00:30:00 .000Z,1.48E+18,"[Eat curry when youre nervous _x000D_ In the
 spring of that year, the epidemic suddenly spread rapidly in Taiwan, and for the first time, I experienced the taste of a self-imposed city closure. Avoiding crowds, without leaving the house, and relying on small farmers to order fresh fruits and vegetables, a family of three spent many weeks living in a mountain forest shelter. At the suggestion of a friend, I tried selling lunch boxes in the community for the first time _x000D_
 https://t.co/PPwW71Pg9j_x000D_
 (The point is, there are recipes in magazines...)",1.64E+18,[1640511520680603648,HARVEST68646224,"[Eat curry when youre nervous _x000D_ In the
 spring of that year, the epidemic suddenly spread rapidly in Taiwan, and for the first time, I experienced the taste of a self-imposed city closure. Avoiding crowds, without leaving the house, and relying on small farmers to order fresh fruits and vegetables, a family of three spent many weeks living in a mountain forest shelter. At the suggestion of a friend, I tried selling lunch boxes in the community for the first time _x000D_
 https://t.co/PPwW71Pg9j_x000D_
 (The point is, there are recipes in magazines...)",approval,0.426875442,neutral,0.409588844,nervousness,0.097380988
1.64E+18,2023-03-27T21:45:16 .000Z,1.26E+18,"RT @DianWuxiaohao: 1.5w fan benefits 🌈 _x000D_
 after the epidemic closed down
 and the school closed down for a semester _x000D_ the
 first time I banged 😭 _x000D_ with my baby brother 🥰 _x000D_
 when I first came
 in, my baby brother all said I was quite tight _x000D_ I had
 no condom after the test confirmed safety _x000D_ was directly injected without a condom by the
 baby brother _x000D_ Its also been holding back for a long time and not being knocked away_x000D_
 finally pulled it out, and it went straight to the gobling_x000D_
 retweet it to praise me...",1.64E+18,[1640470062506315780,WWW52427369,"1.5w fan benefits 🌈 _x000D_
 after the epidemic closed down the city for a semester _x000D_
 first banging 😭 _x000D_
 and my baby brother 🥰 _x000D_
 when I first came
 in, the baby brother all said I was quite tight _x000D_ had
 no condom after the test confirmed safety _x000D_ was directly injected without a condom by the
 baby brother _x000D_ the baby brother was also held back for a long time. 
Finally,
 I pulled it out, and it went directly to the goblin _x000D_ and retweeted it to give my thumbs a thumbs up...",amusement,0.984276295,neutral,0.008181654,approval,0.002223711
1.64E+18,2023-03-27T21:36:19 .000Z,1.49E+18,"@91PSRuaDhdeBXfS @Theskys25675511 The pandemic has left a smaller impression on developed Western economies than on China. _x000D_
 _x000D_
 China is the worlds factory, and a major component of GDP is exported goods. _x000D_
 _x000D_
 After the closure of Shanghai, all light industry factories were shut down and all flights were cancelled. Its not that the economy is bad; its just that the economy is gone!!",1.64E+18,[1640467811683401728,luzuocheng12,"@91PSRuaDhdeBXfS @Theskys25675511 The pandemic has left a smaller impression on developed Western economies than on China. _x000D_
 _x000D_
 China is the worlds factory, and a major component of GDP is exported goods. _x000D_
 _x000D_
 After the closure of Shanghai, all light industry factories were shut down and all flights were cancelled. Its not that the economy is bad; its just that the economy is gone!!",sadness,0.423576891,neutral,0.335697889,disappointment,0.21007365
1.64E+18,2023-03-27T17:57:48 .000Z,1.45E+18,"RT @yaoniangmao: The rich kids here are chasing anime, drinking coffee at a cafe, leisurely reading books, and living a wonderful life in a big house with a pool. _x000D_
 _x000D_
 But if youre an ordinary person, youre living in China, a place where the closure of Shanghai starved during the pandemic (while the people in power in Shanghai were having a BBQ), a place in rural Henan where blood was sold and caused AIDS in the whole village,...",1.64E+18,[1640412822726377473,f4bpjtnrzhnzwej,"The rich kids here are chasing anime, drinking coffee at a cafe, leisurely reading books, then living in a big house with a swimming pool and living a wonderful life. _x000D_
 _x000D_
 But if youre an ordinary person, youre living in China, a place where the closure of Shanghai starved during the pandemic (while the people in power in Shanghai were having a BBQ), a place in rural Henan where blood was sold and caused AIDS in the whole village,...",approval,0.944007576,admiration,0.020326508,neutral,0.018337965
1.64E+18,2023-03-27T15:43:03 .000Z,91661819,"RT @caichu88: I founded this school that enrolls kindergarten to high school students. _x000D_
 Reuters reported on Monday that the return of Ma Yun, Chinas most famous entrepreneur, may help ease concerns after Chinas private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership is trying to revive the economy that has been hit hard by the three-year severe lockdown and blockade of the epidemic, his public appearance is the governments easing of restrictions on private enterprises...",1.64E+18,[1640378908460630018,caichu88,"This school, which enrolls students from kindergarten to high school, was founded. _x000D_
 Reuters reported on Monday that the return of Ma Yun, Chinas most famous entrepreneur, may help ease concerns after Chinas private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership is trying to revive the economy that has been hit hard by the three-year severe lockdown and blockade of the epidemic, his public appearance is the governments easing of restrictions on private enterprises...",approval,0.984894574,neutral,0.010932033,optimism,0.001142406
1.64E+18,2023-03-27T15:42:57 .000Z,91661819,"This school, which enrolls students from kindergarten to high school, was founded. _x000D_
 Reuters reported on Monday that the return of Ma Yun, Chinas most famous entrepreneur, may help ease concerns after Chinas private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership was trying to revive the economy, which had been hit hard by the three-year severe lockdown of the epidemic, his public appearance provided support for the government to ease the tone of private enterprises. The report cites two sources",1.64E+18,[1640378884431441920,caichu88,"This school, which enrolls students from kindergarten to high school, was founded. _x000D_
 Reuters reported on Monday that the return of Ma Yun, Chinas most famous entrepreneur, may help ease concerns after Chinas private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership was trying to revive the economy, which had been hit hard by the three-year severe lockdown of the epidemic, his public appearance provided support for the government to ease the tone of private enterprises. The report cites two sources",approval,0.968370378,neutral,0.0208156,optimism,0.00641639
1.64E+18,2023-03-27T15:15:55 .000Z,91485365,"RT @_ooT00Too_: Did the boots land on the floor? [A new round of segmented, gridded nucleic acid screening is carried out throughout Shanghai https://t.co/5miwRt204q, “No closure of the city, seal two areas, Pudong and Puxi”, “One size fits all, one size fits all, cut!” No matter what, its still necessary to “join forces, resolutely win the war against the epidemic, and cheer for Shanghai! [Fist...",1.64E+18,[1640372080909881347,_ooToo00too_,"Did the boots fall to the ground? [A new round of segmented, gridded nucleic acid screening is carried out throughout Shanghai https://t.co/5miwRt204q, “No closure of the city, seal two areas, Pudong and Puxi”, “One size fits all, one size fits all, cut!” No matter what, its still necessary to “join forces, resolutely win the war against the epidemic, and cheer for Shanghai! [Fist...",admiration,0.995789587,neutral,0.001117114,approval,0.000470778
1.64E+18,2023-03-27T07:12:36 .000Z,9.82E+17,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",1.64E+18,[1640250449348513793,Miefeijiuguo,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",approval,0.95244056,neutral,0.032592312,sadness,0.00435906
1.64E+18,2023-03-27T05:41:22 .000Z,1.50E+18,"@Arsene74085883 @halaxiao @hizarashi83 Look, theyve been living in a cocoon of information for a long time, and their brains cant figure it out. This is a biochemical attack, this is war! Had it not been for “leaks” such as the Li Wenliang incident, the Chinese government would be able to control the spread of the epidemic, prevent more people from getting infected, and prevent more people from dying. Every case of death from the Wuhan spillover infection was a blood debt that they dipped in blood on Li Wenliangs body with steamed buns dipped in blood!",1.64E+18,[1640227493121609729,wanwei107,"@Arsene74085883 @halaxiao @hizarashi83 Look, theyve been living in a cocoon of information for a long time, and their brains cant figure it out. This is a biochemical attack, this is war! Had it not been for “leaks” such as the Li Wenliang incident, the Chinese government would be able to control the spread of the epidemic, prevent more people from getting infected, and prevent more people from dying. Every case of death from the Wuhan spillover infection was a blood debt that they dipped in blood on Li Wenliangs body with steamed buns dipped in blood!",approval,0.986331582,neutral,0.005850629,sadness,0.002532206
1.64E+18,2023-03-27T02:45:49 .000Z,1.59E+18,"“Donkeys Get Water”, take time to check it out. I said that the closure of the city had not yet begun at this time, let alone that the Pan-Cultural Revolution would begin soon: the community was responsible for monitoring residents daily entry and exit and nucleic acid, and would even go to the door to ask for reasons and requirements for those who did not get vaccinated in time. My dad got up in a temper at the time and asked the community how they could know information such as personal itineraries, etc., and what rights did they have to demand that individuals get vaccinated or not, if they were unwell and got vaccinated and died",1.64E+18,[1640183312210862080,jiq046343222,"“Donkeys Get Water”, take time to check it out. I said that the closure of the city had not yet begun at this time, let alone that the Pan-Cultural Revolution would begin soon: the community was responsible for monitoring residents daily entry and exit and nucleic acid, and would even go to the door to ask for reasons and requirements for those who did not get vaccinated in time. My dad got up in a temper at the time and asked the community how they could know information such as personal itineraries, etc., and what rights did they have to demand that individuals get vaccinated or not, if they were unwell and got vaccinated and died",approval,0.735281646,neutral,0.17090562,realization,0.087421842
1.64E+18,2023-03-27T01:39:23 .000Z,1.60E+18,"RT @2021yanyan: In the era without mobile phones, its hard to imagine that now everyone has a portable smartphone in their hands, which combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that Chinas Communist Party can treat people so harshly...",1.64E+18,[1640166594922921984,Pureheartlove53,"In the era without mobile phones, its hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that Chinas Communist Party can treat people so harshly...",realization,0.593079627,surprise,0.292844594,neutral,0.040385984
1.64E+18,2023-03-27T00:03:45 .000Z,1.23E+18,"RT @HAGnews01: Writer: Xinyuan_x000D_ The
 CCPs epidemic rises and 6 provinces and cities including Shanxi are closed down _x000D_
 _x000D_ The
 real purpose of the epidemic prevention is to make money, or is due to political considerations, but even so, the CCP has no intention of stopping. Even if it settles down, disguises itself and is unwilling, it seems like they really dont want the common people to live a good life. There is a good saying, officials are forcing people to revolt...",1.64E+18,[1640142525901185026,Earthmatterg,"Writer: Xinyuan_x000D_ The
 CCPs epidemic rises and 6 provinces and cities including Shanxi are closed down _x000D_
 _x000D_ The
 real purpose of epidemic prevention is to make money, or is due to political considerations, but even so, the CCP has no intention of stopping. Even if it settles down and disguises itself, it is still acting so recklessly. It seems that they really dont want the common people to live well. There is a good saying, officials are forcing people to revolt...",desire,0.838742733,neutral,0.078349143,disapproval,0.052295085
1.64E+18,2023-03-26T22:38:53 .000Z,1.24E+18,"@wuzuolai When the Shanghai epidemic closed down, how many people did Li Qiang starve to death with an iron fist!! _x000D_
 This turtle son and Xi Jinping lack humanity, are ruthless, and still pretend to be morality?? _x000D_
 These idiots were blowing every day and crashing day by day until the people were liquidated!",1.64E+18,[1640121171034394628,Sunny66620,"@wuzuolai When the Shanghai epidemic closed down, how many people did Li Qiang starve to death with an iron fist!! _x000D_
 This turtle son and Xi Jinping lack humanity, are ruthless, and still pretend to be morality?? _x000D_
 These idiots were blowing every day and crashing day by day until the people were liquidated!",approval,0.972937882,neutral,0.015897585,sadness,0.001681687
1.64E+18,2023-03-26T17:39:51 .000Z,1.23E+18,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",1.64E+18,[1640045917431558144,ysxetqw3wbuourp,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",approval,0.95244056,neutral,0.032592312,sadness,0.00435906
1.64E+18,2023-03-26T17:33:36 .000Z,1.32E+18,"RT @2021yanyan: In the era without mobile phones, its hard to imagine that now everyone has a portable smartphone in their hands, which combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that Chinas Communist Party can treat people so harshly...",1.64E+18,[1640044341224968193,jl7w6ntffisb7ay,"In the era without mobile phones, its hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that Chinas Communist Party can treat people so harshly...",realization,0.593079627,surprise,0.292844594,neutral,0.040385984
1.64E+18,2023-03-26T17:07:52 .000Z,9.76E+17,"3 💥 The CCP establishes an evil screening mechanism to maintain the lowest cost of system treatment_x000D_
 🔸 The food the CCP hoards is not
 for the common people to eat or for their military and police to eat _x000D_
 🔸 The CCPs evil screening mechanism_x000D_
 started with family planning _x000D_ now the blockade of the city, starvation and brainwashing by the epidemic, is continuously screened _x000D_ the
 small number of copper walls and iron walls screened out to maintain the lowest cost of social management and operation_x000D_ the
 North Korean model is not starving to death Its OK not to freeze to death_x000D_
 Brainwashing all suffering was caused by the American Empire https://t.co/FwhgNnpOaT https://t.co/DFfXBckV8V",1.64E+18,[1640037865596899328,89 taobing,"3 💥 The CCP establishes an evil screening mechanism to maintain the lowest cost of system treatment_x000D_
 🔸 The food the CCP hoards is not
 for the common people to eat or for their military and police to eat _x000D_
 🔸 The CCPs evil screening mechanism_x000D_
 started with family planning _x000D_ now the blockade of the city, starvation and brainwashing by the epidemic, is continuously screened _x000D_ the
 small number of copper walls and iron walls screened out to maintain the lowest cost of social management and operation_x000D_ the
 North Korean model is not starving to death Its OK not to freeze to death_x000D_
 Brainwashing all suffering was caused by the American Empire https://t.co/FwhgNnpOaT https://t.co/DFfXBckV8V",disapproval,0.975577116,neutral,0.014005943,approval,0.00488545
1.64E+18,2023-03-26T16:52:41 .000Z,1.64E+18,"March of 21 collapsed, dropped out of school_x000D_ the
 birthday of the 22-year epidemic closed the city didnt even pass _x000D_
 broke up in 23. My ex-boyfriend spent my birthday for another girl on my birthday",1.64E+18,[1640034044380585984,stuck_at_91,"March of 21 collapsed, dropped out of school_x000D_ the
 birthday of the 22-year epidemic closed the city didnt even pass _x000D_
 broke up in 23. My ex-boyfriend spent my birthday for another girl on my birthday",joy,0.664630532,excitement,0.229364589,neutral,0.083612196
1.64E+18,2023-03-26T15:06:30 .000Z,2399100488,"@hjh191 @NiKiTa_32156 😅 If theres no consensus that the CCP is committing evil, Theres no need to say more. There are too many and complicated entries, so please review them yourself. The CCP infringes on various rights of the Chinese people. Brutal crackdown on opponents. The war is rampant, yet benefits are low. The one-size-fits-all closure of the city did not allow people to live a normal life. They despise human lives, despise science, and engage in politics. His evil is not in making wrong decisions, but in measuring something on a scale in his decision-making process, if you... https://t.co/im62cuKoTh",1.64E+18,[1640007325246259202,Jwang312,"@hjh191 @NiKiTa_32156 😅 If theres no consensus that the CCP is committing evil, Theres no need to say more. There are too many and complicated entries, so please review them yourself. The CCP infringes on various rights of the Chinese people. Brutal crackdown on opponents. The war is rampant, yet benefits are low. The one-size-fits-all closure of the city did not allow people to live a normal life. They despise human lives, despise science, and engage in politics. His evil is not in making wrong decisions, but in measuring something on a scale in his decision-making process, if you... https://t.co/im62cuKoTh",disapproval,0.615737796,sadness,0.167378619,neutral,0.102959938
1.64E+18,2023-03-26T14:59:26 .000Z,1.63E+18,"@Jwang312 @NiKiTa_32156 What is wrong with the CCP? Which country doesnt have a dark history? Now no country among the worlds greatest powers has done evil. Dont just talk about evil. If something happens, take the closure of the city from abroad, lets take the closure of the city. The closure of the city, if its not right, dont block it, affects the recovery of the world economy. The blockade is lifted, and its not right from abroad. It could have an impact on the epidemic and affect the recovery of the world economy. If you dont do it right, then its not right to do it. Well, Im too lazy to pay attention to what foreign countries say",1.64E+18,[1640005546525995008,hjh191,"@Jwang312 @NiKiTa_32156 What is wrong with the CCP? Which country doesnt have a dark history? Now no country among the worlds greatest powers has done evil. Dont just talk about evil. If something happens, take the closure of the city from abroad, lets take the closure of the city. The closure of the city, if its not right, dont block it, affects the recovery of the world economy. The blockade is lifted, and its not right from abroad. It could have an impact on the epidemic and affect the recovery of the world economy. If you dont do it right, then its not right to do it. Well, Im too lazy to pay attention to what foreign countries say",optimism,0.994258404,sadness,0.001055532,neutral,0.001014811
1.64E+18,2023-03-26T12:11:07 .000Z,2956982773,"@MoNDefense [Invisible War Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",1.64E+18,[1639963188534956034,Diana_Empress,"@MoNDefense [Invisible War Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",sadness,0.563837469,approval,0.390272826,neutral,0.011568911
1.64E+18,2023-03-26T12:09:55 .000Z,1.44E+18,"In the era without mobile phones, its hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that Chinas Communist Party can treat people so harshly. The closure of the city kept people confined to their homes for many months.",1.64E+18,[1639962885463105536,2021 Yanyan,"In the era without mobile phones, its hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that Chinas Communist Party can treat people so harshly. The closure of the city kept people confined to their homes for many months.",realization,0.993280828,surprise,0.002376859,neutral,0.002329804
1.64E+18,2023-03-26T11:12:50 .000Z,2956982773,"@MoNDefense [Invisible War Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",1.64E+18,[1639948519476809728,Diana_Empress,"@MoNDefense [Invisible War Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",approval,0.563837469,neutral,0.390272826,sadness,0.011568911
1.64E+18,2023-03-26T11:00:15 .000Z,2956982773,"@MoNDefense @MOFA_Taiwan [Invisible War Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",1.64E+18,[1639945354085912578,Diana_Empress,"@MoNDefense @MOFA_Taiwan [Invisible War Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",disappointment,0.92280823,sadness,0.035218745,neutral,0.030015433
1.64E+18,2023-03-26T09:05:54 .000Z,875525822,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",1.64E+18,[1639916576852852737,Echinghist,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",approval,0.95244056,neutral,0.032592312,sadness,0.00435906
1.64E+18,2023-03-26T05:20:49 .000Z,9.44E+17,"@Jessie2021626 During the lockdown period of the epidemic, how many pets, cats and dogs in the Wall Country lost their lives under the baton. The animals that were born on that plot of land were so sad, and so were people. Most of the people there couldnt understand the meaning of life, and abusing people and animals indiscriminately was normal",1.64E+18,[1639859932857266176,Jasmine62683951,"@Jessie2021626 During the lockdown period of the epidemic, how many pets, cats and dogs in the Wall Country lost their lives under the baton. The animals that were born on that plot of land were so sad, and so were people. Most of the people there couldnt understand the meaning of life, and abusing people and animals indiscriminately was normal",disappointment,0.959882736,sadness,0.026361741,grief,0.004655605
1.64E+18,2023-03-26T04:30:11 .000Z,1.21E+18,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",1.64E+18,[1639847190335221763,xgtvghwijhv4cdc,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",approval,0.95244056,neutral,0.032592312,sadness,0.00435906
1.64E+18,2023-03-26T04:21:38 .000Z,1.07E+18,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",1.64E+18,[1639845037759676418,HK2019freehk,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Todays Chinese people dont even have numbers when they die; patriotism has always been just a slogan.",grief,0.607738674,sadness,0.297792256,neutral,0.053203009
1.64E+18,2023-03-26T02:23:03 .000Z,1.58E+18,@nursenika1840 Can pink really feel the pain 😰 Can people who survive the national lockdown and stay quiet in the pink years still have human senses,1.64E+18,[1639815196959993857,Nuo31259273O,@nursenika1840 Can pink really feel the pain 😰 Can people who survive the national lockdown and stay quiet in the pink years still have human senses,disappointment,0.871183455,sadness,0.098993108,neutral,0.007418665
1.64E+18,2023-03-26T01:38:29 .000Z,1.30E+18,"@my_empty_bottle @endocpc @whyyoutouzhele its a good deal. You talk to those people who starved to death due to the closure of the epidemic that saw underwriting wasnt a good deal, and talk to the three-year-old boy who died in Lanzhou if it wasnt a good deal. In the Hu era, the Internet was quite open. There was no such thing as it is now, where the official media were one-sided. Moreover, the purpose of doing this is to brainwash. Now that there are more and more Little Pink, many people are stunned. They think that people in Ukraine should have been killed, cheering for Russia, stupid thing one by one.",1.64E+18,[1639803981315690497,mzlokmin1Mf1aiu,"@my_empty_bottle @endocpc @whyyoutouzhele its a good deal. You talk to those people who starved to death due to the closure of the epidemic that saw underwriting wasnt a good deal, and talk to the three-year-old boy who died in Lanzhou if it wasnt a good deal. In the Hu era, the Internet was quite open. There was no such thing as it is now, where the official media were one-sided. Moreover, the purpose of doing this is to brainwash. Now that there are more and more Little Pink, many people are stunned. They think that people in Ukraine should have been killed, cheering for Russia, stupid thing one by one.",admiration,0.911538303,approval,0.058900353,neutral,0.012743441
1.64E+18,2023-03-26T01:34:19 .000Z,1.30E+18,"@my_empty_bottle @endocpc @whyyoutouzhele just continues the characteristics of the Hu era. After all, no constitutional amendments have been made and are afraid to be swayed. Originally, Jiang Xi was a fool and was ready to listen to government. As a result, he raised a white-eyed wolf. At the end of the day, Jiang Huwen all three were left in a complete mess. Xi is in power, even though the epidemic has been going on and on for so long. Not many people have died, and the economy has also been ruined. Now that Hong Kong has also been frowned upon by him, foreign investors have fled, and then been sanctioned by the US again. Where do you see that he is smart?",1.64E+18,[1639802929703014400,mzlokmin1Mf1aiu,"@my_empty_bottle @endocpc @whyyoutouzhele just continues the characteristics of the Hu era. After all, no constitutional amendments have been made and are afraid to be swayed. Originally, Jiang Xi was a fool and was ready to listen to government. As a result, he raised a white-eyed wolf. At the end of the day, Jiang Huwen all three were left in a complete mess. Xi is in power, even though the epidemic has been going on and on for so long. Not many people have died, and the economy has also been ruined. Now that Hong Kong has also been frowned upon by him, foreign investors have fled, and then been sanctioned by the US again. Where do you see that he is smart?",fear,0.612265885,neutral,0.319741279,approval,0.020566802
1.64E+18,2023-03-25T16:55:36 .000Z,1.55E+18,"RT @qing66017224: The closure of the city due to the pandemic is so damn annoying. I cant even get a straight guy. I had a hard time making an appointment. JB isnt very old and works on a construction site. Its very pathetic, but the person was very polite. I invited him to have a light meal and asked my brother when he left. I kept the cigarette for you to smoke. I said he didnt need me to have smoke. I bought it for him, he said he didnt want it. When did the outbreak of the epidemic begin,...",1.64E+18,[1639672390257893377,Aishangl,"The closure of the city due to the pandemic is so damn annoying. I cant even get a straight guy. JB is 18 years older and works on a construction site. Its very pitiful, but the person was very polite. I invited him to have a light meal and asked my brother when he left. I kept the cigarette for you to smoke. I said he didnt need me to have smoke. It moved me. I bought it for him, and he said he didnt want it. When did the outbreak of the epidemic begin,...",annoyance,0.990840793,anger,0.003848983,neutral,0.002306855
1.64E+18,2023-03-25T15:41:36 .000Z,1.49E+18,"@Danqing1953 If your inferior nation continues to be as cowardly as ever, even without severe crackdown, it will have strict barriers, such as provocation and misery, the closure of the city by the epidemic, the removal of organs, forced seizure and demolition... who is to blame? 😎😎😎",1.64E+18,[16396537695739575757636,HawkingSong,"@Danqing1953 If your inferior nation continues to be as cowardly as ever, even without severe crackdown, it will have strict barriers, such as provocation and misery, the closure of the city by the epidemic, the removal of organs, forced seizure and demolition... who is to blame? 😎😎😎",sadness,0.904762626,neutral,0.043946955,amusement,0.026524546
1.64E+18,2023-03-25T14:29:07 .000Z,1.47E+18,"As we approach the first anniversary of the closure of Shanghai, we once again mourn in silence for the closure of Shanghai, the Urumqi fire, and those who died in the prevention and control of the epidemic across the country. _x000D_
 Good night.",1.64E+18,[1639635528822784002,Kobayashi_minuo,"As we approach the first anniversary of the closure of Shanghai, we once again mourn in silence for the closure of Shanghai, the Urumqi fire, and those who died in the prevention and control of the epidemic across the country. _x000D_
 Good night.",admiration,0.988234043,neutral,0.002482039,grief,0.002323431
