Datetime,Tweet Id,text,usernames,Stomach,Place
2022-04-20 00:37:39 + 00:00,1516576794563907587,"“Outsiders” under the closure of Shanghai: From anxiety and questioning to self-help and hope Since

 Shanghai announced the implementation of strict “lockdown” measures on March 27, the number of people infected with COVID-19 every day has remained above 20,000. Over the past three weeks, the severe epidemic and strict control policies have brought drastic changes to the lives of Shanghai citizens. 

https://t.co/vVBP9GIi12",Wufanus,,
2022-04-20 00:32:28 + 00:00,1516575493147230208,"In the past, in order to improve college entrance examination results, some high schools began militarized blockade management from their first year of high school. Students were only allowed to do activities outside of school for half a day to a day every week, and were usually spent many hours attending school and being forced to spend time. Students have to endure a life like this for three years; it's simply human hell. 
The city closure measures under the epidemic directly gave everyone in the entire city to experience more stringent military management. The ban on leaving school became a no-go gate for leaving the home/dorm room",Maklokgai,,
2022-04-20 00:24:32 + 00:00,1516573493533736961,"@TW_nextmedia There are so many rice bugs in Taiwan. Originally, the epidemic was well controlled. Who caused the current severe epidemic? That is, people with faces like caramel only know the presence of people who play with their mouths and brush their presence every day. And New Taipei is also a city with a large number of individuals. This is the result of the chaos in the north and south. So let's close down the city",Lu80398072Lu,,
2022-04-20 00:21:06 + 00:00,1516572632422191105,"@realcaixia If the city were not closed down, the spread of the epidemic would be worse.",LOUISEW96047654,,
2022-04-19 23:58:24 + 00:00,1516566916546142216,"The total number of confirmed cases totaling 100,000 was only 3 deaths! How many people died of starvation and loss of life during the closure of the city? 
This weak virus has spread to more than 20 million people; let's not just use the “epidemic” to fool the people.",Vanessa47639987,,
2022-04-19 23:47:34 + 00:00,1516564192215588873,"The Communist Party of China has never taken into account the feelings and interests of the people in formulating policies, including the current epidemic closure policy, which has never taken into account people's physical and mental capacity.",x40j1vzlnby4kfh,,
2022-04-19 23:43:56 + 00:00,1516563277551185925,"The impact of the closure of the city to zero this time on the prestige of the Chinese Republic and Xi Jinping is obvious. As the closure period of the city was extended, more and more people in the Chinese people preferred to coexist.",x40j1vzlnby4kfh,,
2022-04-19 23:30:49 + 00:00,1516559977921581057,"@jenniferatntd The Propaganda Department of the CPC, the full-time trendsetting little pinks under the administration of the Internet Information Office, mainly major colleges, universities, and prison youth management centers. Last time someone broke the news that Shanghai has the highest financial, human and material resources in this area in the country. For example, when asked online about the closure of the Shanghai epidemic, over 90% of the residents said it was a virus spread by the US. The common people in Shanghai were very brainwashed, because the communists knew that Shanghai was a weather vane and testing ground for Chinese politics.",Xiongerkuaipao,,
2022-04-19 23:27:55 + 00:00,1516559246426804224,"@lixi_sui @bbcchinese was China closed down once or twice? Why is there so much nonsense in Shanghai? According to the BBC, China died as early as 2020. This is a domestic apartment. While you enjoy the treatment, you also have to take risks. This is quite normal, OK. The level of ZF in Shanghai is limited, but there's no reason why, you BBC is ridiculous! In terms of epidemic prevention and control, which country in the world is qualified to point fingers at us and look in the mirror, are you worthy?",Zhzhae,,
2022-04-19 23:12:22 + 00:00,1516555333640269827,"@runtomato79 @bolaHaps @glf0000 @luvleetomato @Dictat0r_Xi @RFA_Chinese you big damn fool, the Wuhan epidemic was so serious back then. It wasn't an emergency closure, I don't know how many ordinary people were going to die, you know that fool! Things only look at the surface!",Enghengjx,,
2022-04-19 22:41:33 + 00:00,1516547580322148355,"It's been more than half a month since Shanghai residents complained that the Health Commission
 closed down Shanghai for more than half a month. At the same time, large-scale nucleic acid tests have been carried out several times. Shanghai citizens questioned that this method was not an epidemic prevention, but a widening of the epidemic. For this reason, she specifically filed a complaint with the 12345 Government Affairs Service Convenience Hotline, and requested the Health and Health Commission to submit legal support for some epidemic prevention measures. https://t.co/0qzUX8f2Sr",TTINGXIAO,,
2022-04-19 22:15:04 + 00:00,1516540915611062277,"Over the past few days, the Wall Country has continued to release news of how many people have died from COVID-19 in Shanghai. The dead are all elderly people. One conjecture is that the closure of Shanghai has caused astonishment from the outside world. Especially today, when the epidemic is gradually becoming a thing of the past, tens of millions of people are trapped in their homes are being severely blocked, and public dissatisfaction and poor cabin situations continue to erupt. People can't help but question the necessity of this. In order to find a proper excuse for this kind of closure of the city, it is still necessary to release some dangerous news about the virus as needed",Big_ear_cat,,
2022-04-19 22:14:50 + 00:00,1516540856680861696,Wang Sicong's refusal to question and test for nucleic acid was servitude and blood nature | Wang Sicong | Weibo banning | nucleic acid testing | bloody sex | slave sex | Lianhua Qingfeng | Shanghai closure | Shanghai epidemic | Yiling Pharmaceutical | Relief supplies | Voice of Hope https://t.co/8oUNqHTh4A,lixing59626893,,
2022-04-19 22:13:48 + 00:00,1516540597233807363,These cities have all been shut down for 100 days worse than Shanghai Netizens: Please help us speak out | The epidemic in China | Ruili in Yunnan | The closure of the city | Jilin | Call for help | Voice of Hope https://t.co/8ztVxSLH71,lixing59626893,,
2022-04-19 22:10:01 + 00:00,1516539643071803393,"Another outbreak in Tangshan, Hebei Province closed the city for at least three days,

 official media in Hebei Province reported on the afternoon of April 19 that Tangshan added 29 new cases of the CCP virus (Wuhan pneumonia) on the 18th, with asymptomatic cases accounting for 28 cases. The entire city is temporarily closed down for 3 days, and 4 of these affected counties and districts will extend the blockade. 

https://t.co/G2citXJjMB",china_epoch,,
2022-04-19 21:43:34 + 00:00,1516532988623921155,"Old people are hungry! Absurdly falsified by the party media.
 Read the full story ► https://t.co/FXj9CBRVEG It's
 been more than half a month since the closure of Shanghai, which has led to countless secondary disasters and tragedies. What lessons should we learn from the Shanghai epidemic? From the great desolation of the 1960s to the great closure of the city in 2022, what revelations did the CCP's extreme rule bring us? https://t.co/fM5yPpCWYK",World_Crossroad,,
2022-04-19 20:51:55 + 00:00,1516519986613092352,"@biantaiwangzi23 @CARAMEL02279361 (Summary story below)

 Zhao Lijian posted internationally: “Regarding the Wuhan pneumonia epidemic, you can steal fun in China ~” Then

 Shanghai went under lockdown",PLAYGAMENOW,,
2022-04-19 20:10:01 + 00:00,1516509444024291334,"Netizens angrily posted “get up” to fight against Baidu's blockade of the “national anthem”

 on Weibo. The Shanghai epidemic remained high even when the authorities violently “cleared” it, yet the secondary disaster brought about by the closure of the city provoked a rare resistance from the people of Shanghai. A large number of netizens used the first sentence of the Chinese Communist Party's national anthem lyrics — “Get up, people who don't want to be slaves” as a label to vent their inner discontent and awaken empathy. In response to this, Weibo was blocked all over the network, drawing great attention at home and abroad. 

https://t.co/wFzLUNiKvD",china_epoch,,
2022-04-19 19:42:50 + 00:00,1516502603236102148,"#Shanghai epidemic #Shanghai epidemic prevention and control #Shanghai closure #Chinese-style epidemic prevention took a look. I was very moved by the support and personal support from all over the world. But that's not what Shanghai lacks. The only thing lacking in Shanghai is human rights. Unfortunately, neither do we! Kindness can't save Shanghai! But if we don't give actual support, even if it's just a form of solidarity, Shanghai will end, and we will die ourselves",croweye0_0,,
2022-04-19 19:25:17 + 00:00,1516498185212301312,"At the critical point of the closure of the city due to the epidemic, I ran to the countryside and walked about 10 kilometers. The process was thrilling https://t.co/zzjhHaXZDM",zzx19821228,,
2022-04-19 18:24:55 + 00:00,1516482992717373447,"These cities have all been shut down for 100 days worse than Shanghai Netizens: Please help us speak out about the

 closure of the Chinese epidemic > China's epidemic has rebounded this year. Shanghai has been closed down in stages since the end of March. Currently, some neighborhoods have been unblocked, but shops are still closed, so you can only sneak around the neighborhood. Compared to Shanghai's endless requests for help, Changchun City, Jilin City, Yunnan Ruili City, Anhui Huainan, etc. are still suffering from the closure of the city, but few people are paying attention. 

https://t.co/vp23Px6XGG https://t.co/G8Wdded718",soundofhope_soh,,
2022-04-19 16:57:53 + 00:00,1516461091123048454,"I was harshly criticized again by my mom, who criticized my way of thinking on all sides. I will definitely make others unhappy or something in the future. The reason is that I asked her to check questions online and not ask me in the beginning. 
Criticize me for being indifferent and unconcerned that my family doesn't have feelings for my parents, my way of thinking is weird, etc. 
I really like my way of thinking, but I was kept in a bad mood all day long... I couldn't escape the closure of the city because of the pandemic 😐",Luos92678724,,
2022-04-19 15:49:22 + 00:00,1516443848112852995,"Strict epidemic prevention and control has hit China's tourism industry hard to help themselves and encourage travel within the province https://t.co/N7Jvf7Yv1s With the spread of the Omicron variant epidemic and the closure of cities in some regions, China's domestic tourism industry continues to be hit hard. Some provinces and cities that rely heavily on tourism revenue hope to help save the tourism industry, which has plummeted incomes and provides employment for tens of millions of people, by lowering ticket prices, tax incentives, and even pleading with local people. https://t.co/vtwNgLYZEi",L5d,,
2022-04-19 15:47:57 + 00:00,1516443491156598785,"@LifetimeUSCN Actually, I think the number of people infected in Shanghai this time is worth watching — the government is intentionally creating and exaggerating the number of infections to exaggerate the toxicity of the virus, thereby endorsing Xi Jinping's “zero-out” policy. Also, judging from the “lockdown exercises” in Hefei, Shanghai's exaggeration of the seriousness of the virus is also cooperating with Xi Jinping's “weak people” and “humiliating the people”, thus accompanying him in returning to the “Mao era”. It is estimated that the number of “virus deaths” in Shanghai will also increase over time.",Roverguo,,
2022-04-19 15:32:13 + 00:00,1516439535131172865,It's still ten years since I've been around China. I'll have a child in three years+the city will be closed down due to the epidemic. 🤣,Chigedaboluo,,
2022-04-19 15:27:18 + 00:00,1516438294787198976,"[People's Livelihoods in Mainland China] | Epoch Times News Network

 💥🔥 The border city of Dongxing, Guangxi, has been closed down for more than 50 days, and nucleic acid tests have been carried out almost every day. Recently, the epidemic is still rising rapidly, and people are asking for help online ‼️ https://t.co/YgDfz904cr",zhihui999,,
2022-04-19 15:01:23 + 00:00,1516431773655261195,"@SpokespersonCHN We have an outbreak closed down, blocking non-infected patients and starving ordinary people to death!",Krisyliu,,
2022-04-19 15:00:28 + 00:00,1516431543044296714,"@huanlema111 @BirrongWang @7110hao @WangPen89103650 hahahaha, pink talks all the same way, did you ask about those million undead again? How do you know the regrets of someone else's death? At least other people's relatives didn't stand up and demand that the government shut down the city and that the government ban them. Not only that, they also demanded complete liberalization and a return to the state they were in before the epidemic",Douying 12,,
2022-04-19 14:56:34 + 00:00,1516430562663223315,"🔥 Watch the first broadcast 👉
 https://t.co/SRkAJghKJ3

 🔥💥 Beijing debates breaking away from SWIFT; is China and the US already on the way to decouple? Was the closure of the city originally a comprehensive pressure test? CCP military vehicle manufacturers are also doing pressure tests; are they prepared? What is the real purpose of Xi Jinping's trip to Hainan under the pandemic? [Weiran Weishang World] 2022.04.19 https://t.co/JnsiidxdmG",zhihui999,,
2022-04-19 14:41:47 + 00:00,1516426842450067461,@PetnaKanojooo The pandemic and the closure of the city are draining people's minds. I hope the epidemic will end soon. There will be too many hardships 🥲,SuperMarsDoge,,
2022-04-19 13:32:29 + 00:00,1516409401963425792,@abhijitmajumder how are you sure this is from Shanghai? How can you determine that this is during the Shanghai epidemic? How can you be sure they jumped from a building because of the closure of the city? Posting this kind of video to get people's pets makes you look like a clown 🤡🤡,Diijja,,
2022-04-19 12:46:49 + 00:00,1516397911105421316,"[World of Wealth and Commerce] (Dubbed in Cantonese) Beijing debates away from SWIFT; is China and the US already on the way to decouple? Was the closure of the city originally a comprehensive pressure test? CCP military vehicle manufacturers are also doing pressure tests; are they prepared? What is the real purpose of Xi Jinping's trip to Hainan under the pandemic? 

Watch the premiere: https://t.co/XJgPVRt3Qz https://t.co/sVGxJw0njG",HK_EpochTimes,,
2022-04-19 12:34:20 + 00:00,1516394766849609732,"Judging from the recent closure of the city in China, local officials only need to follow Xi's instructions; they don't have to pay attention to the lives and deaths of ordinary people at all. Even if the closure of the city were to starve to death, as long as it was in line with today's holy intentions, it was politically accurate, and it was affirmed by the central government. On the other hand, even if you do a good job of preventing the epidemic, as long as it doesn't comply with the will, you will be seen as boycotting the central government's epidemic prevention route, which is a counteract. Therefore, the closure of the city due to the epidemic is a collective political loyalty test for local members.",na76fctnyl5qbuq,,
2022-04-19 12:25:34 + 00:00,1516392560784146434,"2022/04/19
 Local+1626 Double North Korea has the highest number of immigrants +101 deaths+2

 Taipei City: Incompetent monkeys +287 (yesterday+270 cases)
 New Taipei City:

 Shelling the pot monkey +583 (yesterday +500 cases) Double North continues to blow the pot 😡😡

 Detailed chart of Taiwan's epidemic policy↓
 https://t.co/lSMufOeZKE

 https://t.co/syqe3bq8qN https://t.co/N8sSFsCfxH",2021 Yanyan,,
2022-04-19 12:09:28 + 00:00,1516388509342658562,New Boy (2022 Remake) - Shout for Shanghai | Pu Shu wrote the Elegy Song for 2022 in 1998 | The closure of Shanghai | The Shanghai Epidemic | Ma Li says the full version again Watch here https://t.co/i43zGRj7gg from @YouTube https://t.co/KLOKhic9sD,MariosBB1,,
2022-04-19 11:47:07 + 00:00,1516382886022168576,"Shanghai supermarket shelves were temporarily filled with Li Qiang's “People Friendly Show” and revealed again (picture/video): The Shanghai epidemic continues to get out of control, and the city has been closed down for more than two weeks. The local people are short of supplies, and life is extremely difficult. At the same time, Chinese Communist Party officials repeatedly staged pro-people shows, showing the illusion that supplies were sufficient. This was debunked by people familiar with the matter, and the video came to light. https://t.co/TeXKaf2Cf3 Li Qiang closed down the city of Shanghai aboluobl@gmail.com https://t.co/7hmnm7qObC",Aboluowang,,
2022-04-19 11:41:59 + 00:00,1516381591202791429,"@wangwhai2020 What I want to say, the outbreak in Shanghai isn't that bad; even if the city closes down two weeks late, it shouldn't be how it is now. 
Of the 12 buildings in our community, there were originally 3 positive and closed buildings that did not go to group queue for nucleic acid testing, but so far there have been no new positives; while 6 other buildings that have gone to the group queue for testing have tested positive one after another. 
Basically, there will be no positives in closed buildings. Everyone was terrified when they saw the sample blank.",HunterShen4,,
2022-04-19 11:35:38 + 00:00,1516379997103337474,"@fangshimin The first words of the astronaut leaving the cabin were to thank President Xi. I thought it was strange to hear it at the time, but now I understand, it was also a drama about persuading Jin. Shanghai ordered the closure of the city just to prevent the epidemic from affecting the festive atmosphere of the enthronement ceremony",Qinyqin1,,
2022-04-19 11:29:30 + 00:00,1516378452336779274,"@ChineseWSJ The economy is not the East and West that the CCP is concerned about; this is the core of what capitalism (capitalists) cares about, the US and China are in a trade war... the CCP can't play with high prices! So how can you kill 800 enemies even if you hurt yourself 1,000 times? The system is not the same; a campaign to close down the city due to the epidemic won't come out in droves? As soon as the supply chain is broken, the capitalists say it's faster than anyone else. It's called “internal and external training”! The CCP also did not bear the consequences and losses after the closure of the city, stupid media. As long as the mountains are there, I'm not afraid not to burn firewood!",my_cl_work,,
2022-04-19 10:58:38 + 00:00,1516370684829650948,"The Shanghai epidemic spread, and Shaoyang, Hunan, closed down. Citizens are frantically shopping; prices are soaring and 20 yuan a catty of cabbage can't afford to eat. The physical store Xiao Jo, which was shut down from work and production, made matters worse. China's epidemic is out of control | China's outbreak | China's epidemic spreading | Shanghai epidemic | Guangzhou epidemic | Shenzhen epidemic | Beijing outbreak
 https://t.co/XU93oGaqJi",Zaiyeshuo,,
2022-04-19 10:51:43 + 00:00,1516368944281501702,@colourstay @ZerazumiA2 I think it looks like the N wave of the epidemic+the closure of the city made Li Jiajun angry,Stanleyred223,,
2022-04-19 10:40:01 + 00:00,1516366000031248388,"The governor promised not to close the city, and the mayor said that not restarting masks has led to a

 slight increase in COVID-19 cases in New York City recently. New York Governor Huo Chu said in an interview that New York will never stop due to the epidemic. She also promised, “I won't close the city again, you can rest assured.” She also vowed not to re-implement COVID-19-related restrictions. 

https://t.co/DHXK8EHMBc",Dajiyuan,,
2022-04-19 10:22:33 + 00:00,1516361603339661313,"Wuhu in Anhui was closed down in the middle of the night due to the epidemic, and citizens spent the night shopping for supplies. An additional positive case was reported on April 16, and the CCP immediately announced that it would implement “static management” for the main urban area starting at 4 a.m. on the 17th. Citizens went to vegetable markets and supermarkets overnight to buy until 3 a.m., when the crowds returned uninterrupted. https://t.co/s50Id9QMli",Guangmingdeming,,
2022-04-19 09:52:27 + 00:00,1516354028531503106,"The COVID-19 epidemic continues in Shanghai, and lockdown measures began to be implemented at the end of March. Many artists based in Shanghai shared the current situation on social media. Entertainer Yuan Qiongdan, who has moved to Shanghai, recently filmed in a dark humorous way to share a comparison of life before and after fighting the epidemic. https://t.co/0xtfNyLMtB https://t.co/sGA8U0NjEN",Nanyangpress,,
2022-04-19 09:40:59 + 00:00,1516351140568322048,"Claiming that
 the closure of Shanghai due to the epidemic was a disaster or an opportunity. 
The closure of the city has given factual support to its original lack of status because of its lack of status — Shanghai is a dead city unless infrastructure transformation is carried out. 
This is determined by Shanghai's geography and current level of development. 
The following will be broadly explained in two aspects. One is the existing problems, and then the direction of infrastructure transition.",Emile1211,,
2022-04-19 09:23:28 + 00:00,1516346734905114626,"In light of the current Shanghai outbreak, I personally feel that the domestic epidemic prevention policy may be gradually adjusted. Under the impact of this round of the epidemic, what the government should do in the future is to step up efforts to spread the word about the specific harm the novel coronavirus will cause. Frequent quarantine policies and city closures have left ordinary people paralyzed and fearful of the unknown. Even when epidemic prevention and control affects personal lives and businesses, there must be no dissatisfaction or hostility to the policy.",Jiaoxuefu,,
2022-04-19 09:13:30 + 00:00,1516344225066979328,"@Captxueinshai I've sensed the danger. The closure of the Wuhan pneumonia epidemic — whether you call it a “lockdown” or not, all kinds of epidemic prevention and supply chaos have actually created a “depressing” atmosphere. 
Beware of depression that cannot be relieved, released and ignited by “the last straw that crushed a camel.” In fact, it is very destructive. Any rule of law or morality will be trampled on.",ForstCharles,,
2022-04-19 09:11:24 + 00:00,1516343698530791424,"@big_ear_cat The closure of the city will certainly be able to reduce the epidemic. 
Dying outside can only be considered an accident.",EMI6yksxsyzzegq,,
2022-04-19 09:04:04 + 00:00,1516341851128840192,"The Xinjiang model has spread all over the land of neurotic states, starting with the closure of the city due to the epidemic to establish a social testing ground for high-tech slaves.",YuyongTT,,
2022-04-19 08:50:53 + 00:00,1516338534344364032,"Alas... Seeing Mr. Zhao's remarks makes me feel so tired every day.

 Do you think BNT is Xian Dan? If you lose weight, you can get your kids to fight; do you think of it as drinking soft drinks? 

Vaccines are inherently invasive protection. Any vaccine would be dangerous. If BNT were really that harmful, then why wouldn't neighboring countries have a problem with the current closure of the city if they don't fully hit BNT? Currently,

 they don't completely force children to get the vaccine. If you're really afraid, don't take it; just wait for the epidemic to pass",N8L8VAZ4BYPZDXC,,
2022-04-19 08:34:52 + 00:00,1516334503513542661,"@VOAChinese The people of Shanghai were in a bad mood under the closure of the city. Of course, the central government understood, just as the West studied China's containment measures when the epidemic was severe, your people still took to the streets to protest and march",Luckybo03498461,,
2022-04-19 08:32:47 + 00:00,1516333978856620034,"Why doesn't anyone like Xi Jinping? I just love it! If it's not him, what kind of events are there, such as the virus, the epidemic, the Russian-Ukrainian war, the closure of the city of Shanghai, etc.? Without these things, the question is how the CCP can be destroyed? When will it be destroyed? 

Push up on that idiot what kind of slang, let's be neurotic! Is it schizophrenia? Can the CCP perish without Xi Jinping? I also want to pay another price for the collapse of the CCP; you're a fool of yourself and your exquisite egoism!",Bonoluo7376,,
2022-04-19 08:17:00 + 00:00,1516330005495795715,"@wangwatchworld You study economics, so don't look at the problem head-on; let's look at it from the side. Why have iron ore prices been running high since the pandemic, and shipping prices between China and the US have doubled tenfold? 
Will the pain of the closure of the city or the labor shortage caused by the pandemic affect the economy more?",xinghen119,,
2022-04-19 08:15:25 + 00:00,1516329609628897283,"@wenyunchao The closure of the city is politically correct. If the city is not closed down but there is an outbreak of the epidemic, there is a risk that the black hat will be lost.",LxaWimty3awnkei,,
2022-04-19 08:06:14 + 00:00,1516327298693140482,"Even with the recent inflection point of the epidemic in Shanghai, confirmed cases began to occur in other regions at the same time, and the city was immediately closed down. The old method doesn't necessarily apply to the new version of the virus. 

2. The highest level of adjustment and correction. This would negate the current general policy on epidemic prevention. Currently, the highest level is setting the tone for “adhering to the dynamic clean-up policy and keeping the impact on the economy to a minimum”, which is why there will be a recent “dispute between Sun and Liu” at the next level.",locean0410,,
2022-04-19 08:02:58 + 00:00,1516326475254754751232,"3 💥 The Shanghai epidemic has risen to the point where the core of the road struggle is not the epidemic but the elimination ❗️
 🔸 Ma Xiaowei's big-print newspaper coexistence and elimination is a battle between two routes
 🔸 The ten route struggles in the history of the CCP are your life and death
 🔸 Don't expect Shanghai to be unblocked only in media publicity when the people demanding the unblocking are caught and the foreigners run away, the closure of the city is also called unblocking
 🔸 only ending the Xi Communist Party can the blockade be truly unblocked ❗️ https://t.co/7dstkDk5j3",Nuomt,,
2022-04-19 07:35:12 + 00:00,1516319489239011329,"The first local case spread after the closure of the Shanghai epidemic, 3 people died (Figure) https://t.co/38s060gcwV The fake fire retreated three times https://t.co/Dpe1tLf6Bv https://t.co/CLpIm7QLEH",liu9oiu9b9c,,
2022-04-19 07:31:08 + 00:00,1516318465098870786,"The border city of Dongxing, Guangxi, has been closed for more than 50 days, and nucleic acid tests are carried out almost every day. Recently, the epidemic is still rising rapidly, and people are online asking for help. 【Mainland People's Livelihoods】| Taikigen Shimbun Network https://t.co/zwdBDJ3ku0 via @YouTube",RaymondHker,,
2022-04-19 07:29:00 + 00:00,1516317929884864520,"April 19 is the second anniversary of the Endpoint Star Terminus2049 case. 

There is still no end to the epidemic. China's online speech censorship and deletion of posts have become even crazier, and even the city closure method has become more wild. What was feared two years ago — the CCP used the pandemic as an opportunity to strengthen social control — has become reality. The only thing that is comforting is that the two children in the Endpoint Star case both got out of jail last summer.",Tansunit,,
2022-04-19 07:11:13 + 00:00,1516313452884627457,"The closure of cities hurt the economy due to the epidemic, China issued an urgent order https://t.co/BB8zNxpwnJ",Edwin Zhang,,
2022-04-19 06:54:27 + 00:00,1516309231737053185,"Luther recently mentioned that the US made many mistakes in its overall policy towards China in the late stages of mainland China in the Republic of China, leading to the expansion of the CCP. In fact, I'm afraid 🇺🇸 after experiencing the Korean War, the American elites have yet to understand the essence of the CCP and sing praises for it, so much so that they can't help Mao's CCP take the lead 🇺🇸. Isn't Forge praising the CCP's recent closure of Shanghai to stop the epidemic? Isn't Xi Jinping imitating Mao's new social experiment on the grounds of COVID-19 control? https://t.co/fKLse0oqrH",TruthFirst16,,
2022-04-19 06:46:31 + 00:00,1516307236565487617,"Containment measures are only used when the outbreak is discovered late, or when decisive measures have not been taken to contain it in a timely manner, and there has been more community transmission, even though it was discovered earlier.” 
The Chinese government did not order the closure of Wuhan until January 23. At that time, the virus had already broken out in Wuhan and had spread all over the world.",HuPing1,,
2022-04-19 06:41:13 + 00:00,1516305904496672770,@LifetimeUSCN What is certain is that the number of deaths during the lockdown period of the Shanghai epidemic will be the same as the number of people killed in Dashui in Zhengzhou is a national secret.,yangjin818,,
2022-04-19 06:35:48 + 00:00,1516304541611806727,"The closure of the city of Shanghai sparked popular grievances, and the first lyric of the Chinese national anthem “March of the Volunteer Soldiers”, “Get Up, People Who Don't Want to Be Slaves” became a hot topic. Over the past weekend, it was censored on Chinese social media Weibo, and all topics relating to the word “slave” were blocked. In the early days of the outbreak of the Wuhan epidemic, the “whistleblower” doctor Li Wenliang died of illness. This lyric was blocked by Douban on the grounds that it “contains aggressive current affairs or ideology.” https://t.co/aF9Tg4rhXz",Boxun,,
2022-04-19 06:13:53 + 00:00,1516299024290422785,"The reason Xi used the violent closure of the city due to the epidemic to examine the loyalty of local officials was because his dictatorship faced a severe crisis and could collapse at any time. In order to preserve its dictatorship to death, there is an urgent need to screen out a group of good officials who dare to use violence or even force to suppress the people at key times. Currently, many local officials belong to other factions within the party, so don't worry. In Xi's eyes, the standard for good cadres in the Central Party is: they dare to take action at the right time, act harshly, starve to death, and kill people!",caojitw,,
2022-04-19 05:57:20 + 00:00,1516294860436692993,"Contemporary China, which is dominated by pigs, has closed cities and roads in many places, including Shanghai, a major economic and trade city, due to the epidemic, which has had an impact on the economy, and has even caused public objections from the European Chamber of Commerce and Japanese embassies and consulates. Chinese Vice Premier Liu He made a clear demand on the issue of logistics being blocked. Traffic must not be restricted on the grounds of waiting for nucleic acid results. This is clearly stopping economic losses under the closure of the city. https://t.co/NGuZN45ip5",WWXANA6w,,
2022-04-19 05:53:29 + 00:00,1516293891754164226,@puzhiqiang The chance of getting infected with COVID-19 inside a wall is 500 times less than in the US. Have you never heard of Americans going hungry because of the pandemic?,Phdyooga,,
2022-04-19 05:37:40 + 00:00,1516289909929127939,"Seeing that all other cities are closed down, the Hefei government has no epidemic; they also need to rehearse the closure of the city? Is this still getting positive? Party members are often ill! https://t.co/32nmGyIEJ0",Wuwenhang,,
2022-04-19 05:37:19 + 00:00,1516289820972437504,"Judging from the recent closure of the city in China, local officials only need to follow Xi's instructions; they don't have to pay attention to the lives and deaths of ordinary people at all. Even if the closure of the city were to starve to death, as long as it was in line with today's holy intentions, it was politically accurate, and it was affirmed by the central government. On the other hand, even if you do a good job of preventing the epidemic, as long as it doesn't comply with the will, you will be seen as boycotting the central government's epidemic prevention route, which is a counteract. Therefore, the closure of the city due to the epidemic is a collective political loyalty test for local members.",caojitw,,
2022-04-19 04:44:02 + 00:00,1516276413694849025,"I think the CCP has a road map for major global restructuring behind it: 1. The closure of Xi'an was a stress test to gather data from various sources and accumulate means and experience. 2. The closure of the city of Shanghai was the real beginning, and eventually wiped out all human sense of resistance. The CCP should play the role of world leader. 3. Globalist cabal groups have begun to emulate the CCP around the world, use the epidemic to control humans, push for digital IDs, etc. 

Twitter is gathering people's reactions to the closure of Shanghai.",9qy7dphzemaSync,,
2022-04-19 04:42:42 + 00:00,1516276079165865986,"@qiu_benming @paulagent is the worst closure of the city, that is, it's not recommended to mess around. The neighborhood isn't closed; supermarkets have never closed, even though they're out of stock. It's even more impossible to put seals on welding doors. All kinds of stores have density restrictions, entertainment venues are closed... Singapore's buses and subways have not stopped, and there are no restrictions on private cars at all, because public transportation is still risky, and license plate prices have continued to rise during the pandemic until now",Cathayan,,
2022-04-19 04:37:01 + 00:00,1516274647301451783,"@carbonwang Before the epidemic closed down in Xi'an, a friend in Xi'an planted it. They were still twins. I'm so happy.",Thisisfoguliang,,
2022-04-19 04:30:40 + 00:00,1516273048038608896,"🔥💥 Wuhu, Anhui closed down in the middle of the night due to the epidemic, and citizens grabbed shopping supplies overnight! 

An additional positive case was reported on April 16, and the authorities immediately announced that “static management” of the main urban area would be implemented starting at 4 a.m. on the 17th. Citizens went to vegetable markets and supermarkets overnight to buy, and there was still a steady flow of people until 3 a.m. ‼️ https://t.co/vucTG9QlQ4",zhihui999,,
2022-04-19 04:29:07 + 00:00,1516272658740092928,"Sometimes I can't tell the difference between dreams and reality. More than a week ago, I woke up and thought of the first thing, but I couldn't figure out whether it was a dream or Twitter, saying that the closure of a certain city was not due to the epidemic but how many killers went in.",Niuyao,,
2022-04-19 04:27:39 + 00:00,1516272290446843908,"@nomoresilience @Terenceshen Lin Zheng has been using the tactic of dragging these past few months to wait for changes. It is necessary not only to cope with Beijing, but also to face pressure from the European Union Chamber of Commerce and the US Chamber of Commerce. When the epidemic spread, they told Beijing that it was too late to make nucleic acid for all. The drama of the closure of Hong Kong was avoided. However, she did not transfer government departments to distribute test kits early, unmanned nursing homes, and did not provide sufficient resources to medical institutions, causing a large number of elderly people to die. This is a crime of losing one's job!",Cool84183421,,
2022-04-19 04:10:43 + 00:00,1516268029910298624,"When Shanghai citizens counted the number of patients with acute illnesses who died in a timely manner during the closure of the city, it was of great significance. The government made every effort to conceal the secondary disasters caused by the epidemic; otherwise, it would cause public outrage. Exactly how many people died in Wuhan is unknown. This time, the Shanghainese are filing their own files and writing down the debts owed by the government one by one. If possible in the future, in addition to holding leaders to account, they will also have to apply for compensation from the state. After all, it was the government's stupidity, which cost lives in vain",Paulzha06782209,,
2022-04-19 04:05:52 + 00:00,1516266807426154497,"You say, how can this bunch of people get together... 

The XX community, written in black and white, came to his mouth and said, “The closure of Shanghai has escalated!” 
The poor supply of materials in some neighborhoods in Shanghai can also be described as “the CCP forcibly controls the epidemic and does not pay attention to human rights!” 
When elderly patients are delayed in treatment and death due to the negligence of individual hospitals or staff,

 Mr. Guo Degang of the “Evil Chinese Communist Party” once said, “Go to your grandmother's money!”",Oldmoney_1987,,
