Datetime,Tweet Id,text,usernames,Coordinates,Place
2020-03-08 10:46:43 + 00:00,1236604254397140992,"@thinking_panda Western media every day advocating the closure of China's cities and not allowing ordinary people to go out is a violation of human rights. As a result, there were few letters from China. Italy closed down cities and roads due to the epidemic, and the Italian people ran out to demonstrate that the government was not free... It's really embarrassing -_-||, I hope Italy is getting better and better",sakuraBamasaki_,,
2020-03-08 10:30:14 + 00:00,1236600105857249281,"1. Fang Fang's Diary: Government, please put aside your arrogance of thanking the people of Wuhan for more than 40 days. The city of Wuhan, which has been closed down for more than 40 days, is still being eroded by the epidemic. The Secretary of the Wuhan Municipal Party Committee has begun asking the citizens of Wuhan to thank Xi Jinping and the Communist Party, triggering a strong backlash from the public. Wuhan writer Fang Fang wrote in his diary that the government, please put aside arrogance and humbly thank millions of people in Wuhan. https://t.co/qSvouwNZoz",8npkkgjc4chnims,,
2020-03-08 10:27:19 + 00:00,1236599372067946496,"Ding sang live on an online platform the day before, only to find out that she had been trapped in Hangzhou for 44 days now! According to information, Ding Dang returned to his hometown of Hangzhou to spend the New Year's holiday with his family before the Lunar New Year. During his stay, the COVID-19 epidemic broke out. Hangzhou became the third Wuhan, and the city was suddenly closed down in the early morning of February 4. As a result, Ding Tang was stranded in Hangzhou. https://t.co/xv2ggi4kbU https://t.co/P88iOHUOZn",Nanyangpress,,
2020-03-08 10:11:40 + 00:00,1236595433281069056,"I have a little bit
 of a myth that the spread of the epidemic in Europe is getting worse and worse, but not to mention that wearing a mask is suspected not to be promoted here. The Italian epidemic is so severe, but the city was closed down only today. Some people say that quarantining suspected patients violates human rights. If those patients carry the disease everywhere and spread more and more to each other, aren't those being spread wrong? Besides, isn't your human life longer if you get well after being quarantined? Mysterious, silly, silly",DNCHLA,,
2020-03-08 09:33:23 + 00:00,1236585798050308096,"[Because] your country has turned the spread of the epidemic into a major disaster [so] it has to implement an extreme lockdown policy. Please don't pin the pot on the virus or bats or game lovers, and don't be complacent about the “superiority” of the system because of the closure of the city. 
Also, let alone ridicule the initial attitude of other countries in dealing with the epidemic. After all, the unique problem that only appeared when your country exported your country's characteristic socialist path. Foreigners have also been watching this for a long time.",ArMungcha,,
2020-03-08 09:22:31 + 00:00,1236583064181993473,"@c0m9M97de0UNEQr @chinghsuanlin2 @loneling @Eben369963 @LilyWithers4 @VOAChinese Populism isn't a reason for authoritarianism. To change populism, it is necessary to enhance citizens' centripetal strength, sense of morality, and public participation through education, etc. Instead of denying it by saying “the wisdom of the people has not been revealed.” I think the current outbreak is a good sign - don't be comforted that other countries don't have authoritarian containment efficiency; this problem will not reach the point where a city closure is necessary in other countries at all.",pavilion7272,,
2020-03-08 09:01:00 + 00:00,1236577649453137925,"#本周热读 Trucking workers said that some people were unable to leave their homes due to the closure of the city, while others were quarantined after delivering supplies to affected areas. Many cities have also banned trucks with license plates from other regions from entering the city. This situation is slowing down the delivery of various goods, from agricultural products to auto parts, affecting both Chinese and global consumers, and hampering efforts to revive the Chinese economy, which has been hit hard by the pandemic. https://t.co/deE6lAoG9k",ChineseWSJ,,
2020-03-08 08:56:35 + 00:00,1236576538184658945,"@yjpc06 The government would like to thank the builders, workers, and volunteers who ran along all roads during the closure of the city, because with them, the city was able to function properly; what the government should be most grateful for was the 9 million people of Wuhan who were stranded at home and never left their homes. Without them to overcome many difficulties and work hard to cooperate, the control of the epidemic would simply be impossible.",5klc2kfv5qgikie,,
2020/3-08 08:43:23 + 00:00,1236573214425231361,"[Italy urgently launches the European version of the “Wuhan Lockdown”] The COVID-19 pandemic continues to ravage Italy. The country confirmed 1,247 new cases on the 7th, setting a new record in a single day. The authorities and government officially imposed blockade orders on Lombardy and 14 other regions on the 8th local time. Milan, Venice and other places were all listed. No one was allowed to enter or leave without major reasons. 16 million people were affected, equivalent to 1/4 of Italy's total population. #意大利 #武汉封城 https://t.co/C5axyR1n6k",Boxun,,
2020/3-08 08:38:10 + 00:00,1236571902430380033,"@chungru1011 @heqing6 @nytchinese The Chinese government's decision to close the city was right, and Italy followed suit. This is worth acknowledging. Had Wuhan not been sealed in the first place, there would have been only a few cases of human infection in the world. 
However, it was a mistake for the central government or the Wuhan government to start concealing the epidemic; this caused China, especially Wuhan, to pay a huge price. 
Members of the Communist Party of China should actively review it from top to bottom, thank the people of Wuhan and healthcare workers across the country for their sacrifices, and not let Li Wenliang's incident happen again.",SophieW75502060,,
2020/3-08 08:35:04 + 00:00,1236571121580781568,"On March 8, 2020, the forty-fifth day of Weibo celebrity Lan Xi's lockdown diary was harmonized. At last, every day after the epidemic began, I saw it in the early hours of yesterday morning. The blockade should have compared the number of infections among local healthcare workers in Hubei with the number of infections among medical aid workers from abroad, which then triggered some discussions on Dr. Li Wenliang from netizens. Glass Xin, like this, can only sigh!",Skyhorsesk,,
2020/3-08 08:18:16 + 00:00,1236566893760319488,"[International] The epidemic is out of control, Italy expands and the closure of the city Milan and Venice are on the list https://t.co/DFAUdPE0Dl",Liudunews,,
2020-03-08 08:13:15 + 00:00,1236565631983448064,"@archenemy049 Recently, Japan announced the cessation of entry into China and South Korea, and the closure of Wuhan, China will not end until the end of April at the earliest; it is far from reaching an “end” state. Recently, however, our neighborhood (Guangzhou) has relaxed a bit. 
If you're just worried about the pandemic rather than rising to the political level. I must tell you that recent cases in China are beginning to turn into imports from abroad. 
You should also pay attention to your own protection to ensure that your family is healthy.",8bad2fbe65db4dc,,
2020/3-08 08:10:02 + 00:00,1236564820679262208,"[Deleted Internet Article]: Who knows the suffering of the people of Hubei? Who will calculate this account? : (Note: This article was posted on WeChat by the author and immediately deleted) March 7, 2020, Huanggang, Hubei. It has been 45 days since the closure of Wuhan. Does anyone know what the people of Hubei have suffered during this month and a half? At the beginning of the epidemic, people in Hubei were treated as floods... https://t.co/p1wZZhX2a3 #武汉封城 #疫情 #抢菜",Aboluowang,,
2020-03-08 07:58:15 + 00:00,1236561855843164160,"@hengdm Although there is no way to verify the analysis of the “if”, there is no way to verify the “if” outbreak in Hong Kong and Singapore, starting at the point where dozens of people were diagnosed and human transmission was determined (early January), even if extreme measures of a “lockdown” were not taken, it was only temperature tests in public places, canceling large-scale events, and raising the awareness of the medical system. With R0 off 30% off, there is a good chance that the scale of the epidemic will be controlled to one-tenth of what it is today, that is, at least 1,000 fewer deaths, that is, at least 1,000 fewer people died",al_ph_7,,
2020-03-08 07:14:18 + 00:00,1236550796054941697,"@Doitdone1 @GcT83V3OePcxhmI @dw_chinese it's not the same, the US wants to conceal the operation, the first step is to set a diagnosis requirement No history of being abroad, the number of people diagnosed over a long period of time has been at the bottom, causing the illusion that the epidemic is unimportant, Wuhan has also worked in a seafood market that cannot be confirmed.
 The second step is to publicize that the disease is preventable and controllable, the third step is to shut up the cdc and not be able to speak out casually.
 Step four discovers that it doesn't work... The city was closed down. 
Don't you know where the fourth step in the US came from? I'm Trump and I chose let it go",haoran00699637,,
2020-03-08 07:11:29 + 00:00,1236550086349344768,"●Milan is the hardest hit area! The epidemic has spread to 20 regions in Italy! The closure of the city affected more than 10 million people.

 The Italian government announced today that it will quarantine more than 10 million residents around the financial powerhouse Milan (Milan) and the tourist attraction Venice (Venice) until April 3. https://t.co/FqBUlTLKhO",Joannataiwan8,,
2020/3-08 06:39:59 + 00:00,1236542160826064896,"Wuhan, Europe “The Italian government announced last Saturday that the number of confirmed cases of COVID-19 has risen from 4636 to 5883, with 1,247 new cases added in a single day, breaking the country's record for the number of new cases in a single day. The death toll has risen from 197 to 233. Prime Minister Conte signed a decree on Sunday ordering the closure of the northern Lombardy region and 14 provinces where the epidemic is worst, including Milan and Venice. More than 16 million people have been affected.”",AntKuga,,
2020/3-08 06:33:33 + 00:00,1236540542340812801,"@ChineseWSJ 1 F35, 150 million US dollars; 1 copy of the $2.75 reagent, charging 3K; 2.4 W people per year died in shootouts, but they couldn't ban guns; after World War 2, the US was the country that waged the most wars against the outside world. The US government protects the interests of the oligarchy. The people have no health insurance, 60% of people have savings of less than 1K. Faced with the epidemic that has already occurred, there are no masks, no protective clothing, no medicine, no vaccines, no city closures, nothing; they can only wait to die
 https://t.co/bqwSIxz7o7",Didibabahu,,
2020/3-08 06:23:33 + 00:00,1236538025989091328,"[Novel Coronavirus Global Epidemic Situation | Cumulative Global Cases Exceed 100,000] The Italian Government issued a draft emergency lockdown: Lombardy will be completely closed down; global cumulative confirmed cases: 105525, global deaths: 3588 (as of March 8, 2020, 11:00, Beijing time) [More details]: https://t.co/IJFa9vtZco https://t.co/YDQUWUZvwj",OR55102750,,
2020-03-08 06:03:27 + 00:00,1236532964961308672,"Re: [popular gossip] Hundreds of people fled from Milan to the south of Italy - Billboard Gossiping - Kicking the Industrial Workshop

 > Even if Italy after the closure of the city contained the epidemic, wouldn't it turn into a political storm in the future? 
How could anyone blame Italy's derelict regime, but instead say that the problem is “advance notice”? 
The spirit behind this kind of thought is also terrifying... https://t.co/ekOxknUPrZ",Exam 22,,
2020/3-08 06:01:09 + 00:00,1236532386646470656,"@Taihoku1895 After the closure of the Italian city, the killing of the Chinese may have occurred... The smart ones bought food and stayed home until the epidemic was over, so they didn't go out again. 
It's good luck to be abused for foolishness; let's call CCP to evacuate overseas people 🤫",Crisleeqwq,,
2020/3-08 06:00:32 + 00:00,1236532233210454016,"Italy's city closure... 16 million people are not allowed in or out, handsome guys are worried about losing these 2 things: the Italian government announced in the early morning of the 8th that it would block the entire Lombardy region and 11 other provinces with severe epidemics until April 3. Nearly one-quarter of the population of the blocked area, or about 16 million people, were not allowed to enter or leave, and major cities such as Milan and Venice were all blocked. Italy closed down the city in a big way,... https://t.co/yRN5f6ookV #武汉肺炎 #意大利 #封城",Aboluowang,,
2020/3-08 05:38:06 + 00:00,1236526586993631232,"The COVID-19 outbreak in Italy worsened. The number of confirmed cases of the novel pneumonia in the past day increased by 1,247, a single-day high, with a cumulative total of 5883 cases, 36 more deaths, and a total of 233 deaths. Prime Minister Conte signed a decree on Sunday (8th) ordering the northern Lombardy region, where the epidemic is worst, and 14 provinces, including Milan and Venice, to be closed down. https://t.co/KuSHmFErJP",Shinmindaily,,
2020/3-08 05:35:23 + 00:00,1236525904349646849,"Looking at the current performance of the US, we know that what Shuang Xu said was not realistic. When the epidemic first broke out, there was a big problem with the CCP system and the actions of the officials, which led to the rapid spread of the epidemic, and there were no guarantees at the beginning of the closure of the city, but later comparisons with democratic countries showed the efficiency of centralization of power. Even after the epidemic ended, the CCP could make a big splash. Therefore, it is completely unrealistic to say that the epidemic crisis just started.",lihuan888888,,
2020/3-08 05:31:46 + 00:00,1236524992851922946,"The Propaganda Department of the Lao Communist Party wants everyone to thank the Communist Party for controlling the Wuhan virus of the epidemic and being encouraged by foreign media. There is also a wave of insults in China. Imagine infecting millions of people, leaving many families without a loved one, and the closure of the city leaving many people unable to go home and wandering and eating leftovers. Do these people still want to be thankful to the Communist Party? It's a great joke. Now that I know the joke, I quickly changed my confession and asked the major Chinese newspapers not to implement this kind of thanksgiving education. https://t.co/LWvd9weNJU",Yishidloma,,
2020-03-08 05:10:19 + 00:00,1236519596166803457,"@ghfdvnk @hunter080258661 do you believe this too? The US just lifted tariffs on medical supplies, masks, etc. exported from China these days! OK, like you said, waiting for the mask factory to move back to the US, the epidemic is long over! Far water won't quench your thirst! Not to mention that there aren't enough test kits! More than a month has passed since the closure of the city of Wuhan. What exactly is the US doing? I'm not preparing anything!",Y5qqld76g5sszL3,,
2020/3-08 05:06:04 + 00:00,1236518527043076097,"@YaleChen1979
 The one I'm more familiar with is SARS in 2003. China ignored the condition for 3-4 months, but since transportation facilities were not well developed at the beginning, and the later nationwide lockdown, the virus was not as infectious as it is now. The epidemic situation is equivalent to or worse than this one. 
The second is H1N1 in 2009. The US discovered the spread of the virus a long time ago, but since it was not taken seriously, the virus spread randomly, leading to a large number of infections worldwide. 
3. Naturally, this is pneumonia",8bad2fbe65db4dc,,
2020/3-08 04:43:38 + 00:00,1236512878133305344,"Fang Fang's Diary: The government, please put away your arrogance and be thankful to the people of Wuhan - https://t.co/bW1Y3fxUzx

 [New Tang People, Beijing Time, 2020/03/08] While the city of Wuhan, which has been closed down for more than 40 days, is still being eroded by the epidemic, the Secretary of the Wuhan Municipal Committee has begun demanding that the citizens of Wuhan be grateful to Xi Jinping and the Communist Party, triggering a strong backlash from the public. Wuhan writer Fang Fang writes in his diary... https://t.co/lnMRBVncRa",NTDCanada,,
2020/3-08 04:40:42 + 00:00,1236512142406250496,"@wukuaige 1. Whose responsibility is it to be “preventable and controllable” to the point where the epidemic is unmanageable? 
2. What happened when travelers filled China and ran all over the world under “preventable and controllable”? 
3. An Englishman in Wuhan became ill on November 25. As of December 30, Li Wenliang sent a message to the US for disease control on January 3, and the closure of Wuhan on January 23. What was going on during these two months? 
The Chinese government owes the world more than an apology; it owes the Chinese people even more.",Henry6427,,
2020/3-08 04:38:58 + 00:00,1236511705259110401,"@MrLHu Actually, there's nothing wrong with the closure of the city. If they actually talk about the epidemic getting

 out of control, this is definitely necessary to some extent, but the question is “which country's epidemic prevention treatment policy came from” and “what is that country's

 epidemic prevention treatment policy” If it comes from a country with very poor epidemic prevention and medical treatment, then you know what kind of treatment mentality they will have when they shout #封城",AcetaiWan,,
2020/3-08 04:26:16 + 00:00,1236508511313334273,"[First-line interview] Mr. Liu from Beijing said that the current epidemic in Beijing is raging, new infections are being added every day, prices are soaring, and Beijing is still likely to close the city. | #香港大紀元新唐人聯合新聞頻道 https://t.co/tCt0o9OyP3 via @YouTube",TTKWE,,
2020/3-08 04:26:09 + 00:00,1236508481068253184,"@anne921025 @timothy79118345 @FlyInRainS @vvwong15 @wangzhian8848 The lack of epidemic prevention capabilities is due to the population base. Wuhan is a city of 10 million people. I want to ask you, as a native of Wuhan, would you agree to the closure of the city if people didn't know what happened to the epidemic? Similarly, if experts don't know what's going on with the epidemic, will they directly shut down a big city with a population of 10 million?",Humanskin 2,,
2020/3-08 04:22:21 + 00:00,1236507523894497280,"@anne921025 @FlyInRainS @vvwong15 @wangzhian8848 are you blind, I want to ask. Pompeo has said a lot about China's epidemic prevention, and now he's saying that it's because China doesn't post real news and doesn't cooperate with the US that led to the spread of the US epidemic. Pompeo also said that the closure of Wuhan was excessive in terms of epidemic prevention; he also said that China's epidemic prevention violates human rights.",Humanskin 2,,
2020/3-08 03:27:37 + 00:00,1236493751561768961,"@4y8QU98ZEfHo8eU didn't contribute much to the motherland's epidemic, but it didn't add to the chaos.
 I didn't embarrass the leaders by shouting “it's all fake” when the prime minister came; I
 didn't bother the motherland by revealing the truth on a live broadcast
 like Chen Qiushi; let alone died in the arms of the motherland like Li Wenliang, which made the party lose sleep; of
 course I didn't tell anyone that the director of the Wuhan Institute of
 Virology was an art student; I certainly didn't dare to pursue the 20 days lost before the closure of Wuhan.",Dingguofantang,,
2020/3-08 03:10:00 + 00:00,1236489315347128320,"Looking around China, Singapore, Japan, South Korea, etc. are all caught in the epidemic, but countries have taken measures suited to their own circumstances. The government bears the responsibility of the government, society assumes social obligations, and enterprises are responsible for the operation of enterprises. The execution of their duties has left the country uncoordinated, nor has it affected the country's development and the normal lives of its citizens. Looking at China on the other hand, from the border of the Mohe River to the Hainan islands, from the foothills of the Himalayas to the east and the shores of the Yellow Sea, it's all closed cities and villages https://t.co/SjDvrC0hXj",Dudiaohan,,
2020/3-08 02:16:20 + 00:00,1236475812171390976,"[Spreading the Wuhan Epidemic]
 Episode 43 of the Wuhan Coronavirus Pandemic on March 7, 2020
 📌 After the forced resumption of work, signs of a continued outbreak have begun to appear in various places;
 📌 the father was quarantined and not allowed to enter the door and was hurt by hand;
 📌 the doctor truthfully reported the outbreak;
 📌 Italy was preparing to close down the city;
 📌 there was a rush to buy in various countries,
 full video of material shortages 👉 https://t.co/gmeWOFFuDx https://t.co/ePdZJucxHZ",Emilie Jiang,,
2020/3-08 02:16:18 + 00:00,1236475802633605120,This Tweet from @farmbrother2017 has been held in response to a report from the copyright holder. Learn more.,Farmbrother 2017,"Longitude (longitude=-106.645646, latitude=25.837092)","Place (id='e0060cda70f5f341', fullname='Texas, USA', name=' Texas', type=' admin ', country='United States', countrycode='us')"
2020/3-08 01:38:00 + 00:00,1236466162487021568,"On the evening of the 7th local time, the Italian government issued a draft emergency lockdown: the Lombardy region will be completely closed down. The simultaneous lockdown ban also covers 11 provinces including Modena, Parma, Piacenza, and Reggio Emilia. The decree will continue until April 3. Currently, 5883 cases of COVID-19 have been confirmed in Italy, and 1,247 new cases were added in a single day on the 7th. Lombardy is Italy's most affected region. https://t.co/FdFJyGFSWH https://t.co/RnhU2Uv5Xr",CNS1952,,
2020/3-08 01:18:44 + 00:00,1236461317050871808,"@wangzhian8848 Actually, from the moment the city was closed down, it was contained. Now if all the critical ones die or can be cured, the epidemic will almost be over",Wuqingderen,,
2020/3-08 01:15:37 + 00:00,1236460529465655297,"[First-line interview] Mr. Liu from Beijing: Beijing's epidemic is raging, new infections are being added every day, prices of new infections are soaring, and Beijing may even close the city https://t.co/ZzGibkkB8U",Cindywei 2017,,
2020-03-08 01:10:22 + 00:00,1236459210482888710,"@zoe30906835 @deheng88 The number and quality of the population, land area, and strength of enforcement are not the same, so the strategy that determined Singapore is difficult to imitate. Let's take a look at the situation behind Japan, South Korea, and Europe to see which strategy they finally choose? Italy has already begun to look at the epidemic at a high political level, and the closure of the city has also begun",Clinshu,,
2020/3-08 01:03:50 + 00:00,1236457564604452865,"An outbreak broke out at the Life Care Center nursing home in Kirkland, Seattle. Fifteen people died after being taken to medical treatment and 11 died in hospital. 

If Seattle doesn't close down again, it will be over...",DadingLi,,
2020/3-08 01:00:03 + 00:00,1236456614581932032,"[China's exports fell 17.2% in January and February, and the trade deficit was nearly 7.1 billion US dollars] Since the outbreak of the pneumonia epidemic, China closed down, factory production capacity was sluggish, logistics and transportation were stagnant. The February purchasing managers' index released last Saturday) hit a record low. The import and export data released by China on the 7th also showed that China's import and export volume fell 17.2% per year in the first two months of this year, the biggest decline since 2016. The trade deficit was close to 7.1 billion US dollars
 https://t.co/orzVQC02aW https://t.co/vYOc0xzQt5",soundofhope_soh,,
2020/3-07 23:08:38 + 00:00,1236428575860908032,"@DadingLi @mrdickenstein took a closer look. This should still be a preliminary plan. It hasn't been officially implemented, but looking at the current outbreak in Italy, it is estimated that the city will be officially closed down next week",jonas_zug,,
2020/3-07 22:40:26 + 00:00,1236421477475311616,"The epidemic is raging. Italy will impose a strict lockdown order in the northern region with a
 cumulative total of nearly 6,000 confirmed cases and more than 200 deaths. Italy is currently the country with the worst COVID-19 epidemic in Europe. Currently, the number of deaths reported daily is higher than that of any country in the world. The northern part, where the epidemic is worst, is also the region with the most developed economy. Not only has the tourism industry suffered heavy losses. The Italian government will decide to consider adopting city closure measures in the areas hardest hit by the epidemic, such as Milan and Venice https://t.co/D5kbmpeJuc",JohnDoe1284495,,
2020/3-07 22:06:03 + 00:00,1236412826454872065,Is Italy considering closing down cities with severe epidemics? https://t.co/ijcm6ZtylL,Molihua_org,,
2020/3-07 22:00:00 + 00:00,1236411300160380929,"The government of the Communist Party of China, you are secretly developing chemical weapons and want to dominate the world in an anti-human way. The leaked virus has taken the lives of thousands of people, and you also want the people to be thankful that you have controlled the epidemic. The thousands of healthcare workers who have fallen on the frontline of the fight against the epidemic are not you! You only did the evil thing of closing the city and blocking roads and arresting people into concentration camps! Not only do you not apologize to the people, but you also want tens of millions of innocent souls and their loved ones to thank you?! Extremely shameless! The height of evil!",MHWUS,,
2020/3-07 21:22:03 + 00:00,1236401752728952832,Is Italy considering closing down cities with severe epidemics? https://t.co/HQcjtjAfWj https://t.co/yiJ7kahJTL,RFI_CN,,
2020/3-07 21:22:03 + 00:00,1236401751554588672,Is Italy considering closing down cities with severe epidemics? https://t.co/YV3rDI9E1i https://t.co/jYYPFaYjjt,RFI_tradcn,,
2020/3-07 21:21:21 + 00:00,1236401575284875267,"Pay once a day. 
Today is the 3rd 🈷️ 7th of 2020, and the date of the founding of New China 2️ 0️ 2️ 0️ 6️ 4️ The countdown is only 89 days. 
Have you spread the Hong Kong crisis and the Wuhan epidemic today? 

LOOK! Hong Kong's officials are brazen and shameless, and the people of Hong Kong are unbearable. The debt has been paid off! 
The Communist Party poisoned, the Communist Party murdered people, and the Communist Party also ordered you to be thankful for it. 

The Party closed down the city, closed the buildings, and the
 people stranded and died of illness and starved to death,

 one day at a time, shouted: Communist Party, you're done https://t.co/xm1xA28wWf",CarolZ20180214,,
2020/3-07 20:48:06 + 00:00,1236393207325319168,"I'm not grateful to the medical personnel who have paid for their lives; I'm not thankful for the courier boy who risked getting infected; I'm not thankful to the citizens who feel that they are in self-isolation and hardship. But let the citizens of Wuhan, who have been closed down for more than 40 days, be grateful to those who have been to Wuhan even once during the epidemic, and to someone who did not miss the time for early control of the epidemic for 20 days. I can count on you, thank you Wang Zhonglin: CNMB!",zhu2114,,
2020/3-07 19:11:43 + 00:00,1236368954219782145,"In the face of the virus, everyone is a victim. Some people naturally have grievances. Some foreigners are Chinese, some Chinese people are from Wuhan, and people in Wuhan also feel aggrieved. Because they didn't eat wild animals, the city was closed down for no reason, and nearly 3,000 people died during the epidemic. Everyone worked hard, did everything, participated in quarantine, and many donated money. Gratitude, specifically referring to the Thanksgiving Party, does seem inappropriate.",Simayuliang,,
2020/3-07 16:27:57 + 00:00,1236327739835052034,"@chjeremy34520 I'm an old swan. The city was closed down to limit the spread of the virus. An epidemic would cause the public to panic and cause the world to run all over the ground. If the city hadn't been closed down, the number of infected people in Hong Kong wouldn't be that low. Think comprehensively",Kasoh_Lee,,
2020/3-07 16:15:45 + 00:00,1236324669332037632,"Gourds in the Wind: Wuhan Epidemic Diary (March 7) The
 lifting of the blockade of the city is imminent.

 In the closed life that has been mixed with hardships for more than a month, we have witnessed a human tragedy and endured severe pain that we should not have endured. We should have become more sober, not follow blindly, be brave in expression, and work hard to protect justice and the rights and interests that every citizen should have... 

https://t.co/7VLSsEg29r",ZJ20672066,,
2020/3-07 16:01:04 + 00:00,1236320973831495680,"On the 45th day of the closure of the city, the epidemic had not passed. Having suffered so much, they were in such a hurry to ask the people of Wuhan to be thankful. At last, someone cursed! 
#封城日记 https://t.co/my04YS0D6D",Zhuhaistanley,,
2020/3-07 15:50:40 + 00:00,123631835519131009,"People of China...
 you want to thank your great leader, Xi Jinping, and the Communist Party of China, for allowing you to experience the intense Wuhan pneumonia, high prices, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city, the closure of the city and the closure of buildings 
Quarantine waits for death, no day, all over the world, deception of the epidemic, endless talk, busy defending rights, and brainwashing people! 
Ignorant Chinese people just go on living and dying, listen to the lead, follow the party, and go to hell as soon as possible!",fate13_14,,
2020/3-07 15:04:05 + 00:00,1236306631614291969,"My dad was probably chatting with my second brother today. When we chatted at night, he tried to get the epidemic under control through the closure of the city, so it was a good expression of centralized authority to express his concern for his daughter, who is in the neon where people travel is not restricted. I accepted his concern and expression of appreciation, and stated that I was in a relatively safe situation, but I was unable to accept this kind of statement. Factual arguments made him refute it. My dad didn't even think to refute my story for a while.",whaleland_dodo,,
2020-03-07 14:29:53 + 00:00,1236298026580230144,"@dongmianxiong1 @HeiNiu4 is right that they only care about politics, but it's not the tweets that are the authorities. Busy with the closure of the city and the Internet to keep public opinion stable. What they are concerned about is the stability of the regime and vested interests behind the epidemic. I am skeptical that this group of atheists is worried about the people and the epidemic itself",NiandaPang,,
2020/3-07 13:58:03 + 00:00,1236290017175183360,"@Kai_3344 Hey, China really isn't saved. The government's early inaction caused the closure of the city of Wuhan, with numerous deaths and injuries. The epidemic is not over yet, and it is the song of praise for merit that launched Wumao Pink to wash the floor again. When will people wake up? If it's a matter of human life, you can't make money 😓",AbigailaAron019,,
2020/3-07 13:00:15 + 00:00,1236275471563796480,"Beijing is taking advantage of the chaos of the fight against the epidemic to maintain stability
 #新冠病毒疫情 👉 https://t.co/UKjnHWVnr0
 Since the outbreak of the novel coronavirus epidemic in Wuhan, China, various parts of China have taken lockdown measures, and have also taken the opportunity to maintain stability. As of the end of February, China had punished as many as 416 netizens or citizen journalists, and even prohibited family members of human rights lawyers from visiting jails...

 #新型冠状病毒 #中国 #言论自由 https://t.co/pugSbSnImG",sixdNews,,
2020/3-07 12:44:21 + 00:00,1236271466687184897,"The people of Wuhan had just experienced a hellish human nightmare, and Wang Zhonglin then asked them to thank President Xi's Thanksgiving Party. This was certainly removing salt from the wounds and adding fuel to the fire. Take a look at Cai Qi's Beijing driving down the skyline, then look at Chen Quan's re-education camp. This whole country was governed by a cool government in the style of Junchen. Apart from the thank-you show, Ying Yong, Wang Zhonglin came to Hubei and Wuhan to shut down the city and shut down the epidemic to zero. Cool people added zero intelligence. The miserable days of people in Wuhan and Hubei have only just begun.",xifengdongjian5,,
2020/3-07 12:36:18 + 00:00,1236269442289373184,"@HeQinglian The CCP is certainly shameless. It falsified dead information to cover up the spread of the epidemic, but now it has contained the epidemic by closing down cities and villages at the expense of Wuhan. Had the CCP not covered up the epidemic, it could control it faster and better, but other countries knew that the epidemic was spreading and that the transmission power of the virus was relatively strong. The data was relatively transparent, but it gradually spread pneumonia in Wuhan. In summary, although the CCP has poor control of pneumonia, transparency in the West has caused a stir",Xiaolifeng000,,
2020/3-07 12:35:19 + 00:00,1236269194645254148,@SwedenMoli2017 is a factor in the difference in the level of confidence that public services will respond to a possible outbreak. One of the factors behind the frequent closure of the city is “low self esteem” rather than confidence in one's ability and management level.,Convectionlt,,
2020/3-07 12:00:27 + 00:00,1236260419985190914,"Beijing is taking advantage of the chaos of the fight against the epidemic to maintain stability
 #新冠病毒疫情 👉 https://t.co/1MUqEO04HK
 Since the outbreak of the novel coronavirus epidemic in Wuhan, China, various parts of China have taken lockdown measures, and have also taken the opportunity to maintain stability. As of the end of February, China had punished as many as 416 netizens or citizen journalists, and even prohibited family members of human rights lawyers from visiting jails...

 #新型冠状病毒 #中国 #言论自由 https://t.co/cKKhGumBJb",6 doworld,,
2020/3-07 11:31:30 + 00:00,1236253136899039232,"@zhanglifan I really doubt this guy is secretly undermining Xi Jinping. Xi delayed the epidemic, and the people of Wuhan suffered great sacrifices due to the closure of the city, and singing and dancing to greet the New Year on the day of the closure of the city did not say a word about Wuhan. So far, he has not gone to Wuhan to express his condolences. Xi Jinping owes too much to the people of Wuhan. Let the people of Wuhan be grateful to Xi Jinping. Either my brain is broken, or my mind is broken!",Linhaitao1962,,
2020/3-07 11:06:23 + 00:00,1236246814795255808,"There is Thanksgiving Day in North America. It was established by the first European colonists who first landed on a new continent to thank God for their conservatism and the help of the Indians. We should also have a Thanksgiving day to thank the Party and government. It is suggested that January 23 of the closure of Wuhan be designated as China's Thanksgiving Day, and that it should also be submitted to UNESCO to apply for World Thanksgiving Day. Because China has sacrificed so much in the midst of the pandemic",Leeping77431200,,
2020/3-07 10:49:28 + 00:00,1236242555462795264,"@akenbrosna @lss007 @nojustearth If Western countries don't close down cities to bring the epidemic under control, I estimate the buns will have swollen faces",StaffWinnie,,
2020/3-07 10:47:48 + 00:00,1236242139056467969,"@idzhang3 @williamlong There's nothing wrong with the closure of the city, but is that really just about concealing the epidemic and not protecting it before, leading to widespread infections? It's right to make things bigger first, then take whatever measures you want. Anyway, even if a few thousand people die, at least make some moves, this logical universe is invincible.",Kholinchan,,
2020/3-07 08:11:33 + 00:00,1236202817611689986,"@iammushroom_ @uIquUyWILGu7ZYo @KoWeilai @horikoshiko Your country's news media is saying it's harming my country; we're killing our citizens to stop the epidemic for the world. Then ask how many millions of people went abroad to poison the local area before the closure of Wuhan? 
It may be painful for you to state the truth, but isn't that what your country's government says and does?",Aeglosstormclaw,,
