conversation_id,created_at,author_id,text,Id,edit_history_tweet_ids,author_name,original_text
1.64037890846063e+18,2023-03-27T15:43:03 .000Z,91661819.0,"RT @caichu88: I founded this school that enrolls kindergarten to high school students. _x000D_
 Reuters reported on Monday that the return of Ma Yun, China's most famous entrepreneur, may help ease concerns after China's private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership is trying to revive the economy that has been hit hard by the three-year severe lockdown and blockade of the epidemic, his public appearance is the government's easing of restrictions on private enterprises...",1.64037890846063e+18,['1640378908460630018'],caichu88,"This school, which enrolls students from kindergarten to high school, was founded. _x000D_
 Reuters reported on Monday that the return of Ma Yun, China's most famous entrepreneur, may help ease concerns after China's private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership is trying to revive the economy that has been hit hard by the three-year severe lockdown and blockade of the epidemic, his public appearance is the government's easing of restrictions on private enterprises..."
1.640373924880871e+18,2023-03-27T15:42:57 .000Z,91661819.0,"This school, which enrolls students from kindergarten to high school, was founded. _x000D_
 Reuters reported on Monday that the return of Ma Yun, China's most famous entrepreneur, may help ease concerns after China's private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership was trying to revive the economy, which had been hit hard by the three-year severe lockdown of the epidemic, his public appearance provided support for the government to ease the tone of private enterprises. The report cites two sources",1.640378884431442e+18,['1640378884431441920'],caichu88,"This school, which enrolls students from kindergarten to high school, was founded. _x000D_
 Reuters reported on Monday that the return of Ma Yun, China's most famous entrepreneur, may help ease concerns after China's private enterprises have been regulated by the authorities for more than two years. At a time when the new leadership was trying to revive the economy, which had been hit hard by the three-year severe lockdown of the epidemic, his public appearance provided support for the government to ease the tone of private enterprises. The report cites two sources"
1.640372080909881e+18,2023-03-27T15:15:55 .000Z,91485365.0,"RT @_ooT00Too_: Did the boots land on the floor? [A new round of segmented, gridded nucleic acid screening is carried out throughout Shanghai https://t.co/5miwRt204q], “No closure of the city, seal two areas, Pudong and Puxi”, “One size fits all, one size fits all, cut!” No matter what, it's still necessary to “join forces, resolutely win the war against the epidemic, and cheer for Shanghai! [Fist]...",1.640372080909881e+18,['1640372080909881347'],_ooToo00too_,"Did the boots fall to the ground? [A new round of segmented, gridded nucleic acid screening is carried out throughout Shanghai https://t.co/5miwRt204q], “No closure of the city, seal two areas, Pudong and Puxi”, “One size fits all, one size fits all, cut!” No matter what, it's still necessary to “join forces, resolutely win the war against the epidemic, and cheer for Shanghai! [Fist]..."
1.640250449348514e+18,2023-03-27T07:12:36 .000Z,9.82194109312979e+17,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan.",1.640250449348514e+18,['1640250449348513793'],Miefeijiuguo,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan."
1.64016554433801e+18,2023-03-27T05:41:22 .000Z,1.495992086641865e+18,"@Arsene74085883 @halaxiao @hizarashi83 Look, they've been living in a cocoon of information for a long time, and their brains can't figure it out. This is a biochemical attack, this is war! Had it not been for “leaks” such as the Li Wenliang incident, the Chinese government would be able to control the spread of the epidemic, prevent more people from getting infected, and prevent more people from dying. Every case of death from the Wuhan spillover infection was a blood debt that they dipped in blood on Li Wenliang's body with steamed buns dipped in blood!",1.64022749312161e+18,['1640227493121609729'],wanwei107,"@Arsene74085883 @halaxiao @hizarashi83 Look, they've been living in a cocoon of information for a long time, and their brains can't figure it out. This is a biochemical attack, this is war! Had it not been for “leaks” such as the Li Wenliang incident, the Chinese government would be able to control the spread of the epidemic, prevent more people from getting infected, and prevent more people from dying. Every case of death from the Wuhan spillover infection was a blood debt that they dipped in blood on Li Wenliang's body with steamed buns dipped in blood!"
1.640179647676826e+18,2023-03-27T02:45:49 .000Z,1.585617309439513e+18,"“Donkeys Get Water”, take time to check it out. I said that the closure of the city had not yet begun at this time, let alone that the Pan-Cultural Revolution would begin soon: the community was responsible for monitoring residents' daily entry and exit and nucleic acid, and would even go to the door to ask for reasons and requirements for those who did not get vaccinated in time. My dad got up in a temper at the time and asked the community how they could know information such as personal itineraries, etc., and what rights did they have to demand that individuals get vaccinated or not, if they were unwell and got vaccinated and died",1.640183312210862e+18,['1640183312210862080'],jiq046343222,"“Donkeys Get Water”, take time to check it out. I said that the closure of the city had not yet begun at this time, let alone that the Pan-Cultural Revolution would begin soon: the community was responsible for monitoring residents' daily entry and exit and nucleic acid, and would even go to the door to ask for reasons and requirements for those who did not get vaccinated in time. My dad got up in a temper at the time and asked the community how they could know information such as personal itineraries, etc., and what rights did they have to demand that individuals get vaccinated or not, if they were unwell and got vaccinated and died"
1.640166594922922e+18,2023-03-27T01:39:23 .000Z,1.599761688642863e+18,"RT @2021yanyan: In the era without mobile phones, it's hard to imagine that now everyone has a portable smartphone in their hands, which combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that China's Communist Party can treat people so harshly...",1.640166594922922e+18,['1640166594922921984'],Pureheartlove53,"In the era without mobile phones, it's hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that China's Communist Party can treat people so harshly..."
1.640142525901185e+18,2023-03-27T00:03:45 .000Z,1.22557601620403e+18,"RT @HAGnews01: Writer: Xinyuan_x000D_ The
 CCP's epidemic rises and 6 provinces and cities including Shanxi are closed down _x000D_
 _x000D_ The
 real purpose of the epidemic prevention is to make money, or is due to political considerations, but even so, the CCP has no intention of stopping. Even if it settles down, disguises itself and is unwilling, it seems like they really don't want the common people to live a good life. There is a good saying, officials are forcing people to revolt...",1.640142525901185e+18,['1640142525901185026'],Earthmatterg,"Writer: Xinyuan_x000D_ The
 CCP's epidemic rises and 6 provinces and cities including Shanxi are closed down _x000D_
 _x000D_ The
 real purpose of epidemic prevention is to make money, or is due to political considerations, but even so, the CCP has no intention of stopping. Even if it settles down and disguises itself, it is still acting so recklessly. It seems that they really don't want the common people to live well. There is a good saying, officials are forcing people to revolt..."
1.640073184052654e+18,2023-03-26T22:38:53 .000Z,1.243901117697864e+18,"@wuzuolai When the Shanghai epidemic closed down, how many people did Li Qiang starve to death with an iron fist!! _x000D_
 This turtle son and Xi Jinping lack humanity, are ruthless, and still pretend to be morality?? _x000D_
 These idiots were blowing every day and crashing day by day until the people were liquidated!",1.640121171034395e+18,['1640121171034394628'],Sunny66620,"@wuzuolai When the Shanghai epidemic closed down, how many people did Li Qiang starve to death with an iron fist!! _x000D_
 This turtle son and Xi Jinping lack humanity, are ruthless, and still pretend to be morality?? _x000D_
 These idiots were blowing every day and crashing day by day until the people were liquidated!"
1.640045917431558e+18,2023-03-26T17:39:51 .000Z,1.234587931077157e+18,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan.",1.640045917431558e+18,['1640045917431558144'],ysxetqw3wbuourp,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan."
1.640044341224968e+18,2023-03-26T17:33:36 .000Z,1.320980116508299e+18,"RT @2021yanyan: In the era without mobile phones, it's hard to imagine that now everyone has a portable smartphone in their hands, which combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that China's Communist Party can treat people so harshly...",1.640044341224968e+18,['1640044341224968193'],jl7w6ntffisb7ay,"In the era without mobile phones, it's hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that China's Communist Party can treat people so harshly..."
1.640037865596899e+18,2023-03-26T17:07:52 .000Z,9.758154682704077e+17,"3 💥 The CCP establishes an evil screening mechanism to maintain the lowest cost of system treatment_x000D_
 🔸 The food the CCP hoards is not
 for the common people to eat or for their military and police to eat _x000D_
 🔸 The CCP's evil screening mechanism_x000D_
 started with family planning _x000D_ now the blockade of the city, starvation and brainwashing by the epidemic, is continuously screened _x000D_ the
 small number of copper walls and iron walls screened out to maintain the lowest cost of social management and operation_x000D_ the
 North Korean model is not starving to death It's OK not to freeze to death_x000D_
 Brainwashing all suffering was caused by the American Empire https://t.co/FwhgNnpOaT https://t.co/DFfXBckV8V",1.640037865596899e+18,['1640037865596899328'],89 taobing,"3 💥 The CCP establishes an evil screening mechanism to maintain the lowest cost of system treatment_x000D_
 🔸 The food the CCP hoards is not
 for the common people to eat or for their military and police to eat _x000D_
 🔸 The CCP's evil screening mechanism_x000D_
 started with family planning _x000D_ now the blockade of the city, starvation and brainwashing by the epidemic, is continuously screened _x000D_ the
 small number of copper walls and iron walls screened out to maintain the lowest cost of social management and operation_x000D_ the
 North Korean model is not starving to death It's OK not to freeze to death_x000D_
 Brainwashing all suffering was caused by the American Empire https://t.co/FwhgNnpOaT https://t.co/DFfXBckV8V"
1.640033714955784e+18,2023-03-26T16:52:41 .000Z,1.635910101084287e+18,"March of '21 collapsed, dropped out of school_x000D_ the
 birthday of the 22-year epidemic closed the city didn't even pass _x000D_
 broke up in '23. My ex-boyfriend spent my birthday for another girl on my birthday",1.640034044380586e+18,['1640034044380585984'],stuck_at_91,"March of '21 collapsed, dropped out of school_x000D_ the
 birthday of the 22-year epidemic closed the city didn't even pass _x000D_
 broke up in '23. My ex-boyfriend spent my birthday for another girl on my birthday"
1.639855713983009e+18,2023-03-26T15:06:30 .000Z,2399100488.0,"@hjh191 @NiKiTa_32156 😅 If there's no consensus that the CCP is committing evil, There's no need to say more. There are too many and complicated entries, so please review them yourself. The CCP infringes on various rights of the Chinese people. Brutal crackdown on opponents. The war is rampant, yet benefits are low. The one-size-fits-all closure of the city did not allow people to live a normal life. They despise human lives, despise science, and engage in politics. His evil is not in making wrong decisions, but in measuring something on a scale in his decision-making process, if you... https://t.co/im62cuKoTh",1.640007325246259e+18,['1640007325246259202'],Jwang312,"@hjh191 @NiKiTa_32156 😅 If there's no consensus that the CCP is committing evil, There's no need to say more. There are too many and complicated entries, so please review them yourself. The CCP infringes on various rights of the Chinese people. Brutal crackdown on opponents. The war is rampant, yet benefits are low. The one-size-fits-all closure of the city did not allow people to live a normal life. They despise human lives, despise science, and engage in politics. His evil is not in making wrong decisions, but in measuring something on a scale in his decision-making process, if you... https://t.co/im62cuKoTh"
1.639855713983009e+18,2023-03-26T14:59:26 .000Z,1.626227520134877e+18,"@Jwang312 @NiKiTa_32156 What is wrong with the CCP? Which country doesn't have a dark history? Now no country among the world's greatest powers has done evil. Don't just talk about evil. If something happens, take the closure of the city from abroad, let's take the closure of the city. The closure of the city, if it's not right, don't block it, affects the recovery of the world economy. The blockade is lifted, and it's not right from abroad. It could have an impact on the epidemic and affect the recovery of the world economy. If you don't do it right, then it's not right to do it. Well, I'm too lazy to pay attention to what foreign countries say",1.640005546525995e+18,['1640005546525995008'],hjh191,"@Jwang312 @NiKiTa_32156 What is wrong with the CCP? Which country doesn't have a dark history? Now no country among the world's greatest powers has done evil. Don't just talk about evil. If something happens, take the closure of the city from abroad, let's take the closure of the city. The closure of the city, if it's not right, don't block it, affects the recovery of the world economy. The blockade is lifted, and it's not right from abroad. It could have an impact on the epidemic and affect the recovery of the world economy. If you don't do it right, then it's not right to do it. Well, I'm too lazy to pay attention to what foreign countries say"
1.639560847973548e+18,2023-03-26T12:11:07 .000Z,2956982773.0,"@MoNDefense [Invisible War] Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",1.639963188534956e+18,['1639963188534956034'],Diana_Empress,"@MoNDefense [Invisible War] Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses."
1.639962885463106e+18,2023-03-26T12:09:55 .000Z,1.441316099862122e+18,"In the era without mobile phones, it's hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that China's Communist Party can treat people so harshly. The closure of the city kept people confined to their homes for many months.",1.639962885463106e+18,['1639962885463105536'],2021 Yanyan,"In the era without mobile phones, it's hard to imagine that everyone now has a portable smart phone that combines various functions such as a network, computer, camera, video recorder, music player, flashlight, etc. _x000D_
 _x000D_ The outbreak of the
 Wuhan pneumonia, CCP virus, and CCP pneumonia (novel coronavirus) epidemic surprised people to discover that China's Communist Party can treat people so harshly. The closure of the city kept people confined to their homes for many months."
1.639795974825734e+18,2023-03-26T11:12:50 .000Z,2956982773.0,"@MoNDefense [Invisible War] Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",1.63994851947681e+18,['1639948519476809728'],Diana_Empress,"@MoNDefense [Invisible War] Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses."
1.639893957911138e+18,2023-03-26T11:00:15 .000Z,2956982773.0,"@MoNDefense @MOFA_Taiwan [Invisible War] Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses.",1.639945354085913e+18,['1639945354085912578'],Diana_Empress,"@MoNDefense @MOFA_Taiwan [Invisible War] Zhang Tianliang: The communist, rogue traitors, and thieves, headed by Xi Feng Pig, fought an invisible war that disrupted the world by using bioviruses as weapons of mass destruction. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to various countries with drugs, then secretly ordered scavenging for international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing extremely heavy casualties and losses."
1.639916576852853e+18,2023-03-26T09:05:54 .000Z,875525822.0,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan.",1.639916576852853e+18,['1639916576852852737'],Echinghist,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan."
1.639747879643349e+18,2023-03-26T05:20:49 .000Z,9.44077875665236e+17,"@Jessie2021626 During the lockdown period of the epidemic, how many pets, cats and dogs in the Wall Country lost their lives under the baton. The animals that were born on that plot of land were so sad, and so were people. Most of the people there couldn't understand the meaning of life, and abusing people and animals indiscriminately was normal",1.639859932857266e+18,['1639859932857266176'],Jasmine62683951,"@Jessie2021626 During the lockdown period of the epidemic, how many pets, cats and dogs in the Wall Country lost their lives under the baton. The animals that were born on that plot of land were so sad, and so were people. Most of the people there couldn't understand the meaning of life, and abusing people and animals indiscriminately was normal"
1.639847190335222e+18,2023-03-26T04:30:11 .000Z,1.21375927421766e+18,"RT @hk2019freehk: @ihanzhan The CCP never takes the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, there were also city closures, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan.",1.639847190335222e+18,['1639847190335221763'],xgtvghwijhv4cdc,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan."
1.639841603945628e+18,2023-03-26T04:21:38 .000Z,1.071980496031179e+18,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan.",1.639845037759676e+18,['1639845037759676418'],HK2019freehk,"@ihanzhan The CCP never took the lives of Chinese people seriously. In the Korean War, there were millions of deaths and numbers. This epidemic, even the closure of the city, and how many million people died, do you know? Today's Chinese people don't even have numbers when they die; patriotism has always been just a slogan."
1.639545253026992e+18,2023-03-26T02:23:03 .000Z,1.577686495745298e+18,@nursenika1840 Can pink really feel the pain 😰 Can people who survive the national lockdown and stay quiet in the pink years still have human senses,1.639815196959994e+18,['1639815196959993857'],Nuo31259273O,@nursenika1840 Can pink really feel the pain 😰 Can people who survive the national lockdown and stay quiet in the pink years still have human senses
1.639230460017484e+18,2023-03-26T01:38:29 .000Z,1.303558222847017e+18,"@my_empty_bottle @endocpc @whyyoutouzhele it's a good deal. You talk to those people who starved to death due to the closure of the epidemic that saw underwriting wasn't a good deal, and talk to the three-year-old boy who died in Lanzhou if it wasn't a good deal. In the Hu era, the Internet was quite open. There was no such thing as it is now, where the official media were one-sided. Moreover, the purpose of doing this is to brainwash. Now that there are more and more Little Pink, many people are stunned. They think that people in Ukraine should have been killed, cheering for Russia, stupid thing one by one.",1.63980398131569e+18,['1639803981315690497'],mzlokmin1Mf1aiu,"@my_empty_bottle @endocpc @whyyoutouzhele it's a good deal. You talk to those people who starved to death due to the closure of the epidemic that saw underwriting wasn't a good deal, and talk to the three-year-old boy who died in Lanzhou if it wasn't a good deal. In the Hu era, the Internet was quite open. There was no such thing as it is now, where the official media were one-sided. Moreover, the purpose of doing this is to brainwash. Now that there are more and more Little Pink, many people are stunned. They think that people in Ukraine should have been killed, cheering for Russia, stupid thing one by one."
1.639230460017484e+18,2023-03-26T01:34:19 .000Z,1.303558222847017e+18,"@my_empty_bottle @endocpc @whyyoutouzhele just continues the characteristics of the Hu era. After all, no constitutional amendments have been made and are afraid to be swayed. Originally, Jiang Xi was a fool and was ready to listen to government. As a result, he raised a white-eyed wolf. At the end of the day, Jiang Huwen all three were left in a complete mess. Xi is in power, even though the epidemic has been going on and on for so long. Not many people have died, and the economy has also been ruined. Now that Hong Kong has also been frowned upon by him, foreign investors have fled, and then been sanctioned by the US again. Where do you see that he is smart?",1.639802929703014e+18,['1639802929703014400'],mzlokmin1Mf1aiu,"@my_empty_bottle @endocpc @whyyoutouzhele just continues the characteristics of the Hu era. After all, no constitutional amendments have been made and are afraid to be swayed. Originally, Jiang Xi was a fool and was ready to listen to government. As a result, he raised a white-eyed wolf. At the end of the day, Jiang Huwen all three were left in a complete mess. Xi is in power, even though the epidemic has been going on and on for so long. Not many people have died, and the economy has also been ruined. Now that Hong Kong has also been frowned upon by him, foreign investors have fled, and then been sanctioned by the US again. Where do you see that he is smart?"
1.639672390257893e+18,2023-03-25T16:55:36 .000Z,1.549084648202211e+18,"RT @qing66017224: The closure of the city due to the pandemic is so damn annoying. I can't even get a straight guy. I had a hard time making an appointment. JB isn't very old and works on a construction site. It's very pathetic, but the person was very polite. I invited him to have a light meal and asked my brother when he left. I kept the cigarette for you to smoke. I said he didn't need me to have smoke. I bought it for him, he said he didn't want it. When did the outbreak of the epidemic begin,...",1.639672390257893e+18,['1639672390257893377'],Aishangl,"The closure of the city due to the pandemic is so damn annoying. I can't even get a straight guy. JB is 18 years older and works on a construction site. It's very pitiful, but the person was very polite. I invited him to have a light meal and asked my brother when he left. I kept the cigarette for you to smoke. I said he didn't need me to have smoke. It moved me. I bought it for him, and he said he didn't want it. When did the outbreak of the epidemic begin,..."
1.639457684557795e+18,2023-03-25T15:41:36 .000Z,1.487106878895239e+18,"@Danqing1953 If your inferior nation continues to be as cowardly as ever, even without severe crackdown, it will have strict barriers, such as provocation and misery, the closure of the city by the epidemic, the removal of organs, forced seizure and demolition... who is to blame? 😎😎😎",1.639653769573958e+18,['16396537695739575757636'],HawkingSong,"@Danqing1953 If your inferior nation continues to be as cowardly as ever, even without severe crackdown, it will have strict barriers, such as provocation and misery, the closure of the city by the epidemic, the removal of organs, forced seizure and demolition... who is to blame? 😎😎😎"
1.639635475496587e+18,2023-03-25T14:29:07 .000Z,1.470808401685127e+18,"As we approach the first anniversary of the closure of Shanghai, we once again mourn in silence for the closure of Shanghai, the Urumqi fire, and those who died in the prevention and control of the epidemic across the country. _x000D_
 Good night.",1.639635528822784e+18,['1639635528822784002'],Kobayashi_minuo,"As we approach the first anniversary of the closure of Shanghai, we once again mourn in silence for the closure of Shanghai, the Urumqi fire, and those who died in the prevention and control of the epidemic across the country. _x000D_
 Good night."
1.639600203803271e+18,2023-03-25T12:08:45 .000Z,1.638333226908533e+18,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
's uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever, but his high fever never went away. When he had a fever for seven or eight days,",1.639600203803271e+18,['1639600203803271171'],xiohu4124340469,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
's uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever, but his high fever never went away. When he had a fever for seven or eight days,"
1.639596047860392e+18,2023-03-25T11:52:14 .000Z,1.638330228874568e+18,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
's uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever, but his high fever never went away. When he had a fever for seven or eight days,",1.639596047860392e+18,['1639596047860391937'],Xiaocao35719122,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
's uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever, but his high fever never went away. When he had a fever for seven or eight days,"
1.639592521532871e+18,2023-03-25T11:38:13 .000Z,1.63818945867903e+18,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
's uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever, but his high fever never went away. When he had a fever for seven or eight days,",1.639592521532871e+18,['1639592521532870656'],lan_hua83212,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
's uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever, but his high fever never went away. When he had a fever for seven or eight days,"
1.639586892869157e+18,2023-03-25T11:15:51 .000Z,1.526350034404397e+18,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
 Uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever.",1.639586892869157e+18,['1639586892869156869'],zhenghu16041227,"My uncle and aunt who practice Falun Gong have reduced their fever_x000D_
 During the COVID-19 outbreak in Wuhan in 2020, my uncle and aunt, who practiced together, went back to their hometown from Wuhan to celebrate the New Year. When I got home, my aunt played mahjong everywhere again. Later, symptoms of fever appeared, and then infected my uncle again. _x000D_
 _x000D_
 Uncle opened a clinic. The city was closed down everywhere at this time, so he gave himself fever-reducing injections in his hometown to relieve his fever."
1.639523452272124e+18,2023-03-25T07:03:46 .000Z,1.451344116588057e+18,"RT @yaoniangmao: The rich kids here are chasing anime, drinking coffee at a cafe, leisurely reading books, and living a wonderful life in a big house with a pool. _x000D_
 _x000D_
 But if you're an ordinary person, you're living in China, a place where the closure of Shanghai starved during the pandemic (while the people in power in Shanghai were having a BBQ), a place in rural Henan where blood was sold and caused AIDS in the whole village,...",1.639523452272124e+18,['1639523452272123905'],57fxlutaood38jy,"The rich kids here are chasing anime, drinking coffee at a cafe, leisurely reading books, then living in a big house with a swimming pool and living a wonderful life. _x000D_
 _x000D_
 But if you're an ordinary person, you're living in China, a place where the closure of Shanghai starved during the pandemic (while the people in power in Shanghai were having a BBQ), a place in rural Henan where blood was sold and caused AIDS in the whole village,..."
