,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
764,764,0.0,0.3877,"text, hospital, love, front, number, high, full, official, yuan, package","['willing', 'invest', 'charity', 'gather', 'little', 'love', 'big', 'love', 'energy', 'take', 'down', 'earth', 'always', 'do', 'charity', 'owner', 'love', 'warmth', 'positive', 'energy', 'use', 'little', 'love', 'gather', 'big', 'love', 'make', 'land', 'shine', 'hope', 'epidemic', 'end', 'soon', 'follow', 'full', 'text']"
765,765,1.0,0.5543,"year, last, full, time, new, again, festival, pandemic, go, spring","['step', 'side', 'always', 'visit', 'various', 'such_as', 'run', 'marathon', 'festival', 'democratic', 'progressive', 'government', 'more', 'year', 'control', 'period', 'epidemic', 'close', 'end', 'last', 'year', 'again', 'consider', 'old', 'arrange', 'memorial', 'service']"
766,766,0.0,0.5158,"text, hospital, love, front, number, high, full, official, yuan, package","['people', 'competition', 'web', 'link']"
767,767,0.0,0.5329,"text, hospital, love, front, number, high, full, official, yuan, package","['epidemic', 'many', 'acute', 'hepatitis', 'unknown', 'cause', 'doctor', 'research', 'find', 'unanimously', 'show', 'relate', 'common', 'common', 'replicate', 'contradiction', 'also', 'genetic', 'check', 'doctor', 'problem', 'full', 'text']"
768,768,0.0,0.7711,"text, hospital, love, front, number, high, full, official, yuan, package","['covid', 'pandemic', 'occur', 'locally', '月日', 'laboratory', 'single', 'drug', 'cl', 'infection', 'treatment', 'development', 'seminar', 'full', 'text']"
769,769,2.0,0.5352,"epidemic, pandemic, go, full, people, time, day, many, also, first","['find', 'seem', 'love', 'difference', 're', 'too', 'young', 'almost', 'little', 'old', 'relationship', 'year', 'few', 'due', 'to', 'other', 'most', 'time', 'meet', 'weekend', 'least', 'time', 'meet', 'meet', 'due', 'pandemic', 'nowadays', 'distance', 'other', 'even', 'more', 'make', 'even', 'more', 'difficult', 'meet', 'people', 'native', 'family', 'poor', 'few', 'people', 'family', 'mine', 'full', 'text']"
770,770,2.0,0.6958,"epidemic, pandemic, go, full, people, time, day, many, also, first","['full', 'text']"
771,771,2.0,0.6642,"epidemic, pandemic, go, full, people, time, day, many, also, first","['sun', 'think', 'all', 'sun', 'anyway', 'many', 'people', 'usually', 'wear', 'say', 'epidemic', 'basically', 'over', 'also', 'say', 'basically', 'leave', 'cure', 'disease', 'anyway']"
772,772,2.0,0.3599,"epidemic, pandemic, go, full, people, time, day, many, also, first","['epidemic', 'seal', 'last', 'year', 'ex', 'go', 'see', 'spring', 'now', 'addition', 'series', 'many', 'catch', 'guard', 'never', 'even', 'imagine', 'endure', 'often', 'crouch', 'ground', 'point', 'shed', 'even', 'live', 'ideal', 'self', 'afternoon', 'even', 'protect', 'lying', 'hospital', 'bed', 'full', 'story']"
773,773,2.0,0.4598,"epidemic, pandemic, go, full, people, time, day, many, also, first","['beginning', 'pandemic', 'rarely', 'pant', 'song', 'day', 'ago', 'art', 'introduction', 'teacher', 'class', 'suddenly', 'play', 'summer', 'version', 'shed', 'song', 'sing', 'now', 'listen', 'pant', 'new', 'same', 'time', 'hear', 'loud', 'punk', 'sound', 'soul', 'cross', 'parallel', 'universe', 'know', 'novel', 'acid', 'see', 'maverick', 'full', 'story']"
774,774,2.0,0.7156,"epidemic, pandemic, go, full, people, time, day, many, also, first","['day', 'rehearse', 'wake', 'clock', 'class', 'tonight', 'also', 'catch', 'festival', 'try', 'manage', 'facial', 'laugh', 'laugh', 'last', 'semester', 'epidemic', 'semester', 'consider', 'good', 'season', 'day', 'different', 'praise', 'good', 'look', 'thin', 'girl', 'group', 'style', 'turn', 'little', 'meet', 'only', 'tell', 'remember', 'last', 'year', 'full', 'story']"
775,775,1.0,0.7801,"year, last, full, time, new, again, festival, pandemic, go, spring","['haven', 'go', 'back', 'sweep', 'dad', 'tomb', 'in', 'pandemic', 'go', 'back', 'sweep', 'tomb', 'tomorrow', 'sit', 'here', 'write', 'letter', 'dad', 'clearly', 'short', 'matter', 'crying', 'so', 'much', 'finish', 'write', 'collapse', 'only', 'little', 'while']"
776,776,2.0,0.6968,"epidemic, pandemic, go, full, people, time, day, many, also, first","['look', 'back', 'day', 'go', 'airport', 'take', 'really', 'happy', 'think', 'story', 'nostalgic', 'reminder', 'past', 'youth', 'last', 'chapter', 'write', 'pandemic', 'now', 'actually', 'full', 'bloom', 'hope', 'always', 'love', 'fly', 'love', 'life']"
777,777,2.0,0.8493,"epidemic, pandemic, go, full, people, time, day, many, also, first","['so', 'happy', 'finally', 'happiness', 'chase', 'pandemic', 'especially', 'want', 'go', 'description', 'baby', 'feel', 'see', 'baby', 'scene', 'one', 'unhappy', 'cheering', 'crew', 'director', 'boast', 'fan', 'make', 'lot', 'trouble', 'husband', 'really', 'hard', 'work', 'see', 'so', 'many', 'love', 'full', 'story']"
778,778,3.0,0.3889,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['vice', 'chairman', 'poverty', 'high', 'quality', 'education', 'health', 'insurance', 'look', 'forward', 'strengthen', 'uncertain', 'world', 'escape', 'poverty', 'vice', 'president', 'say', 'exclusive', 'interview', 'host', '田薇', 'tianwei', 'forum', 'pandemic', 'many', 'people', 'world', 'fall', 'back', 'poverty', 'financial', 'really', 'full', 'text']"
779,779,2.0,0.6671,"epidemic, pandemic, go, full, people, time, day, many, also, first",['epidemic']
780,780,2.0,0.3587,"epidemic, pandemic, go, full, people, time, day, many, also, first","['friend', 'economy', 'improve', 'answer', 'first', 'prevention', 'control', 'epidemic', 'starting', 'point', 'improvement', 'second', 'return', 'home', 'lapse', 'major', 'sign', 'private', 'economic', 'development', 'return', 'lapse', 'great', 'sign', 'strait', 'reunification']"
781,781,2.0,0.3668,"epidemic, pandemic, go, full, people, time, day, many, also, first","['wear_mask', 'public', 'say', 'wear_mask', 'permit', 'epidemic', 'many', 'people', 'continuous', 'upper', 'respiratory', 'tract', 'constant', 'nasopharyngeal', 'discomfort', 'cause', 'discomfort', 'first', 'covid', 'infection', 'then', 'influenza', 'infection', 'even', 'know', 'kind', 'infection', 'short', 'such_as', 'sneeze', 'runny', 'nose', 'cough', 'fever', 'spark', 'many', 'people', 'wear', 'at', 'full', 'text']"
782,782,2.0,0.8374,"epidemic, pandemic, go, full, people, time, day, many, also, first","['always', 'remember', 'worker', 'volunteer', 'go', 'wind', 'midst', 'pandemic', 'live', 'deep', 'nostalgia', 'always', 'leave', 'heart', 'season', 'like', 'cheer', 'white', 'light', 'light', 'thankful', 'pandemic', 'full', 'text']"
783,783,3.0,0.4031,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['strong', 'growth', 'synonymous', 'performance', 'seek', 'growth', 'even', 'market', 'think', 'easy', 'even', 'take', 'epidemic', 'come', 'end', 'almost', 'ago', 'so', 'difficult', 'prevent', 'north', 'branch', 'political', 'reach', 'first', 'quarter', 'banking', 'insurance', 'intermediary', 'individual', 'insurance']"
784,784,3.0,0.8691,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['morning', 'say', 'seminar', 'past', 'wearing_mask', 'good', 'effective', 'epidemic', 'advance', 'stage', 'wearing_mask', 'become', 'optional_measure', 'population', 'low_expose', 'such_as', 'influenza', 'long', 'period', 'time', 'lack', 'irritation', 'nasal_cavity', 'detrimental', 'formation', 'body_natural', 'immunity', 'enter', 'permit', 'full', 'text']"
785,785,2.0,0.5309,"epidemic, pandemic, go, full, people, time, day, many, also, first","['late', 'voice', 'morning', 'say', 'seminar', 'present', 'still', 'arrival', 'next', 'round', 'epidemic', 'covid', 'prepare', 'possible', 'future', 'wear_mask', 'permit', 'full', 'text']"
786,786,2.0,0.7021,"epidemic, pandemic, go, full, people, time, day, many, also, first","['now', 'covid', 'pandemic', 'mask', 'need', 'use', 'acid', 'return', 'home', 'logic', 'one', 'test', 'now', 'find', 'at', 'all', 'outrageous', 'foreign', 'want', 'travel', 'come', 'back', 'so', 'troublesome']"
787,787,1.0,0.4699,"year, last, full, time, new, again, festival, pandemic, go, spring","['confirm', 'new', 'covid', 'test', 'increase', 'number', 'confirm', 'day', 'ago', 'total', 'have', 'nurse', 'increase', 'last', 'average', 'number', 'last', 'day', 'increase', 'yesterday', 'increase', 'yesterday', 'increase', 'last', 'seriously', 'ill', 'full', 'text']"
788,788,1.0,0.5033,"year, last, full, time, new, again, festival, pandemic, go, spring","['epidemic', 'fully', 'year', 'consumer', 'market', 'begin', 'pick', 'again', 'people', 'desire', 'buy', 'house', 'begin', 'rise', 'again', 'recently', 'receive', 'many', 'private', 'people', 'back', 'office', 'need', 'pay', 'attention', 'house', 'first', 'time', 'personally', 'think', 'delivery', 'step', 'home', 'look', 'property', 'market', 'whole', 'most', 'important', 'thing', 'pay', 'attention', 'delivery', 'capacity', 'various', 'real', 'estate', 'more', 'housing', 'recently', 'full', 'text']"
789,789,3.0,0.6066,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['express', 'affirmation', 'appreciation', 'epidemic', 'prevention', 'control', 'work', 'carry', 'heinous', 'video']"
790,790,2.0,0.4682,"epidemic, pandemic, go, full, people, time, day, many, also, first","['distorted', 'economy', 'actual', 'consumption', 'good', 'still', 'well', 'pandemic', 'trend', 'black', 'line', 'actual', 'consumption', 'low', 'pandemic', 'trend', 'blue', 'line', 'source', 'robin']"
791,791,1.0,0.6502,"year, last, full, time, new, again, festival, pandemic, go, spring","['see', 'last', 'spring', 'pandemic', 'add', 'year']"
792,792,2.0,0.6813,"epidemic, pandemic, go, full, people, time, day, many, also, first","['today', 'go', 'see', 'dad', 'go', 'last', 'year', 'pandemic', 'describe', 'feeling', 'know', 'get', 'old', 'dad', 'get', 'thought', 'see', 'make', 'grandmother', 'cry', 'just', 'feel', 'uncomfortable', 'feeling', 'go', 'see', 'dad', 'today', 'know', 'as', 'soon', 'hall', 'entrance', 'full', 'story']"
793,793,2.0,0.8059,"epidemic, pandemic, go, full, people, time, day, many, also, first","['various', 'news', 'government', 'all', 'world', 'visit', 'schedule', 'full', 'people', 'feel', 'go', 'win', 'obvious', 'talk', 'nonchalantly', 'see', 'kind', 'news', 'foreign', 'keep', 'eye', 'here', 'send', 'come', 'play', 'autumn', 'breeze', 'afford', 'want', 'afford', 'epidemic', 'foreign', 'blood', 'already', 'painful', 'full', 'text']"
794,794,0.0,0.3444,"text, hospital, love, front, number, high, full, official, yuan, package","['day', 'annual', 'meeting', 'come', 'end', 'afternoon', 'more', 'conference', 'situation', 'world', 'forge', 'consensus', 'development', 'year', 'annual', 'conference', 'first', 'time', 'covid', 'outbreak', 'completely', 'also', 'important', 'venue', 'multilateral', 'diplomacy', 'day', 'session', 'full', 'text']"
795,795,1.0,0.477,"year, last, full, time, new, again, festival, pandemic, go, spring","['ching_ming', 'festival', 'come', 'soon', 'in', 'start', 'ching_ming', 'festival', 'year', 'first', 'ching_ming', 'festival', 'epidemic', 'prevention', 'control', 'policy', 'many', 'say', 'year', 'festival', 'more', 'active', 'golden', 'pig', 'gradually', 'radio', 'television', 'video']"
796,796,2.0,0.509,"epidemic, pandemic, go, full, people, time, day, many, also, first","['time', 'finish', 'watch', 'else', 'encore', 'feel', 'strength', 'go', 'ceiling', 'even', 'more', 'love', 'eat', 'perfect', 'again', 'put', 'trophy', 'turn', 'cute', 'guy', 'apply', 'lipstick', 'even', 'cover', 'lipstick', 'still', 'sing', 'as', 'steady', 'live', 'audience', 'pandemic', 'able', 'control', 'stage', 'alone', 'go', 'straight', 'camera', 'clap', 'face', 'front', 'camera', 'steadily', 'loudly', 'just', 'love', 'sing', 'dance', 'want', 'full', 'text']"
797,797,2.0,0.7895,"epidemic, pandemic, go, full, people, time, day, many, also, first","['there', 'still', 'about', 'hour', 'leave', 'month', 'over', 'point', 'think', 'time', 'year', 'year', 'epidemic', 'limit', 'too', 'many', 'too', 'many', 'fall', 'bottom', 'find', 'more', 'suitable', 'future', 'direction', 'adjust', 'right', 'time', 'embrace', 'future', 'good', 'way']"
798,798,2.0,0.3093,"epidemic, pandemic, go, full, people, time, day, many, also, first","['love', 'stage', 'make', 'stick', 'act']"
799,799,2.0,0.6957,"epidemic, pandemic, go, full, people, time, day, many, also, first","['full', 'text']"
800,800,1.0,0.7801,"year, last, full, time, new, again, festival, pandemic, go, spring","['haven', 'go', 'back', 'sweep', 'dad', 'tomb', 'in', 'pandemic', 'go', 'back', 'sweep', 'tomb', 'tomorrow', 'sit', 'here', 'write', 'letter', 'dad', 'clearly', 'short', 'matter', 'crying', 'so', 'much', 'finish', 'write', 'collapse', 'only', 'little', 'while']"
801,801,3.0,0.3889,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['vice', 'chairman', 'poverty', 'high', 'quality', 'education', 'health', 'insurance', 'look', 'forward', 'strengthen', 'uncertain', 'world', 'escape', 'poverty', 'vice', 'president', 'say', 'exclusive', 'interview', 'host', '田薇', 'tianwei', 'forum', 'pandemic', 'many', 'people', 'world', 'fall', 'back', 'poverty', 'financial', 'really', 'full', 'text']"
802,802,2.0,0.6671,"epidemic, pandemic, go, full, people, time, day, many, also, first",['epidemic']
803,803,2.0,0.6544,"epidemic, pandemic, go, full, people, time, day, many, also, first","['say', 'brain', 'automatically', 'out', 'good', 'same', 'go', 'photo', 'long', 'time', 'haven', 'crazy', 'recently', 'forget', 'beginning', 'year', 'epidemic', 'suddenly', 'overnight', 'long', 'day', 'most', 'people', 'spend', 'home', 'also', 'seal', 'memory', 'kind', 'loneliness', 'restraint', 'people', 'yearn', 'more', 'freedom', 'understand', 'value', 'present', 'surround', 'full', 'text']"
804,804,2.0,0.5334,"epidemic, pandemic, go, full, people, time, day, many, also, first","['accord', 'foreign', 'medium', 'people', 'familiar', 'matter', 'musk', 'visit', 'last', 'time', 'factory', 'delivery', 'musk', 'very', 'happy', 'even', 'scene', 'personally', 'hand', 'first', 'batch', 'new', 'car', 'factory', 'car', 'outbreak', 'epidemic', 'musk', 'also', 'full', 'text']"
805,805,2.0,0.4035,"epidemic, pandemic, go, full, people, time, day, many, also, first","['reality', 'show', 'peak', 'time', 'episode', 'peak', 'time', 'synopsis', 'lose', 'stage', 'pandemic', 'low', 'public', 'recognition', 'first', 'team', 'battle', 'program', 'history', 'draft', 'position', 'world', 'class']"
806,806,1.0,0.7971,"year, last, full, time, new, again, festival, pandemic, go, spring","['end', 'pandemic', 'start', 'business', 'again', 'year', 'test', 'sprint']"
807,807,2.0,0.9289,"epidemic, pandemic, go, full, people, time, day, many, also, first","['need', 'wear', 'mask', 'time', 'noise', 'say', 'influenza', 'refuse', 'communication', 'back', 'home', 'time', 'more', 'frightened', 'epidemic']"
808,808,2.0,0.5773,"epidemic, pandemic, go, full, people, time, day, many, also, first","['few', 'day', 'ago', 'late', 'most', 'complete', 'international', 'flight', 'schedule', 'today', 'air', 'possible', 'resume', 'reach', 'week', 'contrast', 'more', 'conservative', 'skip', 'fly', 'fully', 'cover', 'new', 'day', 'just', 'today', 'air', 'launch', 'new', 'full', 'text']"
809,809,2.0,0.831,"epidemic, pandemic, go, full, people, time, day, many, also, first","['issue', 'follow', 'random', 'finally', 'see', 'give', 'finally', 'see', 'late', 'work', 'famous', 'feminist', 'expert', 'covid', 'pandemic', 'pandemic', 'many', 'people', 'life', 'even', 'such_as', 'life', 'marriage', 'family', 'workplace', 'female', 'self', 'realization', 'finally', 'see', 'full', 'text']"
810,810,2.0,0.6762,"epidemic, pandemic, go, full, people, time, day, many, also, first","['steal', 'country', 'onyx', 'single', 'parent', 'family', 'service', 'industry', 'pandemic', 'income', 'long', 'time', 'money', 'study', 'very', 'common', 'charge', 'more', 'tuition', 'once', 'month', 'epidemic', 'continue', 'intermittently', 'work', 'very', 'hard', 'stay', 'up', 'late', 'work', 'day', 'also', 'go', 'work', 'morning', 'work', 'now', 'cat', 'original', 'income', 'work', 'bit', 'high', 'full', 'article']"
811,811,2.0,0.5664,"epidemic, pandemic, go, full, people, time, day, many, also, first","['pandemic', 'ability', 'many', 'run', 'rebuild']"
812,812,2.0,0.6124,"epidemic, pandemic, go, full, people, time, day, many, also, first","['just', 'suggestion', 'choose', 'listen', 'least', 'respectful', 'video']"
813,813,3.0,0.8777,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['月日上午', 'population', 'low_expose', 'such_as', 'influenza', 'long', 'period', 'time', 'lack', 'irritation', 'nasal_cavity', 'detrimental', 'formation', 'body_natural', 'immunity', 'enter', 'permit', 'full', 'text']"
814,814,2.0,0.8369,"epidemic, pandemic, go, full, people, time, day, many, also, first","['many', 'people', 'now', 'accustomed', 'protective', 'measure', 'feel', 'insecure', 'lose', 'fact', 'wearing_mask', 'long', 'time', 'reduce', 'immunity', 'even', 'more', 'interesting', 'many', 'people', 'also', 'wear', 'drive', 'just', 'think', 'virus', 'rare', 'now', 'still', 'wear_mask', 'drive', 'really', 'scary', 'post', 'pandemic', 'era', 'people', 'afraid', 'throw', 'away', 'also', 'disease']"
815,815,2.0,0.6657,"epidemic, pandemic, go, full, people, time, day, many, also, first","['spring', 'so', 'many', 'new', 'epidemic', 'feel', 'gradually', 'get', 'busy', 'excuse', 'epidemic', 'very', 'busy', 'very', 'free', 'annual', 'plan', 'goal', 'go', 'once', 'own', 'plan', 'simple', 'be', 'long', 'time', 'haven', 'go', 'stay', 'hotel', 'really', 'more']"
816,816,0.0,0.4899,"text, hospital, love, front, number, high, full, official, yuan, package","['revenue', 'profit', 'reduce', 'share', 'taxable', 'business', 'revenue', 'impact', 'domestic', 'duty', 'free', 'operator', 'experience', 'decline', 'net', 'revenue', 'profit', 'first', 'time', 'list', 'evening', 'financial', 'report', 'operate', 'revenue', 'billion_yuan', 'decrease', 'previous', 'year', 'net_profit', 'attributable', 'list', 'billion_yuan', 'year', 'year', 'decline', 'full', 'text']"
817,817,2.0,0.6781,"epidemic, pandemic, go, full, people, time, day, many, also, first","['again', 'watch', 'show', 'watch', 'tennis', 'so', 'let', 'look', 'back', 'perspective', 'connect', 'pandemic']"
818,818,2.0,0.3308,"epidemic, pandemic, go, full, people, time, day, many, also, first","['grandma', 'be', 'son', 'old', 'partner', 'daughter', 'suddenly', 'lose', 'touch', 'block', 'phone', 'more', 'get', 'angry', 'old', 'lady', 'daughter', 'court', 'lawsuit', 'daughter', 'also', 'puzzle', 'sudden', 'summon', 'court', 'epidemic', 'number', 'time', 'daughter', 'mother', 'decrease', 'never', 'mother', 'improperly', 'material', 'post', 'trial', 'full', 'text']"
819,819,0.0,0.3384,"text, hospital, love, front, number, high, full, official, yuan, package","['recently', 'comic', 'group', 'secret', 'box', 'never', 'city', 'go', 'viral', 'all', 'due', 'humorous', 'fun', 'accord', 'staff', 'member', 'never', 'project', 'last', 'year', 'epidemic', 'gradually', 'well', 'known', 'recently', 'spark', 'traffic', 'full', 'text']"
820,820,0.0,0.4253,"text, hospital, love, front, number, high, full, official, yuan, package","['年底疫情会结束', '等到年月份后', 'interested', 'check', 'more', 'reliable', 'expert']"
821,821,2.0,0.7528,"epidemic, pandemic, go, full, people, time, day, many, also, first","['epidemic', 'still', 'feel', 'do', 'inn', 'again', 'ancient', 'town', 'environment', 'well', 'previous', 'hotel', 'more', 'comfortable', 'visit', 'make', 'reservation', 'advance', 'wait', 'go', 'search']"
822,822,2.0,0.3846,"epidemic, pandemic, go, full, people, time, day, many, also, first","['有疫苗接种次数超过次即可', 'come', 'home', 'basically', 'return', 'state', 'epidemic']"
823,823,0.0,0.6394,"text, hospital, love, front, number, high, full, official, yuan, package","['mayor', 'major', 'traffic', 'accident', 'epidemic', 'gang', 'deputy', 'mayor', 'city', 'provincial', 'commission', 'discipline', 'inspection', 'member', 'municipal', 'government', 'party', 'group', 'deputy', 'mayor', 'suspect', 'serious', 'disciplinary', 'currently', 'undergo', 'disciplinary', 'review', 'supervision', 'investigation', 'provincial', 'commission', 'discipline', 'inspection', 'supervision', 'accord', 'daily', 'report', 'summary', 'meeting', 'household', 'waste', 'classification', 'work', 'full', 'text']"
824,824,3.0,0.8093,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['morning', 'say', 'seminar', 'past', 'wearing_mask', 'good', 'effective', 'epidemic', 'advance', 'stage', 'wearing_mask', 'become', 'optional_measure', 'population', 'low_expose', 'such_as', 'influenza', 'long', 'period', 'time', 'lack', 'irritation', 'nasal_cavity', 'formation', 'natural_immunity', 'human', 'body', 'full', 'text']"
825,825,2.0,0.7012,"epidemic, pandemic, go, full, people, time, day, many, also, first","['last', 'finally', 'first', 'wear', 'mask', 'judgment', 'now', 'say', 'special', 'stage', 'finally', 'still', 'watch', 'covid', 'pandemic', 'know', 'ostrich', 'policy', 'cover', 'new', 'still', 'test', 'also', 'full', 'text']"
826,826,2.0,0.8218,"epidemic, pandemic, go, full, people, time, day, many, also, first","['epidemic', 'semester', 'go', 'school']"
827,827,3.0,0.5819,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['钟南山称月或可不戴口罩', 'morning', 'seminar', 'development', 'single', 'drug', 'treat', 'covid', 'infection', 'cl', 'laboratory', 'academician', 'past', 'wearing_mask', 'good', 'effective', 'epidemic', 'stage', 'wearing_mask', 'already', 'optional_measure', 'long', 'full', 'text']"
828,828,3.0,0.6838,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['past', 'wearing_mask', 'good', 'effective', 'epidemic', 'stage', 'wearing_mask', 'already', 'optional_measure', 'population', 'expose', 'influenza', 'other', 'long', 'period', 'time', 'full', 'story']"
829,829,2.0,0.5861,"epidemic, pandemic, go, full, people, time, day, many, also, first","['year', 'pandemic', 'stop', 'travel', 'world', 'see', 'border', 'inspection', 'again', 'today', 'make', 'feel', 'great', 'deal', 'emotion', 'all', 'alone', 'usually', 'choose', 'go', 'group', 'travel', 'only', 'person', 'come', 'go', 'alone', 'again', 'time', 'return', 'ticket', 'idea', 'many', 'day', 'stay', 'even', 'come', 'back', 'new', 'full', 'text']"
830,830,3.0,0.5701,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['receive', 'notice', 'prevention', 'control', 'epidemic', 'today', 'predict', 'especially', 'peak', 'period', 'second', 'wave', 'covid', 'staff', 'raise', 'ideological', 'awareness', 'change', 'lay', 'back', 'mood', 'improve', 'level', 'early', 'warning', 'improve', 'ability', 'deal', 'covid', 'achieve', 'early', 'detection', 'early', 'early', 'treatment', 'guarantee', 'day', 'reserve', 'prevention', 'control', 'see', 'notice', 'full', 'text']"
831,831,2.0,0.5397,"epidemic, pandemic, go, full, people, time, day, many, also, first",[]
832,832,2.0,0.6657,"epidemic, pandemic, go, full, people, time, day, many, also, first","['spring', 'so', 'many', 'new', 'epidemic', 'feel', 'gradually', 'get', 'busy', 'excuse', 'epidemic', 'very', 'busy', 'very', 'free', 'annual', 'plan', 'goal', 'go', 'once', 'own', 'plan', 'simple', 'be', 'long', 'time', 'haven', 'go', 'stay', 'hotel', 'really', 'more']"
833,833,2.0,0.4869,"epidemic, pandemic, go, full, people, time, day, many, also, first","['event', 'th', 'in', 'golden', 'autumn', 'season', 'pandemic', 'meeting', 'make', 'look', 'forward', 'even', 'more', 'lake', 'many', 'beautiful', 'open', 'welcome', 'full', 'text']"
834,834,0.0,0.3815,"text, hospital, love, front, number, high, full, official, yuan, package","['exhibition', 'due', 'pandemic', 'still', 'overcrowded', 'coffee', 'soy', 'sauce', 'sell', 'noon', 'siphon', 'king', 'discover', 'whole', 'shop', 'sell', 'lose', 'contract', 'year', 'throne', 'take', 'area']"
835,835,1.0,0.3796,"year, last, full, time, new, again, festival, pandemic, go, spring","['want', 'learn', 'draw', 'open', 'registration', 'try', 'again', 'day', 'tomorrow', 'recently', 'up', 'several', 'inexplicable', 'learn', 'inexplicable', 'just', 'check', 'end', 'epidemic', 'personally', 'think', 'economy', 'recover', 'relatively', 'quickly']"
836,836,2.0,0.8779,"epidemic, pandemic, go, full, people, time, day, many, also, first","['epidemic', 'epidemic', 'so', 'fast', 'often', 'think', 'still', 'talk', 'epidemic', 'only', 'learn', 'epidemic', 'epidemic', 'already', 'beat', 'military', 'trip', 'travel', 'include', 'limit', 'charter', 'delivery', 'people', 'use', 'travel', 'status', 'here', 'full', 'text']"
837,837,2.0,0.7179,"epidemic, pandemic, go, full, people, time, day, many, also, first","['twice', 'almost', 'one', 'sleep', 'tonight', 'embarrassing', 'epidemic', 'unleash', 'people', 'stay', 'dorm', 'room', 'embarrass']"
838,838,2.0,0.7723,"epidemic, pandemic, go, full, people, time, day, many, also, first","['feel', 'almost', 'forget', 'epidemic', 'else', 'sun', 'now']"
839,839,0.0,0.557,"text, hospital, love, front, number, high, full, official, yuan, package","['people', 'live', 'safely', 'point', 'people', 'understand', 'ideology', 'global', 'sustainable', 'development', 'compatible', 'modernization', 'unprecedented', 'famine', 'epidemic', 'moral', 'decline', 'distortion', 'full', 'text']"
840,840,2.0,0.5397,"epidemic, pandemic, go, full, people, time, day, many, also, first",[]
841,841,0.0,0.5514,"text, hospital, love, front, number, high, full, official, yuan, package","['report', 'affect', 'reduce', 'consumption', 'covid', 'pandemic', 'accord', 'report', 'news', 'agency', 'th', 'agricultural', 'food', 'distribution', 'corporation', 'industry', 'fact', 'find', 'survey', 'analysis', 'report', 'same', 'day', 'report', 'decline', 'consumption', 'south', 'impact', 'covid', 'pandemic', 'proportion', 'south', 'pickle', 'hand', 'halve', 'recent', 'single', 'person', 'full', 'text']"
842,842,3.0,0.8672,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['say', 'allow', 'wear_mask', 'morning', 'say', 'seminar', 'past', 'wearing_mask', 'good', 'effective', 'epidemic', 'stage', 'wearing_mask', 'already', 'become', 'optional_measure', 'population', 'low_expose', 'such_as', 'influenza', 'long', 'period', 'time', 'lack', 'irritation', 'nasal_cavity', 'detrimental', 'formation', 'body_natural', 'immunity', 'enter', 'permit', 'full', 'text']"
843,843,2.0,0.5861,"epidemic, pandemic, go, full, people, time, day, many, also, first","['year', 'pandemic', 'stop', 'travel', 'world', 'see', 'border', 'inspection', 'again', 'today', 'make', 'feel', 'great', 'deal', 'emotion', 'all', 'alone', 'usually', 'choose', 'go', 'group', 'travel', 'only', 'person', 'come', 'go', 'alone', 'again', 'time', 'return', 'ticket', 'idea', 'many', 'day', 'stay', 'even', 'come', 'back', 'new', 'full', 'text']"
844,844,3.0,0.5701,"text, full, covid, government, staff, begin, control, provide, prevention, epidemic","['receive', 'notice', 'prevention', 'control', 'epidemic', 'today', 'predict', 'especially', 'peak', 'period', 'second', 'wave', 'covid', 'staff', 'raise', 'ideological', 'awareness', 'change', 'lay', 'back', 'mood', 'improve', 'level', 'early', 'warning', 'improve', 'ability', 'deal', 'covid', 'achieve', 'early', 'detection', 'early', 'early', 'treatment', 'guarantee', 'day', 'reserve', 'prevention', 'control', 'see', 'notice', 'full', 'text']"
845,845,2.0,0.5397,"epidemic, pandemic, go, full, people, time, day, many, also, first",[]
846,846,2.0,0.6657,"epidemic, pandemic, go, full, people, time, day, many, also, first","['spring', 'so', 'many', 'new', 'epidemic', 'feel', 'gradually', 'get', 'busy', 'excuse', 'epidemic', 'very', 'busy', 'very', 'free', 'annual', 'plan', 'goal', 'go', 'once', 'own', 'plan', 'simple', 'be', 'long', 'time', 'haven', 'go', 'stay', 'hotel', 'really', 'more']"
847,847,0.0,0.4899,"text, hospital, love, front, number, high, full, official, yuan, package","['revenue', 'profit', 'reduce', 'share', 'taxable', 'business', 'revenue', 'impact', 'domestic', 'duty', 'free', 'operator', 'experience', 'decline', 'net', 'revenue', 'profit', 'first', 'time', 'list', 'evening', 'financial', 'report', 'operate', 'revenue', 'billion_yuan', 'decrease', 'previous', 'year', 'net_profit', 'attributable', 'list', 'billion_yuan', 'year', 'year', 'decline', 'full', 'text']"
