,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
575,575,3.0,0.492,"country, first, confirm, covid, total, science, growth, text, exam, acid","['year', 'real', 'estate', 'market', 'rank', 'th', 'growth', 'world', 'annual', 'increase', 'pandemic', 'only', 'country', 'competitive', 'new', 'housing', 'fall', 'last', 'quarter', 'decline']"
576,576,1.0,0.5054,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'datum', 'fall', 'again', 'today', 'slight', 'rebound', 'consecutive', 'day', 'probably', 'closure', 'extend', 'again', 'now', 'mentality', 'many', 'people', 'start', 'become', 'more', 'more', 'impetuous', 'recent', 'day', 'number', 'criminal', 'community', 'row', 'district', 'southeast', 'frequent', 'violence', 'community', 'restaurant', 'people', 'get']"
577,577,1.0,0.4998,"epidemic, city, full, day, year, go, closure, close, time, text","['self', 'day', 'homemade', 'sausage', 'mushroom', 'carrot', 'sauce', 'addition', 'deal', 'region', 'also', 'big', 'last', 'year', 'world', 'pressure', 'year', 'world', 'busy', 'butt', 'today', 'figure', 'death_toll']"
578,578,1.0,0.5989,"epidemic, city, full, day, year, go, closure, close, time, text","['last', 'night', 'many', 'simultaneously', 'television', 'documentary', 'fight', 'epidemic', 'together', 'story', 'response', 'covid', 'pandemic', 'first', 'episode', 'yesterday', 'presumably', 'situation', 'discovery', 'epidemic', 'end', 'closure', 'city', 'beginning', 'country', 'severe', 'resistance', 'note', 'particular', 'period', 'beginning', 'mention', 'officially', 'beginning', 'epidemic', 'human', 'transmission', 'full', 'text']"
579,579,3.0,0.5984,"country, first, confirm, covid, total, science, growth, text, exam, acid","['live', 'stop', 'covid', 'pandemic', 'solidarity', 'science', 'jointly', 'world', 'meteorological', 'organization', 'other', 'climate_change', 'stop', 'covid', 'pandemic', 'report', 'concentration', 'greenhouse', 'atmosphere', 'record', 'level', 'rise', 'temporary', 'decline', 'bring', 'closure', 'city', 'blockade', 'country', 'economic', 'slowdown', 'greenhouse', 'gas', 'full', 'text']"
580,580,1.0,0.6881,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'model', 'city', 'close', 'lunar', 'new', 'year', 'whole', 'country', 'fight', 'epidemic', 'together', 'write', 'play', 'day', 'soul', 'full', 'hope', 'peace', 'today', 'lung', 'good', 'admiration', 'spirit', 'on', 'forever', 'as', 'clean', 'ever', 'write', 'middle', 'night', 'th', 'recognition', 'outstanding', 'anti', 'epidemic']"
581,581,1.0,0.9106,"epidemic, city, full, day, year, go, closure, close, time, text","['close', 'second', 'time', 'next', 'recently', 'new', 'add', 'day', 'easy', 'hope', 'customer', 'fulfill', 'promise', 'pay', 'money', 'end', 'month']"
582,582,1.0,0.6041,"epidemic, city, full, day, year, go, closure, close, time, text","['close', 'epidemic', 'district', 'winter', 'weather', 'overcast', 'rainy', 'stay', 'room', 'day', 'go', 'small', 'cold', 'cough', 'almost', 'go', 'asthma', 'trouble', 'breathe', 'whole', 'body', 'weak', 'pneumonia', 'cough', 'day', 'probably', 'time', 'life', 'place', 'go', 'most', 'hospital', 'balance', 'enough', 'love', 'laugh', 'take', 'probably', 'fairy', 'treasure', 'full', 'story']"
583,583,1.0,0.6647,"epidemic, city, full, day, year, go, closure, close, time, text","['hair', 'black', 'white', 'vaccine', 'development', '在武汉个月', 'research', 'time', 'person', 'hair', 'suddenly', 'turn', 'white', 'year', 'outbreak', 'covid', 'epidemic', 'year', 'old', 'go', 'front', 'line', 'third', 'day', 'closure', 'bear', 'student', 'literary', 'artistic', 'girl', 'literature', 'dance', 'also', 'full', 'text']"
584,584,1.0,0.4838,"epidemic, city, full, day, year, go, closure, close, time, text","['fight_against', 'epidemic', 'solemn', 'conference', 'heroic', 'make', 'outstanding', 'fight_against', 'pandemic', 'name', 'country', 'academician', 'order', 'republic', 'year', 'old', 'man', 'take', 'stage', 'receive', 'award', 'vigorous', 'energetic', 'pace', 'beginning', 'human', 'human', 'transmission', 'decisively', 'timely', 'closure', 'city', 'wartime', 'state', 'now', 'look', 'back', 'development', 'epidemic', 'various', 'great', 'blessing', 'fall', 'sky', 'world', 'only', 'stand', 'full', 'text']"
585,585,1.0,0.5904,"epidemic, city, full, day, year, go, closure, close, time, text","['thank', 'work', 'hard', 'fight', 'epidemic', 'spring_festival', 'closure', 'closure', 'new', 'year', 'also', 'strange', 'distant', 'sudden', 'covid', 'pandemic', 'make', 'too', 'late', 'people', 'say', 'make', 'too', 'late', 'fulfill', 'confusion', 'unknown', 'fear', 'earth', 'black', 'curtain', 'group', 'people', 'go', 'backwards', 'vow', 'fight_against', 'darkness', 'civilian', 'police', 'construction', 'full', 'text']"
586,586,1.0,0.7691,"epidemic, city, full, day, year, go, closure, close, time, text","['instant_noodle', 'buy', 'first', 'half', 'year', 'buy', 'worried', 'family', 'need', 'food', 'epidemic', 'severe', 'as_result', 'keep', 'original', 'form', 'yuan', 'festival', 'just', 'use', 'say', 'also', 'about', 'expire', 'force', 'unhealthy', 'more', 'instant_noodle', 'really', 'delicious']"
587,587,1.0,0.6404,"epidemic, city, full, day, year, go, closure, close, time, text",[]
588,588,3.0,0.492,"country, first, confirm, covid, total, science, growth, text, exam, acid","['year', 'real', 'estate', 'market', 'rank', 'th', 'growth', 'world', 'annual', 'increase', 'pandemic', 'only', 'country', 'competitive', 'new', 'housing', 'fall', 'last', 'quarter', 'decline']"
589,589,1.0,0.5054,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'datum', 'fall', 'again', 'today', 'slight', 'rebound', 'consecutive', 'day', 'probably', 'closure', 'extend', 'again', 'now', 'mentality', 'many', 'people', 'start', 'become', 'more', 'more', 'impetuous', 'recent', 'day', 'number', 'criminal', 'community', 'row', 'district', 'southeast', 'frequent', 'violence', 'community', 'restaurant', 'people', 'get']"
590,590,1.0,0.4998,"epidemic, city, full, day, year, go, closure, close, time, text","['self', 'day', 'homemade', 'sausage', 'mushroom', 'carrot', 'sauce', 'addition', 'deal', 'region', 'also', 'big', 'last', 'year', 'world', 'pressure', 'year', 'world', 'busy', 'butt', 'today', 'figure', 'death_toll']"
591,591,1.0,0.5989,"epidemic, city, full, day, year, go, closure, close, time, text","['last', 'night', 'many', 'simultaneously', 'television', 'documentary', 'fight', 'epidemic', 'together', 'story', 'response', 'covid', 'pandemic', 'first', 'episode', 'yesterday', 'presumably', 'situation', 'discovery', 'epidemic', 'end', 'closure', 'city', 'beginning', 'country', 'severe', 'resistance', 'note', 'particular', 'period', 'beginning', 'mention', 'officially', 'beginning', 'epidemic', 'human', 'transmission', 'full', 'text']"
592,592,3.0,0.5984,"country, first, confirm, covid, total, science, growth, text, exam, acid","['live', 'stop', 'covid', 'pandemic', 'solidarity', 'science', 'jointly', 'world', 'meteorological', 'organization', 'other', 'climate_change', 'stop', 'covid', 'pandemic', 'report', 'concentration', 'greenhouse', 'atmosphere', 'record', 'level', 'rise', 'temporary', 'decline', 'bring', 'closure', 'city', 'blockade', 'country', 'economic', 'slowdown', 'greenhouse', 'gas', 'full', 'text']"
593,593,1.0,0.6881,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'model', 'city', 'close', 'lunar', 'new', 'year', 'whole', 'country', 'fight', 'epidemic', 'together', 'write', 'play', 'day', 'soul', 'full', 'hope', 'peace', 'today', 'lung', 'good', 'admiration', 'spirit', 'on', 'forever', 'as', 'clean', 'ever', 'write', 'middle', 'night', 'th', 'recognition', 'outstanding', 'anti', 'epidemic']"
594,594,1.0,0.6207,"epidemic, city, full, day, year, go, closure, close, time, text","['now', 'safe', 'one', 'infect', 'foreign_media', 'epidemic', 'accord', 'city', 'normal', 'life', 'covid', 'outbreak', 'strict', 'epidemic', 'prevention', 'now', 'very', 'safe', 'one', 'infect', 'security', 'guard', 'say', 'title', 'covid', 'pandemic', 'urban', 'life', 'return', 'normal', 'epidemic', 'prevention', 'still', 'take', 'full', 'text']"
595,595,1.0,0.9106,"epidemic, city, full, day, year, go, closure, close, time, text","['close', 'second', 'time', 'next', 'recently', 'new', 'add', 'day', 'easy', 'hope', 'customer', 'fulfill', 'promise', 'pay', 'money', 'end', 'month']"
596,596,1.0,0.6356,"epidemic, city, full, day, year, go, closure, close, time, text","['survive', 'country', 'economy', 'also', 'fall', 'last', 'quarter', 'economy', 'experience', 'bad', 'recession', 'history', 'same', 'time', 'close', 'outbreak', 'epidemic', 'recover', 'first', 'recession', 'nearly', 'clear', 'need', 'extraordinary', 'economic', 'stimulus', 'accord', 'datum', 'bureau', 'statistic', 'on', 'second', 'quarter', 'year', 'full', 'text']"
597,597,1.0,0.7976,"epidemic, city, full, day, year, go, closure, close, time, text","['second', 'outbreak', 'epidemic', 'fourth', 'phase', 'previous', 'program', 'channel', 'cut', 'almost', 'month', 'anxiety', 'stress', 'irritability', 'bad', 'make', 'recent', 'day', 'extremely', 'difficult', 'however', 'home', 'also', 'give', 'opportunity', 'start', 'look', 'life', 'again', 'sometimes', 'always', 'far', 'away', 'also', 'front', 'always', 'full', 'story']"
598,598,1.0,0.5,"epidemic, city, full, day, year, go, closure, close, time, text","['th', 'next', 'day', 'city', 'close', 'strong', 'leadership', 'party', 'country', 'people', 'whole', 'country', 'fight', 'together', 'nearly', 'unremitte', 'epidemic', 'national', 'commendation', 'conference', 'covid', 'epidemic', 'solemnly', 'same', 'day', 'admission', 'park', 'run', 'around', 'nervously', 'full', 'emotion', 'day', 'today', 'fight', 'tenaciously', 'battle', 'full', 'text']"
599,599,1.0,0.8943,"epidemic, city, full, day, year, go, closure, close, time, text","['major', 'disaster', 'so', 'upset', 'find', 'bear', 'hard', 'time', 'get', 'school', 'fill', 'previous', 'address', 'school', 'courier', 'say', 'pick', 'again', 'start', 'school', 'as_result', 'school', 'now', 'go', 'express', 'time', 'tell', 'find', 'call', 'check']"
600,600,1.0,0.4724,"epidemic, city, full, day, year, go, closure, close, time, text","['birth', 'run', 'community', 'organize', 'group', 'people', 'know', 'know', 'bear', 'smoothly', 'also', 'fire', 'thunder', 'construction', 'aid', 'husband', 'thank', 'bottom', 'heart', 'make', 'full', 'text']"
601,601,1.0,0.6859,"epidemic, city, full, day, year, go, closure, close, time, text","['beginning', 'year', 'close', 'covid', 'pandemic', 'take', 'class', 'home', 'day', 'keep', 'eye', 'development', 'epidemic', 'anti', 'epidemic', 'broadcast', 'often', 'make', 'burst', 'inspire', 'class', 'teacher', 'full', 'text']"
602,602,1.0,0.8947,"epidemic, city, full, day, year, go, closure, close, time, text","['immortal', 'friendship', 'admit', 'central', 'fine', 'more', 'day', 'epidemic', 'spring_festival', 'year', 'close', 'epidemic', 'senior', 'year', 'art', 'exam', 'training', 'unable', 'return', 'home', 'spring_festival', 'girl', 'train', 'tell', 'father', 'incident', 'persuade', 'family', 'take', 'in', 'third', 'day', 'first', 'month', 'say', 'think', 'full', 'text']"
603,603,1.0,0.7363,"epidemic, city, full, day, year, go, closure, close, time, text","['above', 'normal', 'snack', 'street', 'low', 'countermeasure', 'school', 'already', 'begin', 'solitaire', 'delivery', 'campaign', 'time', 'add', 'already', 'th', 'group', 'add', 'many', 'beginning', 'school', 'courier', 'group', 'little', 'milk', 'tea', 'group', 'fruit', 'store', 'group', 'group', 'downside', 'back', 'epidemic', 'closure', 'city', 'little', 'iron', 'gate', 'source', 'often', 'crowd', 'yesterday', 'line', 'pick', 'courier', 'more', 'solitaire', 'full', 'text']"
604,604,1.0,0.7691,"epidemic, city, full, day, year, go, closure, close, time, text","['instant_noodle', 'buy', 'first', 'half', 'year', 'buy', 'worried', 'family', 'need', 'food', 'epidemic', 'severe', 'as_result', 'keep', 'original', 'form', 'yuan', 'festival', 'just', 'use', 'say', 'also', 'about', 'expire', 'force', 'unhealthy', 'more', 'instant_noodle', 'really', 'delicious']"
605,605,1.0,0.8516,"epidemic, city, full, day, year, go, closure, close, time, text","['year', 'special', 'also', 'year', 'husband', 'wedding', 'first', 'city', 'wedding', 'close', 'epidemic', 'hard', 'lift', 'blockade', 'city', 'father', 'law', 'epidemic', 'closure', 'completely', 'miss', 'original', 'marriage', 'period', 'now', 'prepare', 'again', 'typhoon', 'start', 'blow', 'again', 'nice']"
606,606,1.0,0.4791,"epidemic, city, full, day, year, go, closure, close, time, text","['self', 'day', 'walk', 'neighborhood', 'today', 'find', 'nice', 'friendly', 'furniture', 'store', 'day', 'go', 'in', 'take', 'close', 'look', 'special', 'dinner', 'celebrate', 'anniversary', 'salt', 'duck', 'grill', 'stand', 'garlic', 'broccoli', 'crispy', 'potato', 'duck', 'oil', 'today', 'figure', 'death_toll']"
607,607,1.0,0.814,"epidemic, city, full, day, year, go, closure, close, time, text","['post', 'image', 'collection', 'last', 'week', 'receive', 'more', 'people', 'let', 'take', 'look', 'new', 'discover', 'spoon', 'village', 'week', 'also', 'surprise', 'appearance', 'house', 'leave', 'comment', 'post', 'picture', 'send', 'full', 'text']"
608,608,1.0,0.9278,"epidemic, city, full, day, year, go, closure, close, time, text","['city', 'closure', 'world', 'close', 'at', 'least', 'day', 'video', 'book']"
609,609,1.0,0.4668,"epidemic, city, full, day, year, go, closure, close, time, text","['click', 'screen', 'hall', 'news', 'view', 'closure', 'city', 'pneumonia', 'epidemic', 'delay', 'commencement', 'work', 'school', 'prime', 'minister', 'visit', 'express', 'make', 'hour', 'however', 'such', 'group', 'people', 'front', 'line', 'war', 'epidemic', 'rain', 'shine', 'race', 'time', 'most', 'dangerous', 'full', 'text']"
610,610,1.0,0.4477,"epidemic, city, full, day, year, go, closure, close, time, text","['dao', 'long', 'academician_li', 'director', 'national', 'key', 'laboratory', 'infectious', 'disease', 'diagnosis', 'treatment', 'first', 'hospital', 'university', 'school', 'medicine', 'national', 'covid', 'time', 'cry', 'closure', 'city', 'get', 'infect', 'covid', 'more', 'people', 'link', 'web']"
611,611,1.0,0.4887,"epidemic, city, full, day, year, go, closure, close, time, text","['diary', 'work', 'epidemic', 'theme', 'creative', 'poster', 'design', 'work', 'textile', 'university', 'stay', 'situation', 'face', 'pandemic']"
612,612,0.0,0.7104,"covid, impact, such, spread, outbreak, public, state, current, director, say","['academician_li', 'engineering', 'country', 'close', 'academician', 'engineer', 'widespread', 'use', 'traditional', 'medicine', 'treatment', 'people', 'vice', 'president', 'engineer', 'establishment', 'square_cabin', 'hospital']"
613,613,2.0,0.5737,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['亿中国人的代表受表彰', 'huge', 'impact', 'matter', 'country', 'commendation', 'however', 'accord', 'reality', 'epidemic', 'rage', 'close', 'shipwreck', 'day', 'people', 'all', 'country', 'home', 'profound', 'destructive', 'power', 'politics', 'economy', 'culture', 'reflect', 'disastrous', 'epidemic', 'more', 'global', 'epidemic', 'far', 'enough', 'full', 'text']"
614,614,0.0,0.4396,"covid, impact, such, spread, outbreak, public, state, current, director, say","['global', 'date', 'month', 'month', 'covid', 'pandemic', 'global', 'mobile', 'market', 'also', 'dramatically', 'first', 'half', 'consumer', 'engagement', 'survey', 'platform', 'recently', 'global', 'mobile', 'market', 'find', 'number', 'date', 'second', 'quarter', 'year', 'market', 'number', 'year', 'full', 'text']"
615,615,1.0,0.5265,"epidemic, city, full, day, year, go, closure, close, time, text","['world', '至少封天', 'video', 'cnmel']"
616,616,1.0,0.4984,"epidemic, city, full, day, year, go, closure, close, time, text","['strict', 'compete', 'new', 'follow', 'governor', 'issue', 'historic', 'order', 'pandemic', 'keep', 'close', 'eye', 'trend', 'strict', 'last', 'finally', 'normal', 'covid', 'pandemic', 'ahead', 'time', 'state', 'achieve', 'increase', 'infection', 'consecutive', 'so', 'far', 'full', 'text']"
617,617,1.0,0.5294,"epidemic, city, full, day, year, go, closure, close, time, text","['closure', 'city', 'good', 'rainbow', 'parrot', 'doorstep', 'run', 'morning', 'doorstep', 'closure', 'city', 'both', 'helpless', 'bore', 'see', 'bird', 'tree', 'mood', 'immediately', 'beautiful', 'deliberately', 'pass', 'tree', 'day', 'greet', 'friend', 'day', 'see', 'feel', 'so', 'lose', 'virus', 'quarantine', 'good', 'full', 'text']"
618,618,1.0,0.6193,"epidemic, city, full, day, year, go, closure, close, time, text","['chat', 'few', 'local', 'continue', 'closure', 'city', 'also', 'small', 'microcosm', 'region', 'tell', 'believe', 'covid', 'know', 'covid', 'now', 'also', 'decide', 'leave', 'say', 'virus', 'think', 'government', 'government', 'use', 'show', 'control', 'main', 'reason', 'government', 'use', 'covid', 'cover', 'full', 'story']"
619,619,1.0,0.5147,"epidemic, city, full, day, year, go, closure, close, time, text","['super', 'talk', 'epidemic', 'get', 'bad', 'careful', 'find', 'regional', 'president', 'speech', 'slightly', 'current', 'situation', 'accord', 'say', 'interview', 'few', 'day', 'ago', 'possibility', 'work', 'stoppage', 'city', 'closure', 'region', 'full', 'text']"
620,620,1.0,0.4033,"epidemic, city, full, day, year, go, closure, close, time, text","['sour', 'again', 'only', 'positive', 'growth', 'member', 'more', 'half', 'year', 'face', 'covid', 'pandemic', 'more', 'less', 'experienced', 'recently', 'growth', 'second', 'quarter', 'term', 'collapse', 'commonly', 'press', 'link', 'web']"
621,621,1.0,0.7551,"epidemic, city, full, day, year, go, closure, close, time, text","['also', 'king', 'come', 'contact', 'play', 'intermittently', 'epidemic', 'close', 'already', 'know', 'hot', 'man', 'so', 'powerful', 'season', 'give', 'still', 'few', 'pick', 'few', 'talk', 'brother']"
622,622,1.0,0.7411,"epidemic, city, full, day, year, go, closure, close, time, text","['go', 'back', 'yesterday', 'go', 'back', 'today', 'pass', 'day', 'row', 'time', 'ago', 'teacher', 'most', 'beautiful', 'doctor', 'in', 'help', 'fight', 'epidemic', 'footage', 'still', 'early', 'day', 'epidemic', 'city', 'close', 'street', 'empty', 'therefore', 'always', 'feel', 'inexplicably', 'train', 'stop', 'past', 'day', 'watch', 'hustle', 'bustle', 'high_speed', 'rail', 'station', 'mind', 'keep', 'phrase', 'heroic', 'city', 'people', 'heroic', 'people']"
623,623,1.0,0.932,"epidemic, city, full, day, year, go, closure, close, time, text","['city', 'close', 'pandemic', 'infect', 'people', 'close', 'epidemic', 'completely', 'over', 'now']"
624,624,1.0,0.54,"epidemic, city, full, day, year, go, closure, close, time, text","['new', 'add', 'past', 'soon', 'become', 'second', 'most', 'affected', 'country', 'world', 'nationwide', 'fight', 'epidemic', 'year', 'only', 'in', 'however', 'past', 'fight', 'epidemic', 'number', 'current', 'surpass', 'today', 'tomorrow', 'moreover', 'current', 'huge', 'number', 'daily', 'surpass', 'only', 'matter', 'time', 'full', 'text']"
625,625,1.0,0.7246,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'curve', 'second', 'extend', 'capital', 'center', 'epidemic', 'extend', 'end', 'governor', 'today', 'second', 'extend', 'make', 'gradually', 'lift', 'blockade', 'next', 'second', 'originally', 'expire', 'th', 'month', 'go', 'full', 'text']"
626,626,3.0,0.8554,"country, first, confirm, covid, total, science, growth, text, exam, acid","['first', 'country', 'world', 'pandemic', 'first', 'country', 'first', 'country', 'declare', 'bankruptcy', 'first', 'dead', 'country', 'country', 'principality', 'het', 'country', 'officially', 'head', 'first', 'country', 'infection', 'first', 'confirm', 'case', 'full', 'text']"
627,627,1.0,0.6656,"epidemic, city, full, day, year, go, closure, close, time, text","['meet', 'closure', 'city', 'lewis', 'originally', 'run', 'flower', 'shop', 'long', 'term', 'closure', 'city', 'make', 'people', 'miss', 'opposite', 'life', 'flower', 'shop', 'business', 'go', 'people', 'door', 'line', 'long', 'line', 'video', 'press', 'corps']"
628,628,1.0,0.6616,"epidemic, city, full, day, year, go, closure, close, time, text","['more', 'rise', 'confirm', 'single', 'day', 'warn', 'epidemic', 'need', 'turn', 'cold', 'covid', 'epidemic', 'serious', 'number', 'confirm', 'single', 'day', 'more', 'rise', 'forge', 'director', 'infectious', 'government', 'need', 'control', 'outbreak', 'weather', 'turn', 'cold', 'number', 'new', 'confirm', 'record', 'high', 'city', 'close', 'again', 'accord', 'datum', 'add', 'more', 'new', 'single', 'day', 'full', 'text']"
629,629,1.0,0.5301,"epidemic, city, full, day, year, go, closure, close, time, text","['report', 'more', 'half', 'year', 'dominate', 'fight_against', 'covid', 'pandemic', 'more', 'less', 'experienced', 'recently', 'gross', 'domestic', 'product', 'growth', 'second', 'quarter', 'term', 'collapse', 'commonly', 'press', 'even', 'endless', 'foreign', 'more', 'miserable', 'economy', '美国二季度gdp暴跌', 'full', 'text']"
630,630,0.0,0.4783,"covid, impact, such, spread, outbreak, public, state, current, director, say","['self', 'day', 'gummy', 'pretty', 'tasty', 'successfully', 'also', 'test', 'face', 'insufficient', 'testing', 'today', 'figure', 'death_toll']"
631,631,1.0,0.8666,"epidemic, city, full, day, year, go, closure, close, time, text","['post', 'boat', 'go', 'exercise', 'personal', 'hobby', 'add', 'bit', 'beauty', 'life', 'closed', 'city', 'continue', 'practice', 're', 'home', 'video']"
632,632,1.0,0.4888,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'minister', 'health', 'city', 'close', 'again', 'covid', 'epidemic', 'rebound', 'health', 'secretary', 'people', 'actually', 'maintain', 'social', 'distance', 'th', 'also', 'point', 'government', 'rule', 'impose', 'stop', 'further', 'spread', 'epidemic', 'new', 'confirm', 'single', 'day', 'high', 'say', 'recovery', 'due', 'expansion', 'number', 'new', 'asymptomatic', 'young', 'mild', 'full', 'text']"
633,633,0.0,0.577,"covid, impact, such, spread, outbreak, public, state, current, director, say","['country', 'close', 'cardiovascular', 'reduce', 'surveillance', 'analysis', 'death', 'people', 'outbreak', 'novel', 'epidemic', 'government', 'immediately', 'adopt', 'strict', 'city', 'community', 'closure', 'contain', 'spread', 'virus', 'apart', 'bring', 'many', 'people', 'academician', 'fu', 'center', 'disease', 'control', 'prevention', 'researcher', 'chronic', 'disease', 'center', 'professor', 'science', 'technology', 'full', 'text']"
634,634,1.0,0.752,"epidemic, city, full, day, year, go, closure, close, time, text","['close', 'so', 'find', 'previous', 'home', 'slowly', 'fix', 'super', 'story']"
635,635,1.0,0.5147,"epidemic, city, full, day, year, go, closure, close, time, text","['super', 'talk', 'epidemic', 'get', 'bad', 'careful', 'find', 'regional', 'president', 'speech', 'slightly', 'current', 'situation', 'accord', 'say', 'interview', 'few', 'day', 'ago', 'possibility', 'work', 'stoppage', 'city', 'closure', 'region', 'full', 'text']"
636,636,1.0,0.4033,"epidemic, city, full, day, year, go, closure, close, time, text","['sour', 'again', 'only', 'positive', 'growth', 'member', 'more', 'half', 'year', 'face', 'covid', 'pandemic', 'more', 'less', 'experienced', 'recently', 'growth', 'second', 'quarter', 'term', 'collapse', 'commonly', 'press', 'link', 'web']"
637,637,1.0,0.54,"epidemic, city, full, day, year, go, closure, close, time, text","['new', 'add', 'past', 'soon', 'become', 'second', 'most', 'affected', 'country', 'world', 'nationwide', 'fight', 'epidemic', 'year', 'only', 'in', 'however', 'past', 'fight', 'epidemic', 'number', 'current', 'surpass', 'today', 'tomorrow', 'moreover', 'current', 'huge', 'number', 'daily', 'surpass', 'only', 'matter', 'time', 'full', 'text']"
638,638,1.0,0.7246,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'curve', 'second', 'extend', 'capital', 'center', 'epidemic', 'extend', 'end', 'governor', 'today', 'second', 'extend', 'make', 'gradually', 'lift', 'blockade', 'next', 'second', 'originally', 'expire', 'th', 'month', 'go', 'full', 'text']"
639,639,3.0,0.8554,"country, first, confirm, covid, total, science, growth, text, exam, acid","['first', 'country', 'world', 'pandemic', 'first', 'country', 'first', 'country', 'declare', 'bankruptcy', 'first', 'dead', 'country', 'country', 'principality', 'het', 'country', 'officially', 'head', 'first', 'country', 'infection', 'first', 'confirm', 'case', 'full', 'text']"
640,640,1.0,0.4528,"epidemic, city, full, day, year, go, closure, close, time, text","['beginning', 'war', 'novel', 'heroic', 'city', 'population', 'grow', 'number', 'confirm', 'various', 'heart', 'person', 'however', 'presence', 'more', 'retrograde', 'people', 'fight', 'epidemic', 'even', 'more', 'inspire', 'work', 'together', 'overcome', 'more']"
641,641,3.0,0.5519,"country, first, confirm, covid, total, science, growth, text, exam, acid","['memorial', 'never', 'forget', 'trump', 'simply', 'disdain', 'video']"
642,642,1.0,0.8641,"epidemic, city, full, day, year, go, closure, close, time, text","['add', 'new', 'covid', 'infection', 'today', 'moment', 'governor', 'explain', 'next', 'lifting', 'ban', 'level', 'extend', 'expiration', 'however', 'time', 'hour', 'outdoor', 'activity', 'time', 'hour', 'people', 'live', 'alone', 'visit', 'number', 'new', 'day', 'keep', 'then', 'possible', 'consider', 'start', 'school', 'full', 'text']"
643,643,1.0,0.9536,"epidemic, city, full, day, year, go, closure, close, time, text","['sudden', 'week', 'today', 'governor', 'once', 'again', 'stage', 'ban', 'extend', 'curfew', 'next', 'day', 'go', 'exercise', 'day']"
644,644,1.0,0.5533,"epidemic, city, full, day, year, go, closure, close, time, text","['let', 'just', 'fool', 'cook', 'nourish', 'pan', 'point', 'trust', 'so', 'deeply', 'don', 'need', 'eat', 'nourish', 'dish', 'see', 'year', 'never', 'unite', 'face', 'common', 'enemy', 'wander', 'earth', 'independence', 'day', 'just', 'wishful', 'thinking', 'never', 'imagine', 'mentally', 'retard', 'bunch', 'actually', 'talk', 'conspiracy', 'day', 'long', 'all', 'full', 'text']"
645,645,1.0,0.8243,"epidemic, city, full, day, year, go, closure, close, time, text","['haven', 'daily', 'routine', 'long', 'time', 'happy', 'able', 'go', 'home', 'make', 'money', 'little', 'sad', 'blink', 'eye', 'time', 'really', 'too', 'fast', 'year', 'old', 'soon', 'want', 'sum', 'epidemic', 'year', 'city', 'close', 'home', 'good', 'night', 'stay', 'alive', 'next']"
646,646,3.0,0.5803,"country, first, confirm, covid, total, science, growth, text, exam, acid","['strictly', 'prevent', 'white', 'plague', '抗击结核病的工作至少要倒退至年', 'situation', 'also', 'promise', 'prevent', 'white', 'plague', 'full', 'text']"
647,647,1.0,0.9615,"epidemic, city, full, day, year, go, closure, close, time, text","['day', 'grandma', 'leave', 'just', 'suddenly', 'say', 'grandma', 'miss', 'so', 'much', 'haven', 'see', 'grandma', 'almost', 'year', 'last', 'time', 'see', 'grandma', 'get', 'home', 'national', 'day', 'quarreled', 'say', 'never', 'see', 'again', 'then', 'aunt', 'go', 'spring_festival', 'epidemic', 'close', 'spend', 'spring_festival', 'together', 'dad', 'home', 'say', 'grandma', 'wait', 'buy', 'full', 'text']"
648,648,2.0,0.7187,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['epidemic', 'history', 'scientific', 'warfare', '春天纪事', '年伊始', 'virus', 'rage', 'difficult', 'time', 'ordinary', 'people', 'closure', 'city', 'people', 'shroud', 'shadow', 'epidemic', 'experience', 'respond', 'true', 'sincere', 'epidemic', 'history', 'scientific', 'war', 'courage', 'strength', 'ordinary', 'people', 'episode', 'documentary', 'spring', 'chronicle', 'full', 'text']"
649,649,1.0,0.6656,"epidemic, city, full, day, year, go, closure, close, time, text","['meet', 'closure', 'city', 'lewis', 'originally', 'run', 'flower', 'shop', 'long', 'term', 'closure', 'city', 'make', 'people', 'miss', 'opposite', 'life', 'flower', 'shop', 'business', 'go', 'people', 'door', 'line', 'long', 'line', 'video', 'press', 'corps']"
650,650,1.0,0.6616,"epidemic, city, full, day, year, go, closure, close, time, text","['more', 'rise', 'confirm', 'single', 'day', 'warn', 'epidemic', 'need', 'turn', 'cold', 'covid', 'epidemic', 'serious', 'number', 'confirm', 'single', 'day', 'more', 'rise', 'forge', 'director', 'infectious', 'government', 'need', 'control', 'outbreak', 'weather', 'turn', 'cold', 'number', 'new', 'confirm', 'record', 'high', 'city', 'close', 'again', 'accord', 'datum', 'add', 'more', 'new', 'single', 'day', 'full', 'text']"
