,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
4438,4438,0.0,0.5326,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['fake', 'call', 'tolerate', 'caller', 'hold', 'liable', 'lockdown', 'stayathome', 'covid', 'nwpg']"
4439,4439,0.0,0.5578,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['hint', 'biden', 'hit', 'trump', 'usaelection', 'election', 'usacoronavirus', 'covid', 'covid', 'coronavirus', 'viral']"
4440,4440,0.0,0.5736,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['परध', 'नमतर', 'coronaupdate']"
4441,4441,0.0,0.6177,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['remember', 'use', 'grocery', 'purchase', 'partial', 'lockdown', 'stay', 'home', 'let', 'shop', 'deliver', 'sundayservice', 'covid', 'untilltomorrow']"
4442,4442,0.0,0.5358,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['survive', 'covidlockdown', 'require', 'immense', 'creativity', 'wonder', 're', 'cope', 'remain', 'sane', 'thumb', 'video']"
4443,4443,0.0,0.4866,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['passionate', 'support', 'other', 'small', 'business', 'uncertain', 'time', 'check', 'financial', 'director', 'supportlocal', 'finance', 'budget', 'covid', 'coronavirus', 'lockdown', 'sundaythought']"
4444,4444,0.0,0.4717,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['bekind', 'lockdown', 'morningthought', 'morning', 'gratitude', 'motivation', 'stayhome', 'staysafe', 'covid', 'savelive', 'doctors_nurse', 'lockdown', 'coronaoutbreak']"
4445,4445,0.0,0.5559,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['current', 'lockdown', 'regime', 'go', 'wash', 'british', 'public', 'six_month', 'especially', 'get', 'height', 'summer', 'government', 'need', 'get', 'people', 'covid', 'immunity', 'back', 'work', 'as', 'soon', 'possible', 'tiered', 'society']"
4446,4446,0.0,0.6128,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['today', 'coronavirus', 'digitaledition', 'lockdown', 'covid', 'quarantine']"
4447,4447,0.0,0.6756,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['volunteer', 'honorarium', 'worker', 'contract', 'worker', 'risk', 'life', 'ensure', 'safe', 'life', 'keep', 'go', 'recognise', 'worker', 'now', 'ensure', 'equal', 'pay', 'equal', 'work', 'respect', 'work', 'respect', 'worker', 'covid', 'lockdown']"
4448,4448,0.0,0.6508,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['mitigate', 'difficulty', 'face', 'migrant', 'labour', 'strand', 'people', 'other', 'state', 'covid', 'lockdown', 'state', 'government', 'appoint', 'nodal', 'officer', 'look', 'problem', 'people', 'different', 'state']"
4449,4449,0.0,0.6292,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['put', 'deodorant', 'first', 'time', 'week', 'covid', 'lockdown']"
4450,4450,0.0,0.6591,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['parole_chiave', 'coronavirus', 'covid', 'corona', 'death', 'death', 'case', 'case']"
4451,4451,0.0,0.707,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'update', 'trump', 'drop', 'idea', 'quarantine', 'nationwide', 'lockdown', 'leave', 'hundred', 'thousand', 'laborer', 'still', 'lie', 'death', 'rate']"
4452,4452,0.0,0.5767,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['get', 'church', 'worship', 'today', 'like', 'record', 'service', 'lockdown', 'covid', 'worship']"
4453,4453,0.0,0.589,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['coronavirus', 'update', 'live', 'global', 'covid', 'death', 'surpass', 'record', 'high', 'ever', 'daily', 'toll', 'di']"
4454,4454,0.0,0.6432,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['third', 'humanity', 'lockdown', 'covid']"
4455,4455,0.0,0.5979,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['agrowave', 'try', 'buy', 'produce', 'farmer', 'suffer', 'lockdown', 'hr', 'rajasthan', 'punjab', 'majorly', 'fill', 'form', 'know', 'farmer', 'area', 'able', 'sell', 'covid', 'covidindia', 'coronaupdate']"
4456,4456,0.0,0.5477,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['call', 'govt', 'fund', 'organisation', 'provide', 'vital', 'support', 'domesticabuse', 'victim', 'especially', 'difficult', 'lockdown', 'circumstance', 'experience', 'domesticabuse', 'covid', 'here', 'help']"
4457,4457,0.0,0.7047,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['at_least', 'have', 'time', 'sort', 'cupboard', 'lockdown', 'place', 'kinda', 'intrigue', 'taste', 'covid']"
4458,4458,0.0,0.5649,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'home', 'combat', 'work', 'only', 'thing', 'entertainment', 'internet', 'service', 'so', 'bad', 'take', 'min', 'open', 'slow', 'sort', 'issue', 'jaipur']"
4459,4459,0.0,0.6611,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['go', 'most', 'difficult', 'time', 'covid', 'affect', 'people', 'economy', 'badly', 'trump', 'take', 'more', 'immediate', 'measure', 'put', 'national', 'lockdown', 'reduce', 'casualty', 'pray', 'get', 'back', 'soon', 'revive', 'country', 'again']"
4460,4460,0.0,0.6126,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['लकड', 'समबनध', 'परहर', 'nepal', 'covid', 'lockdown']"
4461,4461,0.0,0.6447,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['play', 'fire', 'first', 'delay', 'covid', 'lockdown', 'strategy', 'month', 'then', 'get', 'illness', 'same', 'time', 'insist', 'brexit', 'talk', 'go', 'ahead', 'one', 'else', 'let', 'see', 'one', 'play']"
4462,4462,0.0,0.5587,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['whole', 'country', 'lockdown', 'contain', 'spread', 'speak', 'abvp', 'help', 'student', 'society', 'defeat', 'covid', 'live', 'facebook', 'tomorrow', 'stay', 'tune', 'रत']"
4463,4463,0.0,0.6779,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['live', 'then', 'livelihood', 'come', 'save', 'life', 'only', 'priority', 'value', 'life', 'amp', 'lockdown', 'test', 'extensively', 'covid', 'elite', 'think', 'live', 'cheap', 'amp', 'use', 'fodder', 'expose', 'million', 'coronavirus']"
4464,4464,0.0,0.4673,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['promise', 'zombie', 'hell', 'buy', 'new', 'chainsaw', 'lol', 'covid', 'covidー', 'selfquarantine', 'zombie', 'apocalypse']"
4465,4465,0.0,0.6607,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['government', 'exempt', 'farming', 'ally', 'activity', 'lockdown', 'covid']"
4466,4466,0.0,0.562,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['covid', 'outbreak', 'subsequent', 'lockdown', 'many', 'place', 'don', 'foget', 'poor', 'family', 'donate', 'here', 'help', 'family']"
4467,4467,0.0,0.4552,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['isolation', 'idleness', 'soul', 'eat', 'let', 'soul', 'eat', 'mrithika', 'mydrawing', 'watercolor', 'paint', 'covid', 'lockdown', 'isolation']"
4468,4468,0.0,0.5056,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['think', 'reporter', 'dowd', 'report', 'previous', 'flood', 'village', 'break', 'law', 'necessary', 'travel', 'as', 'well', 'barber', 'shop', 'covid']"
4469,4469,0.0,0.4868,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['come', 'passare', 'dal', 'pene', 'chat', 'lockdown']"
4470,4470,0.0,0.6053,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['day', 'sure', 'ever', 'go', 'get', 'house', 'cut', 'finger', 'try', 'open', 'tin', 'tuna', 'run', 'food', 'source', 'sure', 'day', 'sure', 'time', 'start', 'have', 'conversation', 'toaster', 'name', 'covid']"
4471,4471,0.0,0.5509,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['परध', 'नमतर']"
4472,4472,0.0,0.5195,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['date', 'know', 'thing', 'lockdownsa', 'comb', 'hair', 'shave', 'wear', 'long', 'pant', 'there', 'lockdown', 'much', 'love', 'light', 'mutodi', 'neshehe', 'neshehegirl', 'neshehekid']"
4473,4473,0.0,0.5681,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home",[]
4474,4474,3.0,0.4396,"right_now, indian, need, help, only, say, total, virus, more, week","['wee', 'snippet', 'conversation', 'bring', 'courtesy', 'irelandlockdown', 'amwrite', 'isolationlife', 'covid', 'coronaviru', 'pandemicblue']"
4475,4475,0.0,0.5998,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['think', 'pass', 'coronaupdate', 'covid']"
4476,4476,0.0,0.5735,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['such', 'shipping', 'industry', 'silent', 'sector', 'market', 'other', 'sector', 'continue', 'operational', 'even', 'lockdown', 'ensure', 'economic', 'activity', 'country', 'disrupt', 'safety', 'life', 'compromise', 'covid']"
4477,4477,0.0,0.5972,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['chinese', 'company', 'lockdown', 'worker', 'premise', 'indefinitely', 'covid']"
4478,4478,0.0,0.5985,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['level', 'fail', 'karne', 'sahakarya']"
4479,4479,0.0,0.5854,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ask', 'goi', 'emergency', 'fund', 'rbi', 'save', 'war', 'situation', 'epidemic', 'country', 'covid', 'lockdown', 'pmcare']"
4480,4480,0.0,0.5937,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['great', 'idea', 'get', 'covid', 'lockdown', 'courtesy']"
4481,4481,0.0,0.6607,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['government', 'exempt', 'farming', 'ally', 'activity', 'lockdown', 'covid']"
4482,4482,0.0,0.5836,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['humble', 'request', 'honorable', 'cm', 'risk', 'million', 'life', 'lockdown', 'bcz', 'covid', 'doctor', 'availability', 'doctor', 'take', 'charge', 'other', 'medical', 'patient', 'go', 's', 'now']"
4483,4483,0.0,0.6241,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['extra', 'covid', 'covid', 'emergenzacovid']"
4484,4484,0.0,0.5196,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['stayathome', 'stayfit', 'staywell', 'mucous', 'clear', 'immunity', 'covid', 'ayush']"
4485,4485,0.0,0.495,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'shutdown', 'enquire', 'now', 'special', 'package', 'advertising', 'amp', 'sponsorship', 'open', 'lockdown', 'advertise', 'sponsorship', 'itvnetwork']"
4486,4486,0.0,0.6175,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['go', 'reduce', 'death', 'covid', 'just', 'flatten', 'curve', 'seem', 'highly', 'plausible', 'lockdown', 'most', 'vulnerable', 'set', 'temporary', 'hospital', 'bed', 'social_distancing', 'more', 'proportional', 'response']"
4487,4487,0.0,0.5477,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['call', 'government', 'fund', 'organisation', 'provide', 'vital', 'support', 'domesticabuse', 'victim', 'especially', 'difficult', 'lockdown', 'circumstance', 'experience', 'domesticabuse', 'covid', 'here', 'help']"
4488,4488,0.0,0.5521,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['say', 'student', 'need', 'go', 'out', 'there', 'explain', 'seriousness', 'quarantine', 'lockdown', 'other', 'south_african', 'covid']"
4489,4489,0.0,0.4891,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['berpikir', 'virus', 'dalam', 'saja']"
4490,4490,0.0,0.5765,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ish', 'lockdown', 'covid', 'sdgs', 'privateequity_vc', 'startup', 'newmusic', 'spotify', 'donate']"
4491,4491,0.0,0.559,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['people', 'already', 'don', 'haven', 'take', 'clown', 'seriously', 'lead', 'part', 'situation', 're', 'currently', 'in', 'warn', 'tough', 'lockdown', 'measure', 'wanna', 'point', 'gun', 'inward', 'coronavirus', 'covid']"
4492,4492,0.0,0.5343,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['go', 'small', 'virus', 'lock', 'good', 'creation', 'nature', 'human', 'room', 'big', 'challenge', 'century', 'science', 'coronaupdate', 'stayhome', 'coronaalert', 'lockdown']"
4493,4493,0.0,0.5825,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['student', 'nurse', 'proud', 'opt', 'new', 'nursing', 'programme', 'participate', 'fight_against', 'covid', 'wash', 'hand', 'maintain', 'social', 'dis', 'cing', 'respect', 'lockdown', 'stormzy', 'simonsteven']"
4494,4494,0.0,0.5354,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['team', 'continue', 'distribute', 'essential', 'food', 'supply', 'milk', 'bread', 'rice', 'wheat', 'flour', 'poor', 'able', 'procure', 'food', 'covid', 'lockdown', 'thankyouheroe']"
4495,4495,0.0,0.5575,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['fully', 'agree', 'follow', 'aggressive', 'testing', 'then', 'suitable', 'remedial', 'action', 'ensure', 'victory', 'humanity', 'covid']"
4496,4496,0.0,0.6202,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['academicmama', 'lockdown', 'day', 'just', 'adopt', 'senior', 'adore', 'senior', 'home', 'covid', 'outbreak', 'work', 'homeschool', 'clean', 'cook', 'senior', 'next']"
4497,4497,0.0,0.5844,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['long', 'term', 'impact', 'lockdown', 'world', 'economy', 'lead', 'more', 'death', 'virus', 'come', 'survival', 'fit', 'covid']"
4498,4498,0.0,0.4975,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['crocusfield', 'respite', 'close', 'couple', 'due', 'coronavirus', 'inform', 'parent', 'carer', 'email', 'letter', 'phone', 'call', 'write', 'child', 'receive', 'letter', 'post', 'yesterday', 'covid', 'lockdown', 'staysafe']"
4499,4499,0.0,0.5897,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home",['lockdown']
4500,4500,0.0,0.5059,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['great', 'president', 'republic', 'order', 'supply', 'food', 'door', 'door', 'have', 'low', 'gdp', 'while', 'here', 'high', 'gdp', 'capita', 'busy', 'initiate', 'curfew', 'go', 'wrong', 'covid', 'lockdown', 'stayhome']"
4501,4501,0.0,0.5796,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['opening', 'gateway', 'valve', 'covid', 'sleuth', 'gate', 'hell', 'receive', 'end', 'auspol', 'lockdown', 'closetheborder']"
4502,4502,0.0,0.4834,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['muslim', 'sayyid', 'thangal', 'sayyid', 'hameedali', 'thangal', 'helping', 'prepare', 'kit', 'behalf', 'msf', 'committee', 'panakkad', 'needy', 'lockdown', 'covid']"
4503,4503,0.0,0.5538,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['worried', 'availability', 'cash', 'stayhome', 'lockdown', 'then', 'rbigovernor', 'rbi', 'reduce', 'interest', 'burden', 'business', 'industry', 'increase', 'liquidity', 'outbreak', 'covid', 'download', 'vakilsearchapp', 'visit']"
4504,4504,0.0,0.5851,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['people', 'all', 'share', 'experience', 'do', 'lockdown', 'period', 'covid']"
4505,4505,0.0,0.6491,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['so', 'tell', 'dad', 'lockdown', 'amp', 'now', 'want', 'know', 'rule', 'think', 'find', 'anywhere', 'little', 'help', 'surprisingly', 'enough', 'covid', 'auspol']"
4506,4506,0.0,0.4245,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['new', 'blog', 'parent', 'survival', 'guide', 'get', 'tech', 'savvy', 'kid', 'lockdown', 'part', 'fun', 'stuff', 'use', 'gaming', 'remote', 'parenting', 'embrace', 'inner', 'silly', 'tiktok', 'hooked', 'houseparty', 'covid', 'stayhome', 'parenting', 'blogger']"
4507,4507,0.0,0.5682,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['forgot', 'stock', 'lockdown', 'miss', 'guy', 'see', 'soon', 'covid']"
4508,4508,0.0,0.6272,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'coronavirus', 'covid']"
4509,4509,0.0,0.5765,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['કનદરન', 'રડર', 'સપરણપણ', 'કરવ', 'lockdown', 'coronavirus', 'covid', 'modigovt', 'stayhome', 'indialockdown']"
4510,4510,0.0,0.6405,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'go', 'cause', 'pregnancy', 'waah', 'year', 'covid', 'kid']"
4511,4511,0.0,0.5505,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['practice', 'safe', 'lockdown', 'champion', 'caution', 'young', 'people', 'abstain', 'practice', 'safe', 'sex', 'even', 'corona', 'time', 'emphasise', 'covid', 'doesn', 'stop', 'transmission', 'other', 'disease', 'staysafeug', 'headmaster', 'safesexug']"
4512,4512,0.0,0.678,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'entire', 'country', 'prevent', 'covid', 'infection', 'close', 'type', 'tourist', 'center', 'beach', 'also', 'desert', 'million', 'turtle', 'take', 'place', 'there', 'just', 'amazing']"
4513,4513,0.0,0.645,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['show', 'photo', 've', 'get', 'lockdown', 'covid', 'lockdown', 'yorkshire', 'barnsley']"
4514,4514,0.0,0.6149,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['fight', 'good', 'fight', 'coronalockdown', 'covidindia', 'covid', 'covid', 'covid', 'lockdown', 'coronaindia', 'epidemic', 'work']"
4515,4515,0.0,0.5149,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['technical', 'term', 'print', 'new', 'note', 'quantitative', 'ease', 'say', 'covid', 'lockdown', 'continue', 'month', 'go', 'happen', 'devaluation', 'joke', 'compare']"
4516,4516,0.0,0.6527,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['cover', 'official', 'advice', 'tighten', 'advise', 'more', 'people', 'gather', 'public', 'space', 'give', 'time']"
4517,4517,0.0,0.5343,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['new', 'boris_johnson', 'write', 'household', 'warn', 'thing', 'get', 'bad', 'get', 'well', 'morning', 'warn', 'likely', 'lockdown', 'measure', 'need', 'go', 'week', 'come', 'covid']"
4518,4518,0.0,0.6506,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['first', 'rule', 'unrestricted', 'warfare', 'rule', 'forbid', 'qiao', 'unrestricted', 'warfare', 'coronaupdate', 'lockdown', 'stayhome']"
4519,4519,0.0,0.5615,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ain', 'fix', 'shit', 'bitch', 'fuck', 'self', 'quarantine', 'now', 'covid', 'lockdown', 'stayhome']"
4520,4520,0.0,0.5139,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['school', 'teacher']"
4521,4521,0.0,0.5809,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['get', 'send', 'home', 'work', 'try', 'find', 'roll', 'sunbathe', 'garden', 'snow', 'sing', 'know', 'tune', 'covid', 'coronalockdown']"
4522,4522,0.0,0.6582,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['first', 'address', 'nation', 'first', 'covid', 'case', 'president', 'promise', 'rwandan', 'amp', 'resident', 'government', 'go', 'possible', 'help', 'nationwide', 'coronavirus', 'lockdown']"
4523,4523,0.0,0.52,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['urge', 'visitor', 'follow', 'government', 'advice', 'use', 'nature', 'reserve', 'covid', 'lockdown', 'close', 'car', 'park', 'nature', 'reserve', 'limit', 'potential', 'visitor', 'number', 'more', 'info']"
4524,4524,0.0,0.5528,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ghost', 'town', 'morning', 'lockdown', 'covid']"
4525,4525,0.0,0.4727,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ve', 'write', 'animate', 'social', 'story', 'isolation', 'lockdown', 'kid', 'autism', 'focus', 'enjoy', 'share', 'covid']"
4526,4526,0.0,0.6738,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['skin', 'so', 'dry', 'just', 'now', 'feel', 'moisturising', 'time', 'day', 'face', 'still', 'feel', 'brilo', 'pad', 'lockdown', 'covid']"
4527,4527,0.0,0.6802,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['question', 'arise', 'middle', 'class', 'ppl', 'lockdown', 'govt', 'relief', 'package', 'covid', 'ofcourse', 'saving', 'lockdown', 'period', 'increase', 'stay', 'rent', 'home', 'continue', 'pay', 'even', 'bussiness', 'job', 'shut', 'shutdown']"
4528,4528,0.0,0.6059,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['redundant', 'wellie', 'lockdown', 'stayhome', 'covid', 'coronavirus', 'coronalockdown']"
4529,4529,0.0,0.603,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['feed', 'poor', 'lucknow', 'covid', 'lockdown', 'ketto']"
4530,4530,0.0,0.6026,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['now', 'meet', 'repatriate', 'student', 'lockdown', 'day', 'student', 'start', 'skip', 'meal', 'scared', 'run', 'food', 'wave', 'goodbye', 'flight', 'see', 'wish', 'covid']"
4531,4531,0.0,0.4953,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['oralegale', 'untilltomorrow', 'buongiorno', 'popoloditwitter']"
4532,4532,0.0,0.5697,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['coronaupdate', 'covid', 'coronalockdown', 'earthhour', 'sundaythought', 'stayhome', 'lockdown', 'coronaalert', 'earthhour']"
4533,4533,0.0,0.4812,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['manage', 'get', 'food', 'box', 'order', 'year_old', 'far', 'law', 'ex', 'sergeant', 'major', 'keen', 'lock_down', 'tell', 'keep', 'so', 'far', 'covid', 'vulnerable', 'lockdown', 'food']"
4534,4534,0.0,0.66,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['think', 'lockdown', 'halt', 'covid', 'stay', 'door', 'vaccine', 'develop', 'distribute', 'real', 'world']"
4535,4535,0.0,0.6241,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['दख', 'covid', 'lockdown', 'lockdown']"
4536,4536,0.0,0.6371,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['enough', 'husband', 'use', 'lockdown', 'teach', 'step', 'too', 'far', 'covid']"
4537,4537,0.0,0.5306,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['forget', 'lockdown', 'go', 'meltdown', 'nhs', 'year', 'serious', 'underfunding', 'price', 'weren', 'warn', 'say', 'death', 'lot', 'more', 'people', 'alive', 'torieskill', 'nhs', 'covid']"
4538,4538,0.0,0.5918,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['کروناوايرس', 'پاکستان', 'سفیر', 'stayhome', 'lockdown', 'urdunews', 'covid', 'urdulightnews']"
4539,4539,0.0,0.5729,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['minute', 'silence', 'die', 'fight', 'covid', 'clapfornhs', 'amazing', 'think', 'also', 'recognise', 'sadly', 'around', 'hear', 'anymore', 'selfisolation', 'lockdownuk']"
4540,4540,0.0,0.5918,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['order', 'total', 'lockdown', 'covid', 'coronaupdate', 'stayhome']"
4541,4541,0.0,0.5232,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['morning', 'really', 'good', 'see', 'creativity', 'even', 'time', 'world', 'worship', 'djs', 'play', 'uplift', 'chune', 'world', 'lockdown', 'even', 'giving', 'thank', 'remember', 'suffer', 'lose', 'loved_one', 'already', 'covid', 'peace', 'amp']"
4542,4542,0.0,0.6286,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'udaipurairport', 'available', 'emergency', 'relief', 'cargo', 'flight', 'operation', 'udaipurairport', 'team', 'commit', 'serve', 'nation', 'covid', 'regular', 'disinfectant', 'cleaning', 'carry', 'airport']"
4543,4543,0.0,0.6834,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['right', 'up', 'too', 'much', 'time', 'hand', 'much', 'weather', 'pretty', 'awful', 'today', 'turn', 'mind', 'else', 'blame', 'covid', 'crisis', 'lockdown', 'start', 'course', 'alien']"
4544,4544,0.0,0.55,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['ปดระดบชมชน', 'จชต']"
4545,4545,0.0,0.4991,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['personnel', 'carry', 'covid', 'test', 'need', 'phtestinglab', 'phtestinglab', 'phtestinglab', 'only', 'record', 'case', 'mean', 'more', 'case', 'lockdown', 'ok', 'enough']"
4546,4546,0.0,0.5076,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['play', 'mind', 'lot', 'lockdown', 'begin', 'difficult', 'time', 'even', 'function', 'relationship', 'let', 'alone', 'abusive', 'one', 'hope', 'promise', 'fulfil', 'safeathome', 'covid']"
4547,4547,0.0,0.5107,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['so', 'nice', 'being', 'lockdown', 'motorhome', 'local', 'look', 'kindness', 'gift', 'covid', 'herb', 'fruity', 'vitaminc', 'vanlife', 'roadtrip', 'motorhomelife', 'smelldelicious', 'day', 'keepingwell', 'keepingbusy']"
4548,4548,0.0,0.4842,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['stick', 'in', 'covid', 'lockdown', 'miss', 'amazing', 'science', 'talk', 'fear', 'innovation', 'isolation', 'give', 'weekly', 'fix', 'watch', 'introductory', 'video', 'more', 'information']"
4549,4549,0.0,0.5252,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['price', 'pay', 'poetry', 'poetrycommunity', 'poetryoftwitter', 'poet', 'covid']"
4550,4550,0.0,0.539,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'blood', 'donor', 'unable', 'reach', 'blood', 'bank', 'donation', 'camp', 'allow', 'crisis', 'blood', 'continue', 'critically', 'ill', 'patient', 'pregnancy', 'relate', 'complication', 'need', 'start', 'mobile', 'blood', 'donation', 'vaan', 'covid']"
4551,4551,0.0,0.4951,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['lockdown', 'shutdown', 'enquire', 'now', 'special', 'package', 'advertising', 'amp', 'sponsorship', 'open', 'lockdown', 'advertise', 'sponsorship', 'itvnetwork']"
4552,4552,0.0,0.5602,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home",['παρατεινεται']
4553,4553,0.0,0.6021,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['sbi', 'team', 'provide', 'umbrella', 'police_personnel', 'depute', 'enforce', 'covid', 'lockdown', 'together', 'fight', 'pandemic', 'covid', 'coronavirus', 'sbiteam', 'sbi']"
4554,4554,0.0,0.6265,"covid, lockdown, first, tune, coronavirus, day, people, time, go, home","['stay', 'lockdown', 'until_june', 'curb', 'threat', 'coronavirus', 'lead', 'government', 'adviser', 'warn', 'covid']"
